case,dx,k,ptenh,pqenh,pqsenh,ptu,pqu,ptd,pqd,puu,pvu,pud,pvd,plu,klab
12,4500.0,20,4388F5FB,3BC0BAF7,3C0049FB,4388F5FB,3BC0BAF7,4388F5FB,3BC0BAF7,418443CC,00000000,418443CC,00000000,00000000,0
12,4500.0,21,438A0813,3BE0D286,3C0F7B39,438A0813,3BE0D286,438A0813,3BE0D286,417DA352,00000000,417DA352,00000000,00000000,0
12,4500.0,22,438B0ED0,3C01DF70,3C1F669A,438B0ED0,3C01DF70,438B0ED0,3C01DF70,4173391A,00000000,4173391A,00000000,00000000,0
12,4500.0,23,438C0AF2,3C14BC9C,3C3002DA,438C0AF2,3C14BC9C,438C0AF2,3C14BC9C,41694035,00000000,41694035,00000000,00000000,0
12,4500.0,24,438CFD1F,3C28FB1F,3C41459F,438CFD1F,3C28FB1F,438CFD1F,3C28FB1F,415FB0FA,00000000,415FB0FA,00000000,00000000,0
12,4500.0,25,438DE5EA,3C3E937B,3C532479,438DE5EA,3C3E937B,438DE5EA,3C3E937B,415684AA,00000000,415684AA,00000000,00000000,0
12,4500.0,26,438EC5CB,3C51155C,3C65931D,438EC5CB,3C51155C,438EC5CB,3C51155C,414DB5B4,00000000,414DB5B4,00000000,00000000,0
12,4500.0,27,438F9D16,3C57426F,3C7881F1,438F9D16,3C57426F,438F9D16,3C57426F,41453FEC,00000000,41453FEC,00000000,00000000,0
12,4500.0,28,43906C37,3C5C9067,3C85F28C,43906C37,3C5C9067,43906C37,3C5C9067,413D1EBC,00000000,413D1EBC,00000000,00000000,0
12,4500.0,29,4391338D,3C60F9BC,3C8FD7BB,4391338D,3C60F9BC,4391338D,3C60F9BC,41354E16,00000000,41354E16,00000000,00000000,0
12,4500.0,30,4391F363,3C647AD3,3C99E9D2,4391F363,3C647AD3,4391F363,3C647AD3,412DCA5C,00000000,412DCA5C,00000000,00000000,0
12,4500.0,31,4392AC06,3C6711F4,3CA421EB,4392AC06,3C6711F4,4392AC06,3C6711F4,41269068,00000000,41269068,00000000,00000000,0
12,4500.0,32,43935DB2,3C68BF2C,3CAE78EA,43935DB2,3C68BF2C,43935DB2,3C68BF2C,411F9D6A,00000000,411F9D6A,00000000,00000000,0
12,4500.0,33,439408A0,3C69848E,3CB8E7A5,439408A0,3C69848E,439408A0,3C69848E,4118EEF4,00000000,4118EEF4,00000000,00000000,0
12,4500.0,34,4394ACFF,3C6965C7,3CC36689,4394ACFF,3C6965C7,4394ACFF,3C6965C7,411282EB,00000000,411282EB,00000000,00000000,0
12,4500.0,35,43954AF7,3C686822,3CCDEDC0,43954AF7,3C686822,43954AF7,3C686822,410C5786,00000000,410C5786,00000000,00000000,0
12,4500.0,36,4395E2A8,3C6692EB,3CD87534,4395E2A8,3C6692EB,4395E2A8,3C6692EB,41066B4C,00000000,41066B4C,00000000,00000000,0
12,4500.0,37,4396742D,3C63EF0F,3CE2F459,4396742D,3C63EF0F,4396742D,3C63EF0F,4100BD0F,00000000,4100BD0F,00000000,00000000,0
12,4500.0,38,4396FF96,3C60879B,3CED625D,4396FF96,3C60879B,4396FF96,3C60879B,40F697F2,00000000,40F697F2,00000000,00000000,0
12,4500.0,39,439784EB,3C5C6902,3CF7B558,439784EB,3C5C6902,439784EB,3C5C6902,40EC2F0B,00000000,40EC2F0B,00000000,00000000,0
12,4500.0,40,4398042E,3C57A27A,3D00F1B1,4398042E,3C57A27A,4398042E,3C57A27A,40E23F2B,00000000,40E23F2B,00000000,00000000,0
12,4500.0,41,4393FD85,3C00A830,3C9CE833,4393FD85,3C00A830,4393FD85,3C00A830,40D917D8,00000000,40D917D8,00000000,00000000,0
12,4500.0,42,43946C59,3C05756E,3CA2D78F,43946C59,3C05756E,43946C59,3C05756E,40D066D2,00000000,40D066D2,00000000,00000000,0
12,4500.0,43,4394D50E,3C0A1FBF,3CA89BD3,4394D50E,3C0A1FBF,4394D50E,3C0A1FBF,40C82EF4,00000000,40C82EF4,00000000,00000000,0
12,4500.0,44,4395375E,3C0E9E05,3CAE2A7B,4395375E,3C0E9E05,4395375E,3C0E9E05,40C074AE,00000000,40C074AE,00000000,00000000,0
12,4500.0,45,439592ED,3C12E5B3,3CB37743,439592ED,3C12E5B3,439592ED,3C12E5B3,40B93EB9,00000000,40B93EB9,00000000,00000000,0
12,4500.0,46,4395E728,3C16E8E9,3CB87248,4395E728,3C16E8E9,4395E728,3C16E8E9,40B29729,00000000,40B29729,00000000,00000000,0
12,4500.0,47,43963330,3C1A94F3,3CBD066C,43963330,3C1A94F3,43963330,3C1A94F3,40AC8D94,00000000,40AC8D94,00000000,00000000,0
12,4500.0,48,439695E9,3C1C23A8,3CC03EF6,439695E9,3C1C23A8,439695E9,3C1C23A8,40A73BD4,00000000,40A73BD4,00000000,00000000,0
12,4500.0,49,4396A460,3C20B214,3CC3B0EE,4396A460,3C20B214,4396A460,3C20B214,40A2D418,00000000,40A2D418,00000000,00000000,0
13,4500.0,1,434F8000,3801CF73,00000000,434F8000,3801CF73,434F8000,3801CF73,4298FD93,41000000,4298FD93,41000000,00000000,0
13,4500.0,2,435B9DE1,39407E88,394FB353,435B9DE1,39407E88,435B9DE1,39407E88,4298FD93,41000000,4298FD93,41000000,00000000,0
13,4500.0,3,43581022,38AC67F0,38C1E3E8,43581022,38AC67F0,43581022,38AC67F0,428E4225,41000000,428E4225,41000000,00000000,0
13,4500.0,4,43585E78,388938FD,38A12734,43585E78,388938FD,43585E78,388938FD,4285F234,41000000,4285F234,41000000,00000000,0
13,4500.0,5,435EC2E5,38F3FF12,3919745D,435EC2E5,38F3FF12,435EC2E5,38F3FF12,427DF285,41000000,427DF285,41000000,00000000,0
13,4500.0,6,43646F73,3943A7F4,3983BE69,43646F73,3943A7F4,43646F73,3943A7F4,4271E511,41000000,4271E511,41000000,00000000,0
13,4500.0,7,43698733,399129C6,39D0F49E,43698733,399129C6,43698733,399129C6,426741F9,41000000,426741F9,41000000,00000000,0
13,4500.0,8,436E25A7,39CAFE36,3A1BD28A,436E25A7,39CAFE36,436E25A7,39CAFE36,425DB950,41000000,425DB950,41000000,00000000,0
13,4500.0,9,43726021,3A078C72,3A5D6590,43726021,3A078C72,43726021,3A078C72,425513C3,41000000,425513C3,41000000,00000000,0
13,4500.0,10,43764721,3A2E9910,3A9748F6,43764721,3A2E9910,43764721,3A2E9910,424D2949,41000000,424D2949,41000000,00000000,0
13,4500.0,11,4379E79A,3A619886,3AC84E36,4379E79A,3A619886,4379E79A,3A619886,4245DBF1,41000000,4245DBF1,41000000,00000000,0
13,4500.0,12,437D4906,3A9917EA,3B018C2C,437D4906,3A9917EA,437D4906,3A9917EA,423F14A6,41000000,423F14A6,41000000,00000000,0
13,4500.0,13,43803B15,3ACA061C,3B24CAFF,43803B15,3ACA061C,43803B15,3ACA061C,4238C14C,41000000,4238C14C,41000000,00000000,0
13,4500.0,14,4381BBEC,3B01E52C,3B4E10B3,4381BBEC,3B01E52C,4381BBEC,3B01E52C,4232D361,41000000,4232D361,41000000,00000000,0
13,4500.0,15,43832982,3B237996,3B7D25D6,43832982,3B237996,43832982,3B237996,422D3F14,41000000,422D3F14,41000000,00000000,0
13,4500.0,16,438485C3,3B4A000B,3B98BF76,438485C3,3B4A000B,438485C3,3B4A000B,4227FAA7,41000000,4227FAA7,41000000,00000000,0
13,4500.0,17,4385D235,3B75AB79,3BB51C96,4385D235,3B75AB79,4385D235,3B75AB79,4222FDF4,41000000,4222FDF4,41000000,00000000,0
13,4500.0,18,43871028,3B935097,3BD3100E,43871028,3B935097,43871028,3B935097,421E4222,41000000,421E4222,41000000,00000000,0
13,4500.0,19,438840A5,3BAE7716,3BF1D4CF,438840A5,3BAE7716,438840A5,3BAE7716,4219C153,41000000,4219C153,41000000,00000000,0
13,4500.0,20,438961B1,3BCC599E,3C085948,438961B1,3BCC599E,438961B1,3BCC599E,42157687,41000000,42157687,41000000,00000000,0
13,4500.0,21,438A74DF,3BED328F,3C186D8E,438A74DF,3BED328F,438A74DF,3BED328F,42115D67,41000000,42115D67,41000000,00000000,0
13,4500.0,22,438B7CAC,3C0869AF,3C294592,438B7CAC,3C0869AF,438B7CAC,3C0869AF,420D7230,41000000,420D7230,41000000,00000000,0
13,4500.0,23,438C79D1,3C1B99CD,3C3AD6B8,438C79D1,3C1B99CD,438C79D1,3C1B99CD,4209B199,41000000,4209B199,41000000,00000000,0
13,4500.0,24,438D6CF6,3C302396,3C4D165E,438D6CF6,3C302396,438D6CF6,3C302396,420618C2,41000000,420618C2,41000000,00000000,0
13,4500.0,25,438E56B0,3C45FF00,3C5FF965,438E56B0,3C45FF00,438E56B0,3C45FF00,4202A520,41000000,4202A520,41000000,00000000,0
13,4500.0,26,438F3777,3C59BB4F,3C7372E7,438F3777,3C59BB4F,438F3777,3C59BB4F,41FEA927,41000000,41FEA927,41000000,00000000,0
13,4500.0,27,43900FA0,3C604AEA,3C83B943,43900FA0,3C604AEA,43900FA0,3C604AEA,41F84B25,41000000,41F84B25,41000000,00000000,0
13,4500.0,28,4390DF97,3C65F883,3C8DF5AF,4390DF97,3C65F883,4390DF97,3C65F883,41F22CC8,41000000,41F22CC8,41000000,00000000,0
13,4500.0,29,4391A7B7,3C6ABE90,3C9867DC,4391A7B7,3C6ABE90,4391A7B7,3C6ABE90,41EC4B02,41000000,41EC4B02,41000000,00000000,0
13,4500.0,30,43926853,3C6E9963,3CA308CA,43926853,3C6E9963,43926853,3C6E9963,41E6A31A,41000000,41E6A31A,41000000,00000000,0
13,4500.0,31,439321B1,3C718733,3CADD135,439321B1,3C718733,439321B1,3C718733,41E132B6,41000000,41E132B6,41000000,00000000,0
13,4500.0,32,4393D413,3C73880B,3CB8B9B0,4393D413,3C73880B,4393D413,3C73880B,41DBF7B4,41000000,41DBF7B4,41000000,00000000,0
13,4500.0,33,43947FAE,3C749D9E,3CC3BA8F,43947FAE,3C749D9E,43947FAE,3C749D9E,41D6F043,41000000,41D6F043,41000000,00000000,0
13,4500.0,34,439524B5,3C74CBB9,3CCECBFD,439524B5,3C74CBB9,439524B5,3C74CBB9,41D21ACD,41000000,41D21ACD,41000000,00000000,0
13,4500.0,35,4395C34D,3C741772,3CD9E59D,4395C34D,3C741772,4395C34D,3C741772,41CD75FB,41000000,41CD75FB,41000000,00000000,0
13,4500.0,36,43965B98,3C72881A,3CE4FF16,43965B98,3C72881A,43965B98,3C72881A,41C900B1,41000000,41C900B1,41000000,00000000,0
13,4500.0,37,4396EDB1,3C7026A7,3CF00F56,4396EDB1,3C7026A7,4396EDB1,3C7026A7,41C4BA0D,41000000,41C4BA0D,41000000,00000000,0
13,4500.0,38,439779A7,3C6CFDCA,3CFB0D03,439779A7,3C6CFDCA,439779A7,3C6CFDCA,41C0A16E,41000000,41C0A16E,41000000,00000000,0
13,4500.0,39,4397FF86,3C691A87,3D02F71A,4397FF86,3C691A87,4397FF86,3C691A87,41BCB670,41000000,41BCB670,41000000,00000000,0
13,4500.0,40,43987F48,3C648B48,3D0853DF,43987F48,3C648B48,43987F48,3C648B48,41B8F8FE,41000000,41B8F8FE,41000000,00000000,0
13,4500.0,41,4398F8F4,3C699ABA,3D0D97FB,4398F8F4,3C699ABA,4398F8F4,3C699ABA,41B568F1,41000000,41B568F1,41000000,00000000,0
13,4500.0,42,43946C59,3C05756E,3CA2D78F,43946C59,3C05756E,43946C59,3C05756E,41B2268F,41000000,41B2268F,41000000,00000000,0
13,4500.0,43,4394D50E,3C0A1FBF,3CA89BD3,4394D50E,3C0A1FBF,4394D50E,3C0A1FBF,41AF119B,41000000,41AF119B,41000000,00000000,0
13,4500.0,44,4395375E,3C0E9E05,3CAE2A7B,4395375E,3C0E9E05,4395375E,3C0E9E05,41AC2BC1,41000000,41AC2BC1,41000000,00000000,0
13,4500.0,45,439592ED,3C12E5B3,3CB37743,439592ED,3C12E5B3,439592ED,3C12E5B3,41A97785,41000000,41A97785,41000000,00000000,0
13,4500.0,46,4395E728,3C16E8E9,3CB87248,4395E728,3C16E8E9,4395E728,3C16E8E9,41A6F8AF,41000000,41A6F8AF,41000000,00000000,0
13,4500.0,47,43963330,3C1A94F3,3CBD066C,43963330,3C1A94F3,43963330,3C1A94F3,41A4B517,41000000,41A4B517,41000000,00000000,0
13,4500.0,48,439695E9,3C1C23A8,3CC03EF6,439695E9,3C1C23A8,439695E9,3C1C23A8,41A2B66F,41000000,41A2B66F,41000000,00000000,0
13,4500.0,49,4396A460,3C20B214,3CC3B0EE,4396A460,3C20B214,4396A460,3C20B214,41A10F89,41000000,41A10F89,41000000,00000000,0
14,4500.0,1,434D8000,37A8FFF8,00000000,434D8000,37A8FFF8,434D8000,37A8FFF8,42299A62,00000000,42299A62,00000000,00000000,0
14,4500.0,2,435997E4,39111644,391F7CEC,435997E4,39111644,435997E4,39111644,42299A62,00000000,42299A62,00000000,00000000,0
14,4500.0,3,435604D2,387D8A23,38931DAF,435604D2,387D8A23,435604D2,387D8A23,421B6E77,00000000,421B6E77,00000000,00000000,0
14,4500.0,4,435707F8,385B3603,3886AAFD,435707F8,385B3603,435707F8,385B3603,42106B00,00000000,42106B00,00000000,00000000,0
14,4500.0,5,435D647B,38C27BBC,390115D3,435D647B,38C27BBC,435D647B,38C27BBC,42072E04,00000000,42072E04,00000000,00000000,0
14,4500.0,6,43630A7B,391BBE1B,395EE934,43630A7B,391BBE1B,43630A7B,391BBE1B,41FE63F2,00000000,41FE63F2,00000000,00000000,0
14,4500.0,7,43681C81,3966DC75,39B1A4BD,43681C81,3966DC75,43681C81,3966DC75,41F04C02,00000000,41F04C02,00000000,00000000,0
14,4500.0,8,436CB5B2,39A1405A,3A050667,436CB5B2,39A1405A,436CB5B2,39A1405A,41E3AA51,00000000,41E3AA51,00000000,00000000,0
14,4500.0,9,4370EB06,39D71876,3A3DAB20,4370EB06,39D71876,4370EB06,39D71876,41D83593,00000000,41D83593,00000000,00000000,0
14,4500.0,10,4374CCDF,3A0A553E,3A81FBEE,4374CCDF,3A0A553E,4374CCDF,3A0A553E,41CDB8BE,00000000,41CDB8BE,00000000,00000000,0
14,4500.0,11,4378680B,3A35CD1E,3AAC84D0,4378680B,3A35CD1E,4378680B,3A35CD1E,41C40C22,00000000,41C40C22,00000000,00000000,0
14,4500.0,12,437BC5E3,3A78F6FF,3ADF230D,437BC5E3,3A78F6FF,437BC5E3,3A78F6FF,41BB1133,00000000,41BB1133,00000000,00000000,0
14,4500.0,13,437EECAA,3AA620E8,3B0DD1CE,437EECAA,3AA620E8,437EECAA,3AA620E8,41B2AFF0,00000000,41B2AFF0,00000000,00000000,0
14,4500.0,14,4380F3BE,3AD79E8F,3B3175A8,4380F3BE,3AD79E8F,4380F3BE,3AD79E8F,41AAD523,00000000,41AAD523,00000000,00000000,0
14,4500.0,15,43825DD1,3B08B9C1,3B5A6D61,43825DD1,3B08B9C1,43825DD1,3B08B9C1,41A37124,00000000,41A37124,00000000,00000000,0
14,4500.0,16,4383B691,3B2A0B78,3B843246,4383B691,3B2A0B78,4383B691,3B2A0B78,419C770C,00000000,419C770C,00000000,00000000,0
14,4500.0,17,4384FF8F,3B4FF6CF,3B9D5F96,4384FF8F,3B4FF6CF,4384FF8F,3B4FF6CF,4195DC10,00000000,4195DC10,00000000,00000000,0
14,4500.0,18,43863A20,3B7AA38B,3BB84E56,43863A20,3B7AA38B,43863A20,3B7AA38B,418F971B,00000000,418F971B,00000000,00000000,0
14,4500.0,19,43876762,3B9515C8,3BD46CCD,43876762,3B9515C8,43876762,3B9515C8,4189A06C,00000000,4189A06C,00000000,00000000,0
14,4500.0,20,438887FB,3BAF4046,3BF0FE3A,438887FB,3BAF4046,438887FB,3BAF4046,4183F15E,00000000,4183F15E,00000000,00000000,0
14,4500.0,21,438999AD,3BCC0A13,3C06E20E,438999AD,3BCC0A13,438999AD,3BCC0A13,417D0869,00000000,417D0869,00000000,00000000,0
14,4500.0,22,438A9F49,3BEB70D9,3C15E81A,438A9F49,3BEB70D9,438A9F49,3BEB70D9,4172A7E5,00000000,4172A7E5,00000000,00000000,0
14,4500.0,23,438B9A53,3C06ACD8,3C259611,438B9A53,3C06ACD8,438B9A53,3C06ACD8,4168B87B,00000000,4168B87B,00000000,00000000,0
14,4500.0,24,438C8B6D,3C18DD5A,3C35E242,438C8B6D,3C18DD5A,438C8B6D,3C18DD5A,415F328D,00000000,415F328D,00000000,00000000,0
14,4500.0,25,438D732D,3C2C436C,3C46C2D4,438D732D,3C2C436C,438D732D,3C2C436C,41560F5D,00000000,41560F5D,00000000,00000000,0
14,4500.0,26,438E5208,3C3BFB95,3C582BBF,438E5208,3C3BFB95,438E5208,3C3BFB95,414D496A,00000000,414D496A,00000000,00000000,0
14,4500.0,27,438F2857,3C40ED24,3C6A0EF8,438F2857,3C40ED24,438F2857,3C40ED24,4144DC66,00000000,4144DC66,00000000,00000000,0
14,4500.0,28,438FF684,3C4501C8,3C7C60DF,438FF684,3C4501C8,438FF684,3C4501C8,413CC3BF,00000000,413CC3BF,00000000,00000000,0
14,4500.0,29,4390BCEB,3C4834C1,3C878A93,4390BCEB,3C4834C1,4390BCEB,3C4834C1,4134FB67,00000000,4134FB67,00000000,00000000,0
14,4500.0,30,43917BDD,3C4A831F,3C910F82,43917BDD,3C4A831F,43917BDD,3C4A831F,412D7FC3,00000000,412D7FC3,00000000,00000000,0
14,4500.0,31,439233A0,3C4BEBDD,3C9AB8BC,439233A0,3C4BEBDD,439233A0,3C4BEBDD,41264DAE,00000000,41264DAE,00000000,00000000,0
14,4500.0,32,4392E475,3C4C6FCC,3CA47FA0,4392E475,3C4C6FCC,4392E475,3C4C6FCC,411F6257,00000000,411F6257,00000000,00000000,0
14,4500.0,33,43938E93,3C4C115C,3CAE5D35,43938E93,3C4C115C,43938E93,3C4C115C,4118BB52,00000000,4118BB52,00000000,00000000,0
14,4500.0,34,43943227,3C4AD49A,3CB84A3D,43943227,3C4AD49A,43943227,3C4AD49A,41125684,00000000,41125684,00000000,00000000,0
14,4500.0,35,4394CF5C,3C48BF95,3CC23F57,4394CF5C,3C48BF95,4394CF5C,3C48BF95,410C3223,00000000,410C3223,00000000,00000000,0
14,4500.0,36,43956651,3C45DA0A,3CCC34DF,43956651,3C45DA0A,43956651,3C45DA0A,41064CB7,00000000,41064CB7,00000000,00000000,0
14,4500.0,37,4395F720,3C422DC3,3CD622DE,4395F720,3C422DC3,4395F720,3C422DC3,4100A511,00000000,4100A511,00000000,00000000,0
14,4500.0,38,439681DA,3C3DC5AF,3CE0009C,439681DA,3C3DC5AF,439681DA,3C3DC5AF,40F674B4,00000000,40F674B4,00000000,00000000,0
14,4500.0,39,43970686,3C38AF4E,3CE9C509,43970686,3C38AF4E,43970686,3C38AF4E,40EC1819,00000000,40EC1819,00000000,00000000,0
14,4500.0,40,43978525,3C32F9FE,3CF3665D,43978525,3C32F9FE,43978525,3C32F9FE,40E23410,00000000,40E23410,00000000,00000000,0
14,4500.0,41,4393FE01,3BE21A03,3C9CF17C,4393FE01,3BE21A03,4393FE01,3BE21A03,40D90E14,00000000,40D90E14,00000000,00000000,0
14,4500.0,42,43946CC4,3BEA7C3B,3CA2DFCC,43946CC4,3BEA7C3B,43946CC4,3BEA7C3B,40D05E62,00000000,40D05E62,00000000,00000000,0
14,4500.0,43,4394D566,3BF2A0B4,3CA8A2DE,4394D566,3BF2A0B4,4394D566,3BF2A0B4,40C827D2,00000000,40C827D2,00000000,00000000,0
14,4500.0,44,439537A6,3BFA77D3,3CAE3070,439537A6,3BFA77D3,439537A6,3BFA77D3,40C06ED2,00000000,40C06ED2,00000000,00000000,0
14,4500.0,45,43959326,3C00F744,3CB37C12,43959326,3C00F744,43959326,3C00F744,40B93A18,00000000,40B93A18,00000000,00000000,0
14,4500.0,46,4395E752,3C047616,3CB875E2,4395E752,3C047616,4395E752,3C047616,40B293B4,00000000,40B293B4,00000000,00000000,0
14,4500.0,47,4396334D,3C07A7EA,3CBD08D5,4396334D,3C07A7EA,4396334D,3C07A7EA,40AC8B37,00000000,40AC8B37,00000000,00000000,0
14,4500.0,48,439695F1,3C08CA12,3CC04090,439695F1,3C08CA12,439695F1,3C08CA12,40A73A73,00000000,40A73A73,00000000,00000000,0
14,4500.0,49,4396A466,3C0CC7FF,3CC3B18E,4396A466,3C0CC7FF,4396A466,3C0CC7FF,40A2D38D,00000000,40A2D38D,00000000,00000000,0
15,4500.0,1,43758000,39A594C3,00000000,43758000,39A594C3,43758000,39A594C3,4235A49C,00000000,4235A49C,00000000,00000000,0
15,4500.0,2,437C404A,3B539994,3BFA9E52,437C404A,3B539994,437C404A,3B539994,4235A49C,00000000,4235A49C,00000000,00000000,0
15,4500.0,3,437AFD8B,3AFE7877,3BA5D87B,437AFD8B,3AFE7877,437AFD8B,3AFE7877,4224B5FB,00000000,4224B5FB,00000000,00000000,0
15,4500.0,4,437A2F95,3AAC4520,3B7463F5,437A2F95,3AAC4520,437A2F95,3AAC4520,4217BC71,00000000,4217BC71,00000000,00000000,0
15,4500.0,5,437C4D18,3A95FDE2,3B7AFB01,437C4D18,3A95FDE2,437C4D18,3A95FDE2,420D1A1F,00000000,420D1A1F,00000000,00000000,0
15,4500.0,6,437F7F77,3A933356,3B937838,437F7F77,3A933356,437F7F77,3A933356,42040966,00000000,42040966,00000000,00000000,0
15,4500.0,7,43813666,3A913097,3BAB9A5C,43813666,3A913097,43813666,3A913097,41F8429B,00000000,41F8429B,00000000,00000000,0
15,4500.0,8,43828ED0,3A8F8EAB,3BC51F54,43828ED0,3A8F8EAB,43828ED0,3A8F8EAB,41EA3BA6,00000000,41EA3BA6,00000000,00000000,0
15,4500.0,9,4383CC7F,3A8E427B,3BDF4A62,4383CC7F,3A8E427B,4383CC7F,3A8E427B,41DDA0AC,00000000,41DDA0AC,00000000,00000000,0
15,4500.0,10,4384F2A9,3A8D4447,3BF976C7,4384F2A9,3A8D4447,4384F2A9,3A8D4447,41D22EC9,00000000,41D22EC9,00000000,00000000,0
15,4500.0,11,4386041C,3A8CB100,3C098AA1,4386041C,3A8CB100,4386041C,3A8CB100,41C7B466,00000000,41C7B466,00000000,00000000,0
15,4500.0,12,4387034A,3A91EDB9,3C15D646,4387034A,3A91EDB9,4387034A,3A91EDB9,41BE0B98,00000000,41BE0B98,00000000,00000000,0
15,4500.0,13,4387F224,3A979C64,3C21674D,4387F224,3A979C64,4387F224,3A979C64,41B516D0,00000000,41B516D0,00000000,00000000,0
15,4500.0,14,4388D150,3A9CFD4E,3C2BFF21,4388D150,3A9CFD4E,4388D150,3A9CFD4E,41ACBE88,00000000,41ACBE88,00000000,00000000,0
15,4500.0,15,4389A06E,3AA42DDC,3C35E97A,4389A06E,3AA42DDC,4389A06E,3AA42DDC,41A4EFB2,00000000,41A4EFB2,00000000,00000000,0
15,4500.0,16,438A635E,3AAC0EBC,3C3F9561,438A635E,3AAC0EBC,438A635E,3AAC0EBC,419D9AB3,00000000,419D9AB3,00000000,00000000,0
15,4500.0,17,438B1BB3,3AB45D02,3C490D50,438B1BB3,3AB45D02,438B1BB3,3AB45D02,4196B28A,00000000,4196B28A,00000000,00000000,0
15,4500.0,18,438BCA61,3ABD051F,3C5250B3,438BCA61,3ABD051F,438BCA61,3ABD051F,41902C54,00000000,41902C54,00000000,00000000,0
15,4500.0,19,438C703E,3AC5F71F,3C5B5F83,438C703E,3AC5F71F,438C703E,3AC5F71F,4189FED3,00000000,4189FED3,00000000,00000000,0
15,4500.0,20,438D0E03,3ACF258B,3C6439F1,438D0E03,3ACF258B,438D0E03,3ACF258B,41842222,00000000,41842222,00000000,00000000,0
15,4500.0,21,438DA453,3AD88483,3C6CE06B,438DA453,3AD88483,438DA453,3AD88483,417D1EE3,00000000,417D1EE3,00000000,00000000,0
15,4500.0,22,438E33BA,3AE20904,3C755315,438E33BA,3AE20904,438E33BA,3AE20904,417281BE,00000000,417281BE,00000000,00000000,0
15,4500.0,23,438EBCB4,3AEBA96F,3C7D9254,438EBCB4,3AEBA96F,438EBCB4,3AEBA96F,41686293,00000000,41686293,00000000,00000000,0
15,4500.0,24,438F3FAE,3AF55DFD,3C82CF5A,438F3FAE,3AF55DFD,438F3FAE,3AF55DFD,415EB868,00000000,415EB868,00000000,00000000,0
15,4500.0,25,438FBD09,3AFF1DBB,3C86BC48,438FBD09,3AFF1DBB,438FBD09,3AFF1DBB,41557B55,00000000,41557B55,00000000,00000000,0
15,4500.0,26,43903520,3B0755B4,3C8A9044,43903520,3B0755B4,43903520,3B0755B4,414CA458,00000000,414CA458,00000000,00000000,0
15,4500.0,27,4390A83E,3B13CBA1,3C8E4B9B,4390A83E,3B13CBA1,4390A83E,3B13CBA1,41442D2C,00000000,41442D2C,00000000,00000000,0
15,4500.0,28,439116A5,3B205234,3C91EE51,439116A5,3B205234,439116A5,3B205234,413C1062,00000000,413C1062,00000000,00000000,0
15,4500.0,29,43918092,3B2CE100,3C957896,43918092,3B2CE100,43918092,3B2CE100,4134492A,00000000,4134492A,00000000,00000000,0
15,4500.0,30,4391E63D,3B396FF3,3C98EA89,4391E63D,3B396FF3,4391E63D,3B396FF3,412CD334,00000000,412CD334,00000000,00000000,0
15,4500.0,31,439247D4,3B45F6E3,3C9C443C,439247D4,3B45F6E3,439247D4,3B45F6E3,4125AABE,00000000,4125AABE,00000000,00000000,0
15,4500.0,32,4392A580,3B526DFB,3C9F858C,4392A580,3B526DFB,4392A580,3B526DFB,411ECC6D,00000000,411ECC6D,00000000,00000000,0
15,4500.0,33,4392FF68,3B5ECE1E,3CA2AE94,4392FF68,3B5ECE1E,4392FF68,3B5ECE1E,41183550,00000000,41183550,00000000,00000000,0
15,4500.0,34,439355AB,3B6B0FEE,3CA5BF16,439355AB,3B6B0FEE,439355AB,3B6B0FEE,4111E2D7,00000000,4111E2D7,00000000,00000000,0
15,4500.0,35,4393A865,3B772C0A,3CA8B708,4393A865,3B772C0A,4393A865,3B772C0A,410BD2D1,00000000,410BD2D1,00000000,00000000,0
15,4500.0,36,4393F7A9,3B818D54,3CAB95F2,4393F7A9,3B818D54,4393F7A9,3B818D54,41060362,00000000,41060362,00000000,00000000,0
15,4500.0,37,4394438D,3B876A7B,3CAE5B99,4394438D,3B876A7B,4394438D,3B876A7B,41007304,00000000,41007304,00000000,00000000,0
15,4500.0,38,43948C1C,3B8D28E0,3CB10754,43948C1C,3B8D28E0,43948C1C,3B8D28E0,40F64117,00000000,40F64117,00000000,00000000,0
15,4500.0,39,4394D160,3B92C4FA,3CB398C3,4394D160,3B92C4FA,4394D160,3B92C4FA,40EC1651,00000000,40EC1651,00000000,00000000,0
15,4500.0,40,4395135A,3B983A1B,3CB60EED,4395135A,3B983A1B,4395135A,3B983A1B,40E264E4,00000000,40E264E4,00000000,00000000,0
15,4500.0,41,43955206,3B9ADF6A,3CB86899,43955206,3B9ADF6A,43955206,3B9ADF6A,40D92CEF,00000000,40D92CEF,00000000,00000000,0
15,4500.0,42,43958D58,3B9C81BA,3CBAA49B,43958D58,3B9C81BA,43958D58,3B9C81BA,40D06F8A,00000000,40D06F8A,00000000,00000000,0
15,4500.0,43,4395C53B,3B9E089E,3CBCC123,4395C53B,3B9E089E,4395C53B,3B9E089E,40C82F08,00000000,40C82F08,00000000,00000000,0
15,4500.0,44,4395F98E,3B9F7185,3CBEBBEC,4395F98E,3B9F7185,4395F98E,3B9F7185,40C06F57,00000000,40C06F57,00000000,00000000,0
15,4500.0,45,43962A1B,3BA0B841,3CC091BA,43962A1B,3BA0B841,43962A1B,3BA0B841,40B936AF,00000000,40B936AF,00000000,00000000,0
15,4500.0,46,43965695,3BA1D81E,3CC23E6B,43965695,3BA1D81E,43965695,3BA1D81E,40B28EA1,00000000,40B28EA1,00000000,00000000,0
