case,dx,k,pcte,ztp1,ptte,ztt,pqte,zqq,zqp1,qcf,qif,uf,vf,pvom,pvol
17,1500.0,25,00000000,436FED54,375508A4,375508A4,325A2586,325A2586,3979E3E4,00000000,00000000,413926D4,00000000,00000000,00000000
17,1500.0,26,00000000,43712408,375D42CB,375D42CB,32629239,32629239,398B2E75,00000000,00000000,4132171A,00000000,00000000,00000000
17,1500.0,27,00000000,43724E44,3765286E,3765286E,326AA861,326AA861,399A20F5,00000000,00000000,412B4FEA,00000000,00000000,00000000
17,1500.0,28,00000000,43736CA9,376CBDD1,376CBDD1,32726C5C,32726C5C,39A9C096,00000000,00000000,4124CD9C,00000000,00000000,00000000
17,1500.0,29,00000000,43747FC8,377406C4,377406C4,3279E211,3279E211,39BA0391,00000000,00000000,411E8CE9,00000000,00000000,00000000
17,1500.0,30,00000000,4375881D,377B0698,377B0698,32808673,32808673,39CADEC4,00000000,00000000,41188AFA,00000000,00000000,00000000
17,1500.0,31,00000000,43768619,3780E023,3780E023,3283F7F2,3283F7F2,39DC464D,00000000,00000000,4112C53F,00000000,00000000,00000000
17,1500.0,32,00000000,43777A1D,37841B30,37841B30,328746D9,328746D9,39EE2D10,00000000,00000000,410D3984,00000000,00000000,00000000
17,1500.0,33,00000000,4378647E,37873593,37873593,328A744D,328A744D,3A004275,00000000,00000000,4107E5DC,00000000,00000000,00000000
17,1500.0,34,00000000,43794584,378A3041,378A3041,328D8149,328D8149,3A099F39,00000000,00000000,4102C8A3,00000000,00000000,00000000
17,1500.0,35,00000000,437A1D6B,378D0C04,378D0C04,32906E9C,32906E9C,3A132482,00000000,00000000,40FBC0F8,00000000,00000000,00000000
17,1500.0,36,00000000,437AEC63,378FC982,378FC982,32933CF0,32933CF0,3A1CC953,00000000,00000000,40F25894,00000000,00000000,00000000
17,1500.0,37,00000000,437BB291,37926935,37926935,3295ECC2,3295ECC2,3A2683F2,00000000,00000000,40E9567C,00000000,00000000,00000000
17,1500.0,38,00000000,437C700C,3794EB6B,3794EB6B,32987E62,32987E62,3A3049B7,00000000,00000000,40E0B9A0,00000000,00000000,00000000
17,1500.0,39,00000000,437D24DD,37975042,37975042,329AF1EE,329AF1EE,3A384308,00000000,00000000,40D8819D,00000000,00000000,00000000
17,1500.0,40,3018418B,437DD0FC,B808CEF3,379997A2,32950492,329D474E,3A3FF36D,00000000,00000000,40D0AEC0,00000000,00000000,00000000
17,1500.0,41,00000000,437E744F,380C3BF2,379BC135,32A07C22,329F7E2A,3A477B9F,00000000,00000000,40C94236,00000000,00000000,00000000
17,1500.0,42,00000000,437F0EA7,38039343,379DCC52,32A26C5E,32A195D5,3A4ED09D,00000000,00000000,40C23E3E,00000000,00000000,00000000
17,1500.0,43,00000000,437F9FB2,37F697FA,379FB7EC,32A43E25,32A38D3C,3A55E54C,00000000,00000000,40BBA675,00000000,00000000,00000000
17,1500.0,44,00000000,4380137B,37E6E200,37A18265,32A5EFFB,32A562B6,3A5CAA2C,00000000,00000000,40B5806A,00000000,00000000,00000000
17,1500.0,45,00000000,438051DE,37D81F64,37A3294B,32A77F9A,32A713C1,3A630BF5,00000000,00000000,40AFD483,00000000,00000000,00000000
17,1500.0,46,00000000,43808A72,37CA7471,37A4A8CC,32A8E96E,32A89C77,3A68F0D0,00000000,00000000,40AAAFD9,00000000,00000000,00000000
17,1500.0,47,00000000,4380BC45,37BE1662,37A5FA8E,32AA276C,32A9F654,3A6E324D,00000000,00000000,40A62842,00000000,00000000,00000000
17,1500.0,48,00000000,4380E585,37B35F47,37A7122C,32AB2DB5,32AB14A8,3A728D51,00000000,00000000,40A26843,00000000,00000000,00000000
17,1500.0,49,00000000,43810000,37AB3CF7,37A7C5AC,32ABD386,32ABCC77,3A752B0F,00000000,00000000,40A00000,00000000,00000000,00000000
18,1500.0,1,00000000,43560000,00000000,00000000,00000000,00000000,38829306,00000000,00000000,421F2ADC,00000000,00000000,00000000
18,1500.0,2,00000000,43560000,00000000,00000000,00000000,00000000,383875D5,00000000,00000000,421068D1,00000000,00000000,00000000
18,1500.0,3,00000000,43560000,00000000,00000000,00000000,00000000,380ED384,00000000,00000000,420519B4,00000000,00000000,00000000
18,1500.0,4,00000000,43560000,00000000,00000000,00000000,00000000,37E95F96,00000000,00000000,41F7E372,00000000,00000000,00000000
18,1500.0,5,00000000,43560000,00000000,00000000,00000000,00000000,37C580FB,00000000,00000000,41E885EF,00000000,00000000,00000000
18,1500.0,6,00000000,43560000,00000000,00000000,00000000,00000000,37AB5EE2,00000000,3951B717,41DB4DA2,00000000,00000000,00000000
18,1500.0,7,00000000,43560000,00000000,00000000,00000000,00000000,37977CA7,00000000,3951B717,41CFB739,00000000,00000000,00000000
18,1500.0,8,00000000,4356FCF6,34B0D4FE,34B0D4FE,2FB51373,2FB51373,37A0E515,00000000,3951B717,41C55D71,00000000,00000000,00000000
18,1500.0,9,00000000,435A8955,35CAF525,35CAF525,30CFD41E,30CFD41E,38029C6C,00000000,3951B717,41BBE71D,00000000,00000000,00000000
18,1500.0,10,00000000,435DCE25,362E99C3,362E99C3,3132CA83,3132CA83,3846418E,00000000,3951B717,41B32F9D,00000000,00000000,00000000
18,1500.0,11,00000000,4360D5F0,367263F1,367263F1,31783530,31783530,388EDFA3,00000000,3951B717,41AB1AD5,00000000,00000000,00000000
18,1500.0,12,00000000,4363A8FE,3698C932,3698C932,319C73E9,319C73E9,38C59D19,00000000,3951B717,41A392B0,00000000,00000000,00000000
18,1500.0,13,00000000,43664DEE,36B65C9F,36B65C9F,31BABD0D,31BABD0D,3904263E,00000000,3951B717,419C8586,00000000,00000000,00000000
18,1500.0,14,00000000,4368CA24,36D22885,36D22885,31D733BB,31D733BB,392BE0A6,00000000,3951B717,4195E4F5,00000000,00000000,00000000
18,1500.0,15,00000000,436B2210,36EC5E89,36EC5E89,31F20ACA,31F20ACA,395A5746,00000000,3951B717,418FA52A,00000000,00000000,00000000
18,1500.0,16,00000000,436D5968,37029412,37029412,3205B658,3205B658,3987E9EC,00000000,3951B717,4189BC42,00000000,00000000,00000000
18,1500.0,17,00000000,436F7348,370E5418,370E5418,3211BE90,3211BE90,39A647F7,3951B717,00000000,418421EB,00000000,00000000,00000000
18,1500.0,18,00000000,4371725A,37197E38,37197E38,321D2D47,321D2D47,39C85B51,3951B717,00000000,417D9E1D,00000000,00000000,00000000
18,1500.0,19,00000000,437358E5,37241F29,37241F29,32280F86,32280F86,39EE322F,3951B717,00000000,41737B39,00000000,00000000,00000000
18,1500.0,20,00000000,437528E0,372E41EE,372E41EE,32327091,32327091,3A0BE9E2,3951B717,00000000,4169D0A8,00000000,00000000,00000000
18,1500.0,21,00000000,4376E401,3737F012,3737F012,323C5A2F,323C5A2F,3A22A061,3951B717,00000000,41609551,00000000,00000000,00000000
18,1500.0,22,00000000,43788BC4,374131ED,374131ED,3245D4EA,3245D4EA,3A3B399F,3951B717,00000000,4157C140,00000000,00000000,00000000
18,1500.0,23,00000000,437A2179,374A0ECC,374A0ECC,324EE83D,324EE83D,3A556F66,3951B717,00000000,414F4D7D,00000000,00000000,00000000
18,1500.0,24,00000000,437BA645,37528D1C,37528D1C,32579ABD,32579ABD,3A6E79E8,3951B717,00000000,414733E5,00000000,00000000,00000000
18,1500.0,25,00000000,437D1B2D,375AB28F,375AB28F,325FF23D,325FF23D,3A846899,3951B717,00000000,413F6F0E,00000000,00000000,00000000
18,1500.0,26,00000000,437E8118,3762842D,3762842D,3267F3E5,3267F3E5,3A923351,3951B717,00000000,4137FA2A,00000000,00000000,00000000
18,1500.0,27,00000000,437FD8D1,376A066B,376A066B,326FA445,326FA445,3AA094E6,3951B717,00000000,4130D0F8,00000000,00000000,00000000
18,1500.0,28,00000000,43809187,37713D3C,37713D3C,32770769,32770769,3AAF8470,3951B717,00000000,4129EFB6,00000000,00000000,00000000
18,1500.0,29,00000000,43813037,37782C25,37782C25,327E20EA,327E20EA,3ABEF826,3951B717,00000000,41235306,00000000,00000000,00000000
18,1500.0,30,00000000,4381C8C0,377ED637,377ED637,328279F7,328279F7,3ACEE598,3951B717,00000000,411CF7FD,00000000,00000000,00000000
18,1500.0,31,00000000,43825B60,37829F19,37829F19,3285C1A3,3285C1A3,3ADF4167,3951B717,00000000,4116DBFB,00000000,00000000,00000000
18,1500.0,32,00000000,4382E84E,3785B33B,3785B33B,3288E8AF,3288E8AF,3AEFFF88,3951B717,00000000,4110FCBD,00000000,00000000,00000000
18,1500.0,33,00000000,43836FB9,3788A889,3788A889,328BF02B,328BF02B,3B00897A,3951B717,00000000,410B584B,00000000,00000000,00000000
18,1500.0,34,3092D12F,4383F1C9,B8506960,378B7FE4,32C4E034,328ED8FA,3B0936E5,3951B717,00000000,4105ECF8,00000000,00000000,00000000
18,1500.0,35,00000000,43846E9F,37F32802,378E3A06,3286A4E8,3291A3DE,3B120086,3951B717,00000000,4100B964,00000000,00000000,00000000
18,1500.0,36,00000000,4384E656,37EC8E8B,3790D785,328A5539,3294516D,3B1ADE6F,3951B717,00000000,40F778DC,00000000,00000000,00000000
18,1500.0,37,00000000,43855901,37E603FE,379358CC,328DE205,3296E218,3B23C7EC,3951B717,00000000,40EDEA94,00000000,00000000,00000000
18,1500.0,38,00000000,4385C6AD,37DF9D92,3795BE21,32914B3A,32995626,3B2CB3C4,3951B717,00000000,40E4C6E8,00000000,00000000,00000000
18,1500.0,39,00000000,43862F5D,37D95EEE,37980797,32949086,329BADA9,3B351BA5,3951B717,00000000,40DC0D8B,00000000,00000000,00000000
18,1500.0,40,00000000,4386930D,37D34C18,379A3513,3297B15D,329DE887,3B3CD71F,3951B717,00000000,40D3BEE8,00000000,00000000,00000000
18,1500.0,41,00000000,4386F1AC,37CD699B,379C463B,329AACD7,32A00661,3B446B96,3951B717,00000000,40CBDC57,00000000,00000000,00000000
18,1500.0,42,00000000,43874B1C,37C7BC96,379E3A68,329D81AB,32A2068F,3B4BCD9A,3951B717,00000000,40C46853,00000000,00000000,00000000
18,1500.0,43,00000000,43879F2F,37C24B15,37A01092,32A02E05,32A3E802,3B52F028,00000000,00000000,40BD66C9,00000000,00000000,00000000
18,1500.0,44,00000000,4387ED9B,37BD1C62,37A1C728,32A2AF52,32A5A91F,3B59C32E,00000000,00000000,40B6DDB6,00000000,00000000,00000000
18,1500.0,45,00000000,438835F7,37B839A7,37A35BCD,32A501E6,32A7477A,3B603361,00000000,00000000,40B0D61E,00000000,00000000,00000000
18,1500.0,46,00000000,43887798,37B3AF00,37A4CAD3,32A72045,32A8BF4F,3B66261B,00000000,00000000,40AB5E07,00000000,00000000,00000000
18,1500.0,47,00000000,4388B167,37AF8DCE,37A60E20,32A901A0,32AA0A5E,3B6B74D3,00000000,00000000,40A68CBE,00000000,00000000,00000000
18,1500.0,48,00000000,4388E145,37ABF28D,37A719D0,32AA9566,32AB1C7B,3B6FDB7E,00000000,00000000,40A28F96,00000000,00000000,00000000
18,1500.0,49,00000000,43890000,37A92343,37A7C5AC,32ABA668,32ABCC77,3B728170,00000000,00000000,40A00000,00000000,00000000,00000000
1,4500.0,1,00000000,43458000,00000000,00000000,00000000,00000000,36D299B5,00000000,00000000,4225AFFB,00000000,00000000,00000000
1,4500.0,2,00000000,43458000,BB0D352D,00000000,339F048B,00000000,3694C443,00000000,00000000,42181152,00000000,BABD405F,00000000
1,4500.0,3,331EDFD8,434AE83E,3A45A30F,358B90C0,AF15E8F0,308EEA3E,37002FF6,00000000,00000000,420D5852,00000000,B995B865,00000000
1,4500.0,4,32A54112,43523707,3A51FF77,362417EB,2EDE44E0,3128081C,378F1240,00000000,00000000,420459D0,00000000,37A8996E,00000000
1,4500.0,5,31E10D6C,435887ED,3A4BA869,36759AE3,AF645A30,317B7FE3,380777FD,00000000,00000000,41F92792,00000000,38ED6DBA,00000000
1,4500.0,6,2B1E0B28,435E1AE6,39B9845E,369EC560,B2397688,31A294DD,386501E8,00000000,00000000,41EB6F06,00000000,39064B00,00000000
1,4500.0,7,2C27542E,436319D4,3A31AA74,36BF0209,B1B5B655,31C39797,38B23B0F,00000000,00000000,41DF22E2,00000000,38EFFCA3,00000000
1,4500.0,8,2D1130A7,4367A1B7,3A20B093,36DC3E81,B1E99851,31E187AF,39025218,00000000,00000000,41D3FBC8,00000000,38D97B00,00000000
1,4500.0,9,2DD6FAC8,436BC786,3A132C2D,36F7021C,B2103409,31FCEFBA,393587E9,00000000,00000000,41C9C61A,00000000,38C743C2,00000000
1,4500.0,10,2E790DD9,436F9AF3,3A081764,3707D911,B2954F73,320B1BB8,398A652E,00000000,00000000,41C05B35,00000000,38B83222,00000000
1,4500.0,11,2F003925,4373280D,39FD9FF3,37134E30,B2D5E638,3216D73B,39CC8FAF,00000000,00000000,41B79D6A,00000000,38AB7D66,00000000
1,4500.0,12,2F7230B9,43767850,39EE1F78,371DFF01,B3092D3E,3221C9BC,3A100668,00000000,00000000,41AF7563,00000000,38A09582,00000000
1,4500.0,13,2FD62603,43799354,39E1EFB5,37280406,B32B3DD8,322C0C50,3A432C36,00000000,00000000,41A7D06E,00000000,3897122F,00000000
1,4500.0,14,3034FB4F,437C7F46,39D91488,37317132,B3530E5C,3235B367,3A802DF8,00000000,00000000,41A09F54,00000000,388E9F93,00000000
1,4500.0,15,3093EB78,437F4142,39D09A60,373A56F8,B378EDD8,323ECFD7,3AA40ED0,00000000,00000000,4199D586,00000000,3886FA45,00000000
1,4500.0,16,30EAAA76,4380EEC4,39C999F7,3742C317,B3902D66,32476FB6,3ACD6F68,00000000,00000000,41936888,00000000,387FDAD0,00000000
1,4500.0,17,3133C8A8,43822BD9,39C3E22F,374AC125,B3A49121,324F9EDF,3AFC7A27,00000000,00000000,418D4F84,00000000,3872A166,00000000
1,4500.0,18,31849DE6,43835967,39BF4579,37525B03,B3B9721C,32576770,3B18A6AC,00000000,00000000,418782F1,00000000,3866117F,00000000
1,4500.0,19,31BC00B1,438478BE,39BC51E1,37599923,B3CE9078,325ED210,3B35FDFE,00000000,00000000,4181FC5A,00000000,385A0FC6,00000000
1,4500.0,20,31FFC891,43858B00,39BA5724,376082DC,B3E3C726,3265E642,3B564722,00000000,00000000,41796C52,00000000,384E9FB8,00000000
1,4500.0,21,321DFF7F,43869129,39B08560,37671E86,B3F911E5,326CAA86,3B798118,00000000,00000000,416F570C,00000000,3843DD34,00000000
1,4500.0,22,32378E56,43878C16,39A786F3,376D71AF,B4074C89,3273248A,3B8FD320,00000000,00000000,4165B068,00000000,3839FE4B,00000000
1,4500.0,23,324CD7CE,43887C86,39A102F9,37738132,B411E3B3,3279594A,3BA455EE,00000000,00000000,415C70FB,00000000,38311938,00000000
1,4500.0,24,325EB7CC,43896326,3902037D,3779515E,B41E9CD0,327F4D2D,3BBA41EB,00000000,00000000,4153923A,00000000,3828FC53,00000000
1,4500.0,25,327474E9,438A4088,B9631D4C,377EE5E6,B418608B,328281FF,3BCF9F19,00000000,00000000,414B0E74,00000000,3820B133,00000000
1,4500.0,26,3286A5DE,438B1530,B9863063,37822110,B412CF16,32854094,3BE49954,00000000,00000000,4142E09A,00000000,38183E34,00000000
1,4500.0,27,329241BF,438BE194,398CE096,3784B480,B417EC36,3287E3D7,3BFA6A9F,00000000,00000000,413B042A,00000000,381022F0,00000000
1,4500.0,28,329CC128,438CA61A,398A0252,37872E91,B41C7AFD,328A6D20,3C088296,00000000,00000000,41337525,00000000,38085E90,00000000
1,4500.0,29,32A5DBE5,438D6320,39872820,3789906D,B4208241,328CDD9E,3C142D59,00000000,00000000,412C3000,00000000,3800F35F,00000000
1,4500.0,30,32AD5096,438E18F6,39842E06,378BDB18,B423FDAD,328F365E,3C202DB4,00000000,00000000,412531A0,00000000,37F3C174,00000000
1,4500.0,31,32B2E5A3,438EC7E3,39811CC9,378E0F7B,B426FA72,3291784D,3C2C7B4C,00000000,00000000,411E7743,00000000,37E64FDC,00000000
1,4500.0,32,32B66927,438F7026,397BB78D,37902E5B,B4297CDA,3293A434,3C390D4A,00000000,00000000,4117FE88,00000000,37D991FC,00000000
1,4500.0,33,32B7B006,439011F4,3974D93A,37923866,B42B9401,3295BAC7,3C45DA2C,00000000,00000000,4111C562,00000000,37CD87E6,00000000
1,4500.0,34,32B69835,4390AD7A,396D8665,37942E2D,B42D4C60,3297BC99,3C52D7CA,00000000,00000000,410BCA14,00000000,37C23109,00000000
1,4500.0,35,32B306EE,439142DD,3965ABD8,37961028,B42EB8CD,3299AA25,3C5FFB4B,00000000,00000000,41060B31,00000000,37B78C1E,00000000
1,4500.0,36,32ACE63B,4391D23B,395D675E,3797DEB5,B42FEEB6,329B83CC,3C6D3922,00000000,00000000,41008798,00000000,37AD9D4A,00000000
1,4500.0,37,32A4297E,43925BA7,39549C56,37999A17,B4310237,329D49D2,3C7A84A1,00000000,00000000,40F67D01,00000000,37A4611B,00000000
1,4500.0,38,3298CAA1,4392DF2E,394B4DCB,379B4274,B4321110,329EFC5F,3C83E823,00000000,00000000,40EC5EE6,00000000,379BDDDA,00000000
1,4500.0,39,328AC7D7,43935CD3,394183B3,379CD7D3,B4333669,32A09B78,3C8A86A6,00000000,00000000,40E2B4BA,00000000,379418D4,00000000
1,4500.0,40,32793D76,4393D48A,393799C1,379E5A12,B41C94DE,32A226FC,3C9083DF,00000000,00000000,40D97F3F,00000000,378B976F,00000000
1,4500.0,41,325A0986,4394463E,392D80CD,379FC8EB,B41109AC,32A39EA3,3C9628FD,00000000,00000000,40D0C030,00000000,37835501,00000000
1,4500.0,42,323749F6,4394B1C7,3936E584,37A123E1,B41FA86C,32A501ED,3C9BA7BE,00000000,00000000,40C87A81,00000000,38057C5C,00000000
1,4500.0,43,3212B97F,439516EC,38EC101C,37A26A36,B41DB028,32A65017,3CA0F6A3,00000000,00000000,40C0B2BE,00000000,B6A6A875,00000000
1,4500.0,44,31DAFB75,43957553,38D1AF55,37A39AC9,B3A30CAA,32A787F9,3CA609F3,00000000,00000000,40B96FC3,00000000,B58921CA,00000000
1,4500.0,45,31420B38,4395CC77,38C03A0C,37A4B3EE,B3C2AB28,32A8A7DE,3CAAD321,00000000,00000000,40B2BBCA,00000000,36DF12D9,00000000
1,4500.0,46,00000000,43961B8A,38C526B0,37A5B30E,B40BE5CE,32A9AD1D,3CAF3EA8,00000000,00000000,40ACA69F,00000000,37B8271F,00000000
1,4500.0,47,00000000,43966139,37A9DAC7,37A693E1,B3D8EF01,32AA9355,3CB32FE1,00000000,00000000,40A74A69,00000000,38764AEF,00000000
1,4500.0,48,00000000,43969AF0,36D679BB,37A74E19,B3E29A75,32AB5205,3CB67400,00000000,00000000,40A2D9D6,00000000,38764AF0,00000000
1,4500.0,49,00000000,4396C000,3783C35B,37A7C5AC,B4026689,32ABCC77,3CB8697E,00000000,00000000,40A00000,00000000,38764AF1,00000000
2,4500.0,1,00000000,43468000,00000000,00000000,00000000,00000000,36F520CD,00000000,00000000,41CA7C65,00000000,00000000,00000000
2,4500.0,2,00000000,43468000,BAC24D53,00000000,342A924B,00000000,36AD2812,00000000,00000000,41C502AB,00000000,B9DEECFE,00000000
2,4500.0,3,32FC8202,434B9019,3ACC38BB,3582ADB6,AEFF9660,3085D09A,370CC500,00000000,00000000,41C0B51F,00000000,B6C013C1,00000000
2,4500.0,4,33331088,4352E4EE,3A12E189,361FF473,B1ABFEA1,3123CB36,379C702D,00000000,00000000,41BD1924,00000000,B6750FF7,00000000
2,4500.0,5,336B13EB,43593B0F,3AA24143,3671BADC,B01822F0,3177880C,38139E9C,00000000,00000000,41B9FA8E,00000000,B5FCD18F,00000000
2,4500.0,6,339085DA,435ED2A6,3AA1545F,369CF328,311FF649,31A0B775,3878D94F,00000000,00000000,41B739C6,00000000,B4A48729,00000000
2,4500.0,7,33A8C726,4363D5B8,3AA06744,36BD4A87,31F49E5C,31C1D588,38C1374E,00000000,00000000,41B4C21C,00000000,35982359,00000000
2,4500.0,8,33BDEE61,4368615C,3A9F1E71,36DA9F3B,3267B74A,31DFDE72,390CFDFC,00000000,00000000,41B2853D,00000000,3625B7D1,00000000
2,4500.0,9,33D0AF5A,436C8A9C,3A9D6DBF,36F5790C,32B2488D,31FB5D3B,39440CD9,00000000,00000000,41B078CF,00000000,367980BE,00000000
2,4500.0,10,33D34D8C,43706136,3A9929FC,37071EC9,324AA32E,320A5CF7,3994E2EC,00000000,00000000,41AE9510,00000000,36CF8DB2,00000000
2,4500.0,11,33CD34E4,4373F146,3A945AC1,37129D72,2F90E780,3216223F,39DD7779,00000000,00000000,41ACD40D,00000000,370F6AAA,00000000
2,4500.0,12,33C32E2F,4377444D,3A900C85,371D5733,B24ED9A8,32211DE6,3A1C9D6D,00000000,00000000,41AB3115,00000000,372F68D2,00000000
2,4500.0,13,33B87F68,437A61EB,3A8C9AE1,3727649E,B2FC5C02,322B6915,3A54E96C,00000000,00000000,41A9A869,00000000,37498231,00000000
2,4500.0,14,33AF9B55,437D5054,3A89D2A6,3730D9BA,B35B198B,3235184C,3A8C2A1E,00000000,00000000,41A836FA,00000000,375E54A4,00000000
2,4500.0,15,33A85170,43800A52,3A86F7CD,3739C709,B3A037DE,323E3C74,3AB3BA08,00000000,00000000,41A6DA44,00000000,376EEC5A,00000000
2,4500.0,16,33A2142D,43815993,3A847FCA,37423A56,B3DA4CBC,3246E3AC,3AE16178,00000000,00000000,41A5902C,00000000,377C9EC9,00000000
2,4500.0,17,339C7495,438297B8,3A82BEBB,374A3F40,B40D3F17,324F19DC,3B0AA764,00000000,00000000,41A456EC,00000000,3784215F,00000000
2,4500.0,18,3397200D,4383C64B,3A81AD0F,3751DFB1,B430AD1A,3256E928,3B27D1C6,00000000,00000000,41A32D01,00000000,37893049,00000000
2,4500.0,19,3391D7CD,4384E69C,3A8115FF,37592425,B4575B86,325E5A43,3B483A2E,00000000,00000000,41A2111F,00000000,378DAC0E,00000000
2,4500.0,20,338C6D63,4385F9D0,3A7C8BFD,376013F5,B4808AF7,326574B1,3B6BE547,00000000,00000000,41A10228,00000000,3791A2AD,00000000
2,4500.0,21,3386BDF3,438700E3,3A7537EA,3766B583,B496BE3E,326C3EFD,3B8968E3,00000000,00000000,419FFF21,00000000,3795299C,00000000
2,4500.0,22,3380AFEB,4387FCB1,3A6DDC0B,376D0E5D,B4ADD8BF,3272BED7,3B9E7C82,00000000,00000000,419F0732,00000000,379833D9,00000000
2,4500.0,23,33747710,4388EDFE,3A38C0D8,37732369,B4C69EBA,3278F940,3BB527EA,00000000,00000000,419E199C,00000000,379ACB55,00000000
2,4500.0,24,3367C119,4389D572,39DEC8CC,3778F8F1,B4E0BFCD,327EF2A2,3BCD62B4,00000000,00000000,419D35B7,00000000,379CB58B,00000000
2,4500.0,25,334FF956,438AB3A4,B79F7EBA,377E92B2,B4E0D585,32825766,3BE4FA2B,00000000,00000000,419C5AF1,00000000,379D8F9D,00000000
2,4500.0,26,333A571E,438B8914,BA1E1FBC,3781F9FE,B4DCCB7C,32851892,3BFBACC7,00000000,00000000,419B88C8,00000000,379D90C2,00000000
2,4500.0,27,33265E8C,438C563B,39E4869B,37848FE3,B4ECD166,3287BE59,3C099F6F,00000000,00000000,419ABECA,00000000,379D1938,00000000
2,4500.0,28,3313F67C,438D1B7E,3A2B38A0,37870C57,B4FC0EBB,328A4A13,3C15D0A4,00000000,00000000,4199FC8F,00000000,379C2C0F,00000000
2,4500.0,29,330307C0,438DD93C,3A258F4F,37897084,B5052DCB,328CBCF2,3C22625B,00000000,00000000,419941BD,00000000,379AC557,00000000
