case,dx,k,pmfd,pmfds,pmfdq,pdmfdp,pdmfup,pmfdde_rate,pmfude_rate
17,15000.0,42,00000000,00000000,00000000,00000000,00000000,00000000,00000000
17,15000.0,43,00000000,00000000,00000000,00000000,00000000,00000000,00000000
17,15000.0,44,00000000,00000000,00000000,00000000,00000000,00000000,00000000
17,15000.0,45,00000000,00000000,00000000,00000000,00000000,00000000,00000000
17,15000.0,46,00000000,00000000,00000000,00000000,00000000,00000000,00000000
17,15000.0,47,00000000,00000000,00000000,00000000,00000000,00000000,00000000
17,15000.0,48,00000000,00000000,00000000,00000000,00000000,00000000,00000000
17,15000.0,49,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,1,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,2,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,3,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,4,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,5,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,6,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,7,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,8,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,9,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,10,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,11,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,12,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,13,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,14,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,15,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,16,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,17,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,18,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,19,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,20,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,21,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,22,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,23,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,24,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,25,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,26,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,27,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,28,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,29,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,30,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,31,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,32,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,33,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,34,00000000,00000000,00000000,00000000,00000000,00000000,3D007A5E
18,15000.0,35,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,36,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,37,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,38,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,39,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,40,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,41,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,42,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,43,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,44,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,45,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,46,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,47,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,48,00000000,00000000,00000000,00000000,00000000,00000000,00000000
18,15000.0,49,00000000,00000000,00000000,00000000,00000000,00000000,00000000
1,27000.0,1,00000000,00000000,00000000,00000000,00000000,00000000,00000000
1,27000.0,2,00000000,00000000,00000000,00000000,00000000,00000000,3EB11CB0
1,27000.0,3,00000000,00000000,00000000,00000000,38F2F15C,00000000,3DD0C6DC
1,27000.0,4,00000000,00000000,00000000,00000000,39505F9A,00000000,3D0EAF10
1,27000.0,5,00000000,00000000,00000000,00000000,398C8D0C,00000000,3C0A13AF
1,27000.0,6,00000000,00000000,00000000,00000000,39AA2790,00000000,35133C63
1,27000.0,7,00000000,00000000,00000000,00000000,39C188B4,00000000,35FA4F05
1,27000.0,8,00000000,00000000,00000000,00000000,39D3CFEC,00000000,36B67DCE
1,27000.0,9,00000000,00000000,00000000,00000000,39E0C420,00000000,376B33EE
1,27000.0,10,00000000,00000000,00000000,00000000,39E93A58,00000000,37F31B0D
1,27000.0,11,00000000,00000000,00000000,00000000,39EAF758,00000000,386421BD
1,27000.0,12,00000000,00000000,00000000,00000000,39D8E6C0,00000000,38CA1C57
1,27000.0,13,00000000,00000000,00000000,00000000,39C2FD50,00000000,392BA5F1
1,27000.0,14,00000000,00000000,00000000,00000000,39AA9C30,00000000,398E391A
1,27000.0,15,00000000,00000000,00000000,00000000,399C7E40,00000000,39E62B61
1,27000.0,16,00000000,00000000,00000000,00000000,39994340,00000000,3A34B4AC
1,27000.0,17,00000000,00000000,00000000,00000000,39948060,00000000,3A88FB77
1,27000.0,18,00000000,00000000,00000000,00000000,398F2590,00000000,3AC7E3ED
1,27000.0,19,00000000,00000000,00000000,00000000,399192B0,00000000,3B0C1855
1,27000.0,20,00000000,00000000,00000000,00000000,3990B440,00000000,3B3C6476
1,27000.0,21,00000000,00000000,00000000,00000000,39120820,00000000,3B72CC13
1,27000.0,22,00000000,00000000,00000000,00000000,38CC0940,00000000,3B95C874
1,27000.0,23,00000000,00000000,00000000,00000000,38C4D2C0,00000000,3BB1E116
1,27000.0,24,00000000,00000000,00000000,00000000,38BDD540,00000000,3BCE3F11
1,27000.0,25,00000000,00000000,00000000,00000000,38B6EC00,00000000,3BF1D700
1,27000.0,26,00000000,00000000,00000000,00000000,38B00B00,00000000,3C0E804C
1,27000.0,27,00000000,00000000,00000000,00000000,38A937C0,00000000,3C25CA3C
1,27000.0,28,00000000,00000000,00000000,00000000,38A26840,00000000,3C3E8825
1,27000.0,29,00000000,00000000,00000000,00000000,389B94E0,00000000,3C586561
1,27000.0,30,00000000,00000000,00000000,00000000,3894B8D0,00000000,3C72F888
1,27000.0,31,00000000,00000000,00000000,00000000,388DD2C0,00000000,3C86E50B
1,27000.0,32,00000000,00000000,00000000,00000000,3886E280,00000000,3C94284E
1,27000.0,33,00000000,00000000,00000000,00000000,387FD800,00000000,3CA0FC02
1,27000.0,34,00000000,00000000,00000000,00000000,3871EC80,00000000,3CAD1269
1,27000.0,35,00000000,00000000,00000000,00000000,38641580,00000000,3CB81CD8
1,27000.0,36,00000000,00000000,00000000,00000000,38566E00,00000000,3CC1CE2E
1,27000.0,37,00000000,00000000,00000000,00000000,38491480,00000000,3CC9DCB0
1,27000.0,38,00000000,00000000,00000000,00000000,383C2500,00000000,3CD006D0
1,27000.0,39,00000000,00000000,00000000,00000000,382F9380,00000000,3CD41187
1,27000.0,40,00000000,00000000,00000000,00000000,38235500,00000000,3CD924A5
1,27000.0,41,00000000,00000000,00000000,00000000,38188B80,00000000,3CDD03FE
1,27000.0,42,00000000,00000000,00000000,00000000,38106180,00000000,3CDE076C
1,27000.0,43,BDB64391,41B36800,B7A1C174,00000000,36E7FC00,00000000,3CDBE35E
1,27000.0,44,BDB64391,424A7C00,B886CBE0,00000000,375A9800,3B0DCE9E,3CD645B8
1,27000.0,45,BD8E7F44,426EBE00,B7DF9540,00000000,360BD000,3C9F1134,3CCCC587
1,27000.0,46,BD52DDCA,42677100,B64EDE00,00000000,B705B800,3C94417C,00000000
1,27000.0,47,BD0F0048,423E6800,370CA340,00000000,B6888C00,3C87BB04,00000000
1,27000.0,48,BCA57143,42139300,3708DD40,00000000,B5B1C000,3C711E9A,00000000
1,27000.0,49,BC01CDC2,4154C800,36E88220,00000000,00000000,3C4914C5,00000000
2,27000.0,1,00000000,00000000,00000000,00000000,00000000,00000000,00000000
2,27000.0,2,00000000,00000000,00000000,00000000,00000000,00000000,3EFBDA41
2,27000.0,3,00000000,00000000,00000000,00000000,3980B130,00000000,3D60A9F9
2,27000.0,4,00000000,00000000,00000000,00000000,39B9B7AE,00000000,3D56DE81
2,27000.0,5,00000000,00000000,00000000,00000000,39F6CB3A,00000000,3D50125D
2,27000.0,6,00000000,00000000,00000000,00000000,3A18F5E4,00000000,3D4AFF0E
2,27000.0,7,00000000,00000000,00000000,00000000,3A333634,00000000,3D470066
2,27000.0,8,00000000,00000000,00000000,00000000,3A493A80,00000000,3D43B924
2,27000.0,9,00000000,00000000,00000000,00000000,3A5B76CC,00000000,3D40F113
2,27000.0,10,00000000,00000000,00000000,00000000,3A5D7398,00000000,3D34E121
2,27000.0,11,00000000,00000000,00000000,00000000,3A50A4E8,00000000,3D27BC74
2,27000.0,12,00000000,00000000,00000000,00000000,3A3D83A0,00000000,3D1C5A0A
2,27000.0,13,00000000,00000000,00000000,00000000,3A35E638,00000000,3D126709
2,27000.0,14,00000000,00000000,00000000,00000000,3A389D50,00000000,3D09FFCD
2,27000.0,15,00000000,00000000,00000000,00000000,3A391758,00000000,3D02F47D
2,27000.0,16,00000000,00000000,00000000,00000000,3A38AF90,00000000,3CF99E91
2,27000.0,17,00000000,00000000,00000000,00000000,3A42D680,00000000,3CEE6A5B
2,27000.0,18,00000000,00000000,00000000,00000000,3A46D260,00000000,3CE3C9A3
2,27000.0,19,00000000,00000000,00000000,00000000,3A47E070,00000000,3CD95B78
2,27000.0,20,00000000,00000000,00000000,00000000,3A4627E0,00000000,3CCEDBAB
2,27000.0,21,00000000,00000000,00000000,00000000,3A42BE00,00000000,3CC41A25
2,27000.0,22,00000000,00000000,00000000,00000000,3A3E7A80,00000000,3CB8F6A2
2,27000.0,23,00000000,00000000,00000000,00000000,3A396F30,00000000,3CAD6C27
2,27000.0,24,00000000,00000000,00000000,00000000,3A33A7C0,00000000,3CA234F5
2,27000.0,25,00000000,00000000,00000000,00000000,398E60C0,00000000,3C99242B
2,27000.0,26,00000000,00000000,00000000,00000000,39604500,00000000,3C91BF8E
2,27000.0,27,00000000,00000000,00000000,00000000,39594500,00000000,3C8A6C0A
2,27000.0,28,00000000,00000000,00000000,00000000,3951E940,00000000,3C8325FF
2,27000.0,29,00000000,00000000,00000000,00000000,394A2F00,00000000,3C77D854
2,27000.0,30,00000000,00000000,00000000,00000000,39421780,00000000,3C697C2F
2,27000.0,31,00000000,00000000,00000000,00000000,3939A900,00000000,3C5B3D13
2,27000.0,32,00000000,00000000,00000000,00000000,3930EBE0,00000000,3C4D215E
2,27000.0,33,00000000,00000000,00000000,00000000,3927ED00,00000000,3C3F3386
2,27000.0,34,00000000,00000000,00000000,00000000,391EBE00,00000000,3C317FAD
2,27000.0,35,00000000,00000000,00000000,00000000,39157180,00000000,3C241405
2,27000.0,36,00000000,00000000,00000000,00000000,390C1D00,00000000,3C16FFCC
2,27000.0,37,00000000,00000000,00000000,00000000,3902D400,00000000,3C0A5187
2,27000.0,38,00000000,00000000,00000000,00000000,38F34600,00000000,3BFC3010
2,27000.0,39,00000000,00000000,00000000,00000000,38E0FC00,00000000,3BE4BFA7
2,27000.0,40,00000000,00000000,00000000,00000000,38CE6C00,00000000,3BCF540B
2,27000.0,41,00000000,00000000,00000000,00000000,38BB1400,00000000,3BBB1FBD
2,27000.0,42,00000000,00000000,00000000,00000000,38A51D00,00000000,3BA7B445
2,27000.0,43,00000000,00000000,00000000,00000000,3887A100,00000000,3B9523DB
2,27000.0,44,00000000,00000000,00000000,00000000,3831C200,00000000,3B837211
2,27000.0,45,BDE0D01E,41E5F664,B759243D,00000000,B7EB5400,00000000,3B73E07C
2,27000.0,46,BDE0D01E,426C3B12,B834F388,00000000,B7D6E000,80000000,00000000
2,27000.0,47,BDE0D01E,42AD3DDC,B6CCCB8C,00000000,B7BD9C00,80000000,00000000
2,27000.0,48,BDE0D01E,430B087F,37810B2A,00000000,B79D4800,80000000,00000000
2,27000.0,49,BDE0D01E,42F6F7EF,38975ACE,00000000,00000000,80000000,00000000
3,27000.0,1,00000000,00000000,00000000,00000000,00000000,00000000,00000000
3,27000.0,2,00000000,00000000,00000000,00000000,00000000,00000000,3EFC727B
3,27000.0,3,00000000,00000000,00000000,00000000,39819578,00000000,3D61313B
3,27000.0,4,00000000,00000000,00000000,00000000,39BAF06C,00000000,3D575FB0
3,27000.0,5,00000000,00000000,00000000,00000000,39F84C08,00000000,3D508F98
3,27000.0,6,00000000,00000000,00000000,00000000,3A19CE26,00000000,3D4B791B
3,27000.0,7,00000000,00000000,00000000,00000000,3A3419C8,00000000,3D4777FF
3,27000.0,8,00000000,00000000,00000000,00000000,3A4A2190,00000000,3D442EC7
3,27000.0,9,00000000,00000000,00000000,00000000,3A5C5E0C,00000000,3D416511
3,27000.0,10,00000000,00000000,00000000,00000000,3A5DF3E0,00000000,3D3521E2
3,27000.0,11,00000000,00000000,00000000,00000000,3A50F5E8,00000000,3D27C2C3
3,27000.0,12,00000000,00000000,00000000,00000000,3A3DA340,00000000,3D1C2F01
3,27000.0,13,00000000,00000000,00000000,00000000,3A368B10,00000000,3D121261
3,27000.0,14,00000000,00000000,00000000,00000000,3A393128,00000000,3D0988C9
3,27000.0,15,00000000,00000000,00000000,00000000,3A399A10,00000000,3D0261DD
3,27000.0,16,00000000,00000000,00000000,00000000,3A392BB0,00000000,3CF84C37
3,27000.0,17,00000000,00000000,00000000,00000000,3A43B010,00000000,3CECF31D
3,27000.0,18,00000000,00000000,00000000,00000000,3A4751D0,00000000,3CE2334C
3,27000.0,19,00000000,00000000,00000000,00000000,3A4866A0,00000000,3CD7AAFA
3,27000.0,20,00000000,00000000,00000000,00000000,3A469CD0,00000000,3CCD14E3
3,27000.0,21,00000000,00000000,00000000,00000000,3A4330A0,00000000,3CC24070
3,27000.0,22,00000000,00000000,00000000,00000000,3A3EF1F0,00000000,3CB70C7A
3,27000.0,23,00000000,00000000,00000000,00000000,3A39F1E0,00000000,3CAB745F
3,27000.0,24,00000000,00000000,00000000,00000000,3A3435B0,00000000,3CA033D9
3,27000.0,25,00000000,00000000,00000000,00000000,39980180,00000000,3C97436C
3,27000.0,26,00000000,00000000,00000000,00000000,39607C00,00000000,3C901ED1
3,27000.0,27,00000000,00000000,00000000,00000000,395983C0,00000000,3C8907D7
3,27000.0,28,00000000,00000000,00000000,00000000,39523080,00000000,3C81FAAF
3,27000.0,29,00000000,00000000,00000000,00000000,394A8040,00000000,3C75EBAC
3,27000.0,30,00000000,00000000,00000000,00000000,39427280,00000000,3C67F0F2
3,27000.0,31,00000000,00000000,00000000,00000000,393A0D00,00000000,3C5A0AAD
3,27000.0,32,00000000,00000000,00000000,00000000,39315770,00000000,3C4C3E90
3,27000.0,33,00000000,00000000,00000000,00000000,39285E00,00000000,3C3E96DB
3,27000.0,34,00000000,00000000,00000000,00000000,391F3100,00000000,3C311FD1
3,27000.0,35,00000000,00000000,00000000,00000000,3915E380,00000000,3C23E753
3,27000.0,36,00000000,00000000,00000000,00000000,390C8A80,00000000,3C16FD18
3,27000.0,37,00000000,00000000,00000000,00000000,39033980,00000000,3C0A700A
3,27000.0,38,00000000,00000000,00000000,00000000,38F3FB00,00000000,3BFC9F02
3,27000.0,39,00000000,00000000,00000000,00000000,38E19C00,00000000,3BE5518E
3,27000.0,40,00000000,00000000,00000000,00000000,38CEFC00,00000000,3BCFE4C4
3,27000.0,41,00000000,00000000,00000000,00000000,38BB9600,00000000,3BBBA25C
3,27000.0,42,00000000,00000000,00000000,00000000,38A59000,00000000,3BA82956
3,27000.0,43,00000000,00000000,00000000,00000000,38880000,00000000,3B958BF6
3,27000.0,44,00000000,00000000,00000000,00000000,38323E00,00000000,3B83CDD2
3,27000.0,45,BDE16D09,41E68F36,B759BBF5,00000000,B7EBFC00,00000000,3B748AB9
3,27000.0,46,BDE16D09,426CDFF4,B83571F6,00000000,B7D77400,80000000,00000000
3,27000.0,47,BDE16D09,42ADB47F,B6CD5C52,00000000,B7BE2400,80000000,00000000
3,27000.0,48,BDE16D09,430B6802,37816526,00000000,B79DB000,80000000,00000000
3,27000.0,49,BDE16D09,42F7A4DD,3897C45F,00000000,00000000,80000000,00000000
4,27000.0,1,00000000,00000000,00000000,00000000,00000000,00000000,00000000
4,27000.0,2,00000000,00000000,00000000,00000000,00000000,00000000,3F08B1C0
4,27000.0,3,00000000,00000000,00000000,00000000,399A544A,00000000,3D746D50
4,27000.0,4,00000000,00000000,00000000,00000000,39DD1434,00000000,3D69CFD0
4,27000.0,5,00000000,00000000,00000000,00000000,3A115821,00000000,3D627245
4,27000.0,6,00000000,00000000,00000000,00000000,3A31F860,00000000,3D5CF24D
4,27000.0,7,00000000,00000000,00000000,00000000,3A4E06A8,00000000,3D589E69
4,27000.0,8,00000000,00000000,00000000,00000000,3A650FE8,00000000,3D551133
4,27000.0,9,00000000,00000000,00000000,00000000,3A77EB50,00000000,3D520E1E
4,27000.0,10,00000000,00000000,00000000,00000000,3A702028,00000000,3D44DA15
4,27000.0,11,00000000,00000000,00000000,00000000,3A5EC1B0,00000000,3D3624D6
4,27000.0,12,00000000,00000000,00000000,00000000,3A473638,00000000,3D2969BF
4,27000.0,13,00000000,00000000,00000000,00000000,3A4C0780,00000000,3D1E4DB3
4,27000.0,14,00000000,00000000,00000000,00000000,3A4DE150,00000000,3D14F8D1
4,27000.0,15,00000000,00000000,00000000,00000000,3A4DC0A0,00000000,3D0D2382
4,27000.0,16,00000000,00000000,00000000,00000000,3A507150,00000000,3D064C7C
4,27000.0,17,00000000,00000000,00000000,00000000,3A5DD470,00000000,3D00101A
4,27000.0,18,00000000,00000000,00000000,00000000,3A5E35F0,00000000,3CF44D6B
4,27000.0,19,00000000,00000000,00000000,00000000,3A5ED830,00000000,3CE8B6B1
4,27000.0,20,00000000,00000000,00000000,00000000,3A5BFA70,00000000,3CDD11AE
4,27000.0,21,00000000,00000000,00000000,00000000,3A582130,00000000,3CD12949
4,27000.0,22,00000000,00000000,00000000,00000000,3A5375E0,00000000,3CC4D924
4,27000.0,23,00000000,00000000,00000000,00000000,3A4E0800,00000000,3CB82E9B
4,27000.0,24,00000000,00000000,00000000,00000000,3A47E170,00000000,3CABFFE7
4,27000.0,25,00000000,00000000,00000000,00000000,3A241290,00000000,3CA256CE
4,27000.0,26,00000000,00000000,00000000,00000000,397306C0,00000000,3C9AC661
4,27000.0,27,00000000,00000000,00000000,00000000,396B9800,00000000,3C934963
4,27000.0,28,00000000,00000000,00000000,00000000,3963D100,00000000,3C8BDB5F
4,27000.0,29,00000000,00000000,00000000,00000000,395BAE40,00000000,3C847A46
4,27000.0,30,00000000,00000000,00000000,00000000,39532D00,00000000,3C7A48C8
4,27000.0,31,00000000,00000000,00000000,00000000,394A5340,00000000,3C6BB795
4,27000.0,32,00000000,00000000,00000000,00000000,39412600,00000000,3C5D4503
4,27000.0,33,00000000,00000000,00000000,00000000,3937B000,00000000,3C4EF9F3
4,27000.0,34,00000000,00000000,00000000,00000000,392DFF00,00000000,3C40E0EE
4,27000.0,35,00000000,00000000,00000000,00000000,39242380,00000000,3C330685
4,27000.0,36,00000000,00000000,00000000,00000000,391A3080,00000000,3C257937
4,27000.0,37,00000000,00000000,00000000,00000000,39103600,00000000,3C184697
4,27000.0,38,00000000,00000000,00000000,00000000,39064080,00000000,3C0B7D2D
4,27000.0,39,00000000,00000000,00000000,00000000,38F89100,00000000,3BFE52D3
4,27000.0,40,00000000,00000000,00000000,00000000,38E45B00,00000000,3BE79D39
4,27000.0,41,00000000,00000000,00000000,00000000,38CF9900,00000000,3BD2128A
4,27000.0,42,00000000,00000000,00000000,00000000,38B93200,00000000,3BBD3D3C
4,27000.0,43,00000000,00000000,00000000,00000000,389DEB00,00000000,3BA92EFF
4,27000.0,44,00000000,00000000,00000000,00000000,386B5000,00000000,3B95EA11
4,27000.0,45,00000000,00000000,00000000,00000000,37CCE400,00000000,3B835BF9
4,27000.0,46,BE35E4E2,422CE27A,B74AD1B9,00000000,B82EBC00,00000000,3B6F7802
4,27000.0,47,BE35E4E2,42B09756,B829041A,00000000,B81A9400,80000000,00000000
4,27000.0,48,BE35E4E2,432DF1CA,B664D45C,00000000,B8003200,80000000,00000000
4,27000.0,49,BE35E4E2,4315359F,38C006D4,00000000,00000000,80000000,00000000
5,27000.0,1,00000000,00000000,00000000,00000000,00000000,00000000,00000000
5,27000.0,2,00000000,00000000,00000000,00000000,00000000,00000000,3EF89BAC
5,27000.0,3,00000000,00000000,00000000,00000000,39857015,00000000,3D5E9F86
5,27000.0,4,00000000,00000000,00000000,00000000,39C00F63,00000000,3D54FB37
5,27000.0,5,00000000,00000000,00000000,00000000,39FE1A64,00000000,3D4E4A97
5,27000.0,6,00000000,00000000,00000000,00000000,3A1CA2E6,00000000,3D494BEE
5,27000.0,7,00000000,00000000,00000000,00000000,3A368160,00000000,3D455DCA
5,27000.0,8,00000000,00000000,00000000,00000000,3A4BF81C,00000000,3D422442
5,27000.0,9,00000000,00000000,00000000,00000000,3A5DA450,00000000,3D3F6824
5,27000.0,10,00000000,00000000,00000000,00000000,3A5B1E60,00000000,3D33DE61
5,27000.0,11,00000000,00000000,00000000,00000000,3A4CDDA0,00000000,3D26E02E
5,27000.0,12,00000000,00000000,00000000,00000000,3A387670,00000000,3D1B9D9F
5,27000.0,13,00000000,00000000,00000000,00000000,3A374DB8,00000000,3D11C8E8
5,27000.0,14,00000000,00000000,00000000,00000000,3A398400,00000000,3D098A64
5,27000.0,15,00000000,00000000,00000000,00000000,3A3998F8,00000000,3D0298DB
5,27000.0,16,00000000,00000000,00000000,00000000,3A3941D0,00000000,3CF9022A
5,27000.0,17,00000000,00000000,00000000,00000000,3A47C3A0,00000000,3CEDD646
5,27000.0,18,00000000,00000000,00000000,00000000,3A47F710,00000000,3CE32EC4
5,27000.0,19,00000000,00000000,00000000,00000000,3A493150,00000000,3CD8AEA4
5,27000.0,20,00000000,00000000,00000000,00000000,3A469B10,00000000,3CCE13DE
5,27000.0,21,00000000,00000000,00000000,00000000,3A430D90,00000000,3CC32FEA
5,27000.0,22,00000000,00000000,00000000,00000000,3A3EAC50,00000000,3CB7E31F
5,27000.0,23,00000000,00000000,00000000,00000000,3A398830,00000000,3CAC498C
5,27000.0,24,00000000,00000000,00000000,00000000,3A33A090,00000000,3CA121FC
5,27000.0,25,00000000,00000000,00000000,00000000,397BD180,00000000,3C981DC2
5,27000.0,26,00000000,00000000,00000000,00000000,395F3B40,00000000,3C90ECC6
5,27000.0,27,00000000,00000000,00000000,00000000,39584200,00000000,3C89C6E8
5,27000.0,28,00000000,00000000,00000000,00000000,3950EC00,00000000,3C82A878
5,27000.0,29,00000000,00000000,00000000,00000000,39493880,00000000,3C7720EF
5,27000.0,30,00000000,00000000,00000000,00000000,39412720,00000000,3C68FC9B
5,27000.0,31,00000000,00000000,00000000,00000000,3938C080,00000000,3C5AEA09
5,27000.0,32,00000000,00000000,00000000,00000000,39300D30,00000000,3C4CEFEA
5,27000.0,33,00000000,00000000,00000000,00000000,39271C00,00000000,3C3F195C
5,27000.0,34,00000000,00000000,00000000,00000000,391E0280,00000000,3C3173A5
5,27000.0,35,00000000,00000000,00000000,00000000,3914D880,00000000,3C240D91
5,27000.0,36,00000000,00000000,00000000,00000000,390BBA80,00000000,3C16F7F4
5,27000.0,37,00000000,00000000,00000000,00000000,3902C780,00000000,3C0A4256
5,27000.0,38,00000000,00000000,00000000,00000000,38F43C00,00000000,3BFBFA4F
5,27000.0,39,00000000,00000000,00000000,00000000,38E39600,00000000,3BE46C5F
5,27000.0,40,00000000,00000000,00000000,00000000,38D35800,00000000,3BCEC0C3
5,27000.0,41,00000000,00000000,00000000,00000000,38C28800,00000000,3BBA4DE3
5,27000.0,42,00000000,00000000,00000000,00000000,38AD2300,00000000,3BA6B0B1
5,27000.0,43,00000000,00000000,00000000,00000000,38882C00,00000000,3B93FBDA
5,27000.0,44,BE59D06F,425EC000,B7F7E34D,00000000,B75AD000,00000000,3B823334
5,27000.0,45,BE2A4A7B,42BAF800,B8CE92C0,00000000,B8050C00,3D3E17D0,3B71960F
5,27000.0,46,BDFBFED9,42CF8C00,B7E1CB00,00000000,B7A40C00,3D312C3C,00000000
5,27000.0,47,BDAAE4AA,42B70000,3732E300,00000000,B7278000,3D22345E,00000000
5,27000.0,48,BD45B634,42984E00,3785F240,00000000,B65A0000,3D101321,00000000
5,27000.0,49,BC9B1F30,41D9A700,378880C0,00000000,00000000,3CF04D38,00000000
6,27000.0,1,00000000,00000000,00000000,00000000,00000000,00000000,00000000
6,27000.0,2,00000000,00000000,00000000,00000000,00000000,00000000,3DE60EAC
6,27000.0,3,00000000,00000000,00000000,00000000,3874F395,00000000,3E57A9B8
6,27000.0,4,00000000,00000000,00000000,00000000,3963A479,00000000,3DCA8E48
6,27000.0,5,00000000,00000000,00000000,00000000,39B121B5,00000000,3D189E61
6,27000.0,6,00000000,00000000,00000000,00000000,39D8C1D0,00000000,3D0F6079
6,27000.0,7,00000000,00000000,00000000,00000000,39FDD0AC,00000000,3D0C8E22
6,27000.0,8,00000000,00000000,00000000,00000000,3A0E6E68,00000000,3D0A3D5E
6,27000.0,9,00000000,00000000,00000000,00000000,3A1B4808,00000000,3D084675
6,27000.0,10,00000000,00000000,00000000,00000000,3A1C6604,00000000,3CFF44DF
6,27000.0,11,00000000,00000000,00000000,00000000,3A133E60,00000000,3CEC6CAF
6,27000.0,12,00000000,00000000,00000000,00000000,3A05A0BC,00000000,3CDC1BE0
6,27000.0,13,00000000,00000000,00000000,00000000,3A00A0F0,00000000,3CCDDBBC
6,27000.0,14,00000000,00000000,00000000,00000000,3A027EC0,00000000,3CC1D396
6,27000.0,15,00000000,00000000,00000000,00000000,3A02C8A8,00000000,3CB7BF47
6,27000.0,16,00000000,00000000,00000000,00000000,3A027AE8,00000000,3CAEF662
6,27000.0,17,00000000,00000000,00000000,00000000,3A09E410,00000000,3CA6F74F
6,27000.0,18,00000000,00000000,00000000,00000000,3A0C7338,00000000,3C9F6440
6,27000.0,19,00000000,00000000,00000000,00000000,3A0D3648,00000000,3C97F84B
6,27000.0,20,00000000,00000000,00000000,00000000,3A0BF3B0,00000000,3C9082A2
6,27000.0,21,00000000,00000000,00000000,00000000,3A098A40,00000000,3C88E109
6,27000.0,22,00000000,00000000,00000000,00000000,3A068C80,00000000,3C80FC21
6,27000.0,23,00000000,00000000,00000000,00000000,3A030690,00000000,3C71A153
6,27000.0,24,00000000,00000000,00000000,00000000,39FDF800,00000000,3C61C5D1
6,27000.0,25,00000000,00000000,00000000,00000000,39563880,00000000,3C552CBF
6,27000.0,26,00000000,00000000,00000000,00000000,391E2EC0,00000000,3C4B1BB4
6,27000.0,27,00000000,00000000,00000000,00000000,39194580,00000000,3C411DDD
6,27000.0,28,00000000,00000000,00000000,00000000,39141C20,00000000,3C372DDE
6,27000.0,29,00000000,00000000,00000000,00000000,390EB140,00000000,3C2D4993
6,27000.0,30,00000000,00000000,00000000,00000000,39090450,00000000,3C236FD5
6,27000.0,31,00000000,00000000,00000000,00000000,39031990,00000000,3C19A482
6,27000.0,32,00000000,00000000,00000000,00000000,38F9ED00,00000000,3C0FEB9C
