case,dx,k,pmfu,pmfus,pmfuq,pmful,pdmfup,plude,pmfude_rate,paph,pmfd,pmfds,pmfdq,pdmfdp,pmfdde_rate
4,1500.0,24,3F66B7B7,48900ED0,3C384B25,3B93A8C7,3A05D7C4,38936BF9,3C6658B5,476B2254,00000000,00000000,00000000,00000000,00000000
4,1500.0,25,3F688BC3,48908DDA,3C437B25,3B94D454,39DBBB06,3888E24C,3C5968AB,47735AB4,00000000,00000000,00000000,00000000,00000000
4,1500.0,26,3F69D25D,4890B880,3C4E31EF,3B9337C0,3922BBC5,38726EFA,3C4F475B,477B75D0,00000000,00000000,00000000,00000000,00000000
4,1500.0,27,3F6A8209,48908A3B,3C585D4E,3B8923F2,391DC1C0,3855D962,3C454012,4781B970,00000000,00000000,00000000,00000000,00000000
4,1500.0,28,3F6A900A,488FFD95,3C61E345,3B7E4D2A,39188C81,383BD371,3C3B4CD6,4785A886,00000000,00000000,00000000,00000000,00000000
4,1500.0,29,3F69F2C0,488F0DC1,3C6AA85C,3B6A9AE1,391319C9,3824303A,3C316AE9,478987B5,00000000,00000000,00000000,00000000,00000000
4,1500.0,30,3F68A23C,488DB6F1,3C7290F1,3B57498B,390D681A,380EC511,3C2797FF,478D5682,00000000,00000000,00000000,00000000,00000000
4,1500.0,31,3F6698CE,488BF6B1,3C79816B,3B4470E1,39077B0C,37F6D7D6,3C1DD6E0,47911463,00000000,00000000,00000000,00000000,00000000
4,1500.0,32,3F63D389,4889CC24,3C7F5FB5,3B3225BE,390155BD,37D4002B,3C142A43,4794C0C7,00000000,00000000,00000000,00000000,00000000
4,1500.0,33,3F6052C1,48873851,3C8209E3,3B207C46,38F5FFCC,37B4BF3A,3C0A981B,47985B0D,00000000,00000000,00000000,00000000,00000000
4,1500.0,34,3F5C1A5C,48843E4D,3C83C4A3,3B0F85EE,38E9052C,3798D427,3C012775,479BE286,00000000,00000000,00000000,00000000,00000000
4,1500.0,35,3F573219,4880E35C,3C84D844,3AFEA462,38DBD192,378000B4,3BEFC177,479F5670,00000000,00000000,00000000,00000000,00000000
4,1500.0,36,3F51A5A1,487A5DF3,3C853FF7,3ADFDB29,38CE7E78,375416A7,3BDD9B48,47A2B5F3,00000000,00000000,00000000,00000000,00000000
4,1500.0,37,3F4B8472,4872558D,3C84FA35,3AC2C6B6,38C121CD,372D7511,3BCBEE89,47A60021,00000000,00000000,00000000,00000000,00000000
4,1500.0,38,3F44E1AB,4869C4C5,3C840971,3AA775E8,38B3CAF7,370BB182,3BBACEB1,47A933EB,00000000,00000000,00000000,00000000,00000000
4,1500.0,39,3F3DD3A9,4860C671,3C82741C,3A8DF388,38A671C4,36DCC695,3BAA4C68,47AC501F,00000000,00000000,00000000,00000000,00000000
4,1500.0,40,3F367392,4857785F,3C8044CF,3A6C87E9,3898E8D5,36AB2948,3B9B178A,47AF535C,00000000,00000000,00000000,00000000,00000000
4,1500.0,41,3F2ECBE2,484DE739,3C7B05CD,3A40E847,388B029B,3680EDFC,3B8CAAD5,47B23C0A,00000000,00000000,00000000,00000000,00000000
4,1500.0,42,3F26F298,48442CDE,3C747A6D,3A19045C,3878046F,3639E7B8,3B7D6F2A,47B50844,00000000,00000000,00000000,00000000,00000000
4,1500.0,43,3F1F08A0,483A6F92,3C6D154E,39E95100,38537CAF,35F9B32D,3B629341,47B7B5C4,00000000,00000000,00000000,00000000,00000000
4,1500.0,44,3F1730BB,4830D779,3C650CF2,39A69F02,381D9139,3590C396,3B48C4F0,47BA41BE,00000000,00000000,00000000,00000000,00000000
4,1500.0,45,3F0F8F67,48278E8A,3C5C9FEF,394F06F2,378932D2,34CB1EC0,3B2FEB7C,47BCA8A3,00000000,00000000,00000000,B569E1C9,00000000
4,1500.0,46,3F084B4B,481EC120,3C54155C,389D5E17,00000000,2DD7385C,3B2059FD,47BEE5BD,BC0C2C15,C523211E,B956C080,B606A768,00000000
4,1500.0,47,3F08EBA5,481F4CCA,3C564B0A,31B7C585,00000000,00000000,00000000,47C0F26C,BC0C2C15,C522D0DC,B958DB1E,B5EE4185,80000000
4,1500.0,48,00000000,00000000,00000000,00000000,00000000,00000000,00000000,47C2C476,BC0C2C15,C52289DB,B95AB7A0,B5C59442,80000000
4,1500.0,49,00000000,00000000,00000000,00000000,00000000,00000000,00000000,47C4491D,BC0C2C15,C5224EF9,B95C42C8,00000000,80000000
5,1500.0,1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,459C4000,00000000,00000000,00000000,00000000,00000000
5,1500.0,2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,45EE9B40,00000000,00000000,00000000,00000000,00000000
5,1500.0,3,3ECCD6D0,480D0AEB,361E3157,39A2A27F,395BE3FB,386ED5A7,3D376DD1,46202EB0,00000000,00000000,00000000,00000000,00000000
5,1500.0,4,3EE3C48A,481CCBAC,377CC74A,3A144875,399E3F2B,38A778A5,3D2F7C12,4648C210,00000000,00000000,00000000,00000000,00000000
5,1500.0,5,3EF9B40B,482BC77B,3875623E,3A6E4CFF,39D15DDF,38D9012A,3D29F8F6,467106C0,00000000,00000000,00000000,00000000,00000000
5,1500.0,6,3F077994,483A1DE4,392B8BC0,3AACF61B,3A010F3E,3903938E,3D25DB6B,468C7DC8,00000000,00000000,00000000,00000000,00000000
5,1500.0,7,3F11D745,4847D7A3,39BD68FF,3AE76505,3A165FCB,391793DD,3D229E6A,46A04FA4,00000000,00000000,00000000,00000000,00000000
5,1500.0,8,3F1C0117,4854FB0D,3A2F8D28,3B116983,3A280F25,392875DC,3D1FF639,46B3F860,00000000,00000000,00000000,00000000,00000000
5,1500.0,9,3F26003B,48619537,3A8EA308,3B2ED201,3A369ED6,3936E7AE,3D1DB55E,46C77754,00000000,00000000,00000000,00000000,00000000
5,1500.0,10,3F2FDAE6,486DB1C4,3AD2569F,3B4BF36A,3A348A9B,3936E2FD,3D1433A2,46DACBE0,00000000,00000000,00000000,00000000,00000000
5,1500.0,11,3F391C9E,4878AFE7,3B107AB8,3B646F68,3A28CC42,392F16D7,3D097F08,46EDF550,00000000,00000000,00000000,00000000,00000000
5,1500.0,12,3F41B17F,488144D9,3B3BBBAA,3B76A6B9,3A17FCA6,39241EAD,3D0037F7,47007974,00000000,00000000,00000000,00000000,00000000
5,1500.0,13,3F49AF2B,4885B77B,3B69C435,3B8113F2,3A17082A,3919C06D,3CF03CAA,4709E1F6,00000000,00000000,00000000,00000000,00000000
5,1500.0,14,3F512673,4889C21F,3B8CD6AA,3B85DB2B,3A18DABF,39110E93,3CE2A6C6,471333CA,00000000,00000000,00000000,00000000,00000000
5,1500.0,15,3F5828F6,488D75C3,3BA56633,3B8A57A7,3A18EC06,3909BBE6,3CD73597,471C6E89,00000000,00000000,00000000,00000000,00000000
5,1500.0,16,3F5EC2E2,4890DE76,3BBE5028,3B8E9134,3A18A431,39034EE3,3CCD2B43,472591C4,00000000,00000000,00000000,00000000,00000000
5,1500.0,17,3F64F871,48940107,3BD7812D,3B928A86,3A24982F,38FAD598,3CC3F6DF,472E9D0C,00000000,00000000,00000000,00000000,00000000
5,1500.0,18,3F6AC734,4896CFCD,3BF281EE,3B96420D,3A24C28F,38EF9909,3CBB2F8F,47378FE4,00000000,00000000,00000000,00000000,00000000
5,1500.0,19,3F702791,48997448,3C06E673,3B99B2EC,3A25C578,38E48602,3CB288B2,474069D0,00000000,00000000,00000000,00000000,00000000
5,1500.0,20,3F750E7A,489BCB75,3C14B6F9,3B9CD610,3A23A3CF,38D956E1,3CA9CBE0,47492A4A,00000000,00000000,00000000,00000000,00000000
5,1500.0,21,3F796F85,489DCBF3,3C22753E,3B9FA388,3A20B672,38CDDA92,3CA0D2C2,4751D0C6,00000000,00000000,00000000,00000000,00000000
5,1500.0,22,3F7D3F74,489F7060,3C3006D7,3BA21421,3A1D1A9E,38C1EFB0,3C978342,475A5CB1,00000000,00000000,00000000,00000000,00000000
5,1500.0,23,3F803AD1,48A0B4E6,3C3D50CC,3BA42253,3A18DE2E,38B5B3D5,3C8DF47F,4762CD6E,00000000,00000000,00000000,00000000,00000000
5,1500.0,24,3F818498,48A1957E,3C4A37B2,3BA5C870,3A1400AE,38A9F038,3C84C3AC,476B2254,00000000,00000000,00000000,00000000,00000000
5,1500.0,25,3F827A78,48A2106B,3C56A232,3BA70329,394F7BEB,3895760B,3C7AABA5,47735AB4,00000000,00000000,00000000,00000000,00000000
5,1500.0,26,3F8319C7,48A223FE,3C627CC7,3B9C561B,3937EE04,3883F048,3C6ED1E9,477B75D0,00000000,00000000,00000000,00000000,00000000
5,1500.0,27,3F835C0E,48A1C9DB,3C6DAF60,3B912458,39322F01,3867F086,3C630A7E,4781B970,00000000,00000000,00000000,00000000,00000000
5,1500.0,28,3F833A9E,48A0FB2D,3C7819D1,3B860F72,392C23D1,384AE75B,3C574F53,4785A886,00000000,00000000,00000000,00000000,00000000
5,1500.0,29,3F82AF98,489FB219,3C80CD30,3B764FC6,3925CB61,3830944A,3C4B9EC1,478987B5,00000000,00000000,00000000,00000000,00000000
5,1500.0,30,3F81B64A,489DEA2B,3C8507A3,3B60F8F2,391F25D0,3818C869,3C3FF7CF,478D5682,00000000,00000000,00000000,00000000,00000000
5,1500.0,31,3F804B8D,489BA0C1,3C88AB90,3B4C36D4,39183984,380359C0,3C345F7E,47911463,00000000,00000000,00000000,00000000,00000000
5,1500.0,32,3F7CDC34,4898D569,3C8BA958,3B38230D,39110E25,37E03E86,3C28DB52,4794C0C7,00000000,00000000,00000000,00000000,00000000
5,1500.0,33,3F783DA6,48958A32,3C8DF2F5,3B24D570,3909B080,37BDE4A7,3C1D7474,47985B0D,00000000,00000000,00000000,00000000,00000000
5,1500.0,34,3F72C1F2,4891C3E0,3C8F7CF0,3B126283,39023108,379F5CEB,3C1235D4,479BE286,00000000,00000000,00000000,00000000,00000000
5,1500.0,35,3F6C7494,488D8A10,3C903EEA,3B00DCF7,38F547B8,37845FFD,3C072BA3,479F5670,00000000,00000000,00000000,00000000,00000000
5,1500.0,36,3F656609,4888E72E,3C903488,3AE0A781,38E64185,375955EA,3BF8C77D,47A2B5F3,00000000,00000000,00000000,00000000,00000000
5,1500.0,37,3F5DAB90,4883E84E,3C8F5DC8,3AC1A723,38D78238,372FF877,3BE3D5E5,47A60021,00000000,00000000,00000000,00000000,00000000
5,1500.0,38,3F555ED9,487D39ED,3C8DBF97,3AA4CC63,38C93C86,370C2D3F,3BCF9D94,47A933EB,00000000,00000000,00000000,00000000,00000000
5,1500.0,39,3F4C9D4D,48722D66,3C8B63D7,3A8A2687,38BB8485,36DAF42A,3BBC353F,47AC501F,00000000,00000000,00000000,00000000,00000000
5,1500.0,40,3F43876D,4866D163,3C8859A4,3A637883,38AE2252,36A7B04C,3BAA5A54,47AF535C,00000000,00000000,00000000,00000000,00000000
5,1500.0,41,3F3A2CC6,485B386D,3C84ACAD,3A374366,38A0483F,36798E3A,3B998116,47B23C0A,00000000,00000000,00000000,00000000,00000000
5,1500.0,42,3F30A9BC,484F83B7,3C80713E,3A0F9A4A,388EA7A5,363142D5,3B8957E7,47B50844,00000000,00000000,00000000,00000000,00000000
5,1500.0,43,3F2726A3,4843E1F3,3C778930,39D7BB60,38606527,35E57663,3B73DC55,47B7B5C4,00000000,00000000,00000000,B59BAECB,00000000
5,1500.0,44,3F1DCCFB,483882DE,3C6D90BC,39947BD4,37E3E2B8,35633709,3B568E15,47BA41BE,BBF8DBCA,C51140BD,B935E646,B5DC806D,00000000
5,1500.0,45,3F14C72B,482D9707,3C634450,391D8E88,00000000,2E05951F,3B470DAE,47BCA8A3,BBC28FDD,C4E29BED,B90FEF54,B5980395,3AD92FB2
5,1500.0,46,3F158E39,482E20E1,3C66EDE0,31C8BAE6,00000000,00000000,00000000,47BEE5BD,BB8FF4AF,C4A7503D,B8D75E82,B53B6BA9,3ACA6CB6
5,1500.0,47,00000000,00000000,00000000,00000000,00000000,00000000,00000000,47C0F26C,BB434005,C4627E81,B89384DA,B4BF5F6B,3AB952B0
5,1500.0,48,00000000,00000000,00000000,00000000,00000000,00000000,00000000,47C2C476,BAE1E414,C402CBDB,B82C2A16,B3F903B7,3AA49BF6
5,1500.0,49,00000000,00000000,00000000,00000000,00000000,00000000,00000000,47C4491D,BA313B18,C34CF3B5,B7880CEC,00000000,3A894689
6,1500.0,1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,459C4000,00000000,00000000,00000000,00000000,00000000
6,1500.0,2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,45EE9B40,00000000,00000000,00000000,00000000,00000000
6,1500.0,3,3E02AAFE,4733523E,34FDE46B,38B8D2F0,388B20A6,3994F80D,3E74FC06,46202EB0,00000000,00000000,00000000,00000000,00000000
6,1500.0,4,3EBBD382,4800DB8D,3723BE2C,39E46CC4,39814BDE,39520AB1,3DE61860,4648C210,00000000,00000000,00000000,00000000,00000000
6,1500.0,5,3EF5599A,48283810,385037C5,3A5FF791,39C936E8,38D5FA4E,3D2D5E62,467106C0,00000000,00000000,00000000,00000000,00000000
6,1500.0,6,3F0582B2,4836D36F,39175B77,3AA4C88D,39F63A32,38FB315B,3D22DECF,468C7DC8,00000000,00000000,00000000,00000000,00000000
6,1500.0,7,3F0FB099,48444C5F,39A964F5,3ADD9C67,3A102973,39116843,3D1FAA42,46A04FA4,00000000,00000000,00000000,00000000,00000000
6,1500.0,8,3F19AB29,48513458,3A1EF895,3B0BF23F,3A21CBD2,392234B1,3D1D08E7,46B3F860,00000000,00000000,00000000,00000000,00000000
6,1500.0,9,3F237B7B,485D9604,3A82AA33,3B28DD9F,3A3064B6,3930A668,3D1ACD9D,46C77754,00000000,00000000,00000000,00000000,00000000
6,1500.0,10,3F2D27B3,48697EB3,3AC2597B,3B459785,3A31A993,39310A18,3D10FCD9,46DACBE0,00000000,00000000,00000000,00000000,00000000
6,1500.0,11,3F363616,48744430,3B0670D5,3B5E7DEB,3A27434B,392A1810,3D0648CE,46EDF550,00000000,00000000,00000000,00000000,00000000
6,1500.0,12,3F3E97C1,487DE539,3B2FB237,3B716B0B,3A17CBBC,392005B6,3CFA08EC,47007974,00000000,00000000,00000000,00000000,00000000
6,1500.0,13,3F46628E,488348D6,3B5BC8B2,3B7DEECA,3A121DF5,3915A976,3CE9D8C8,4709E1F6,00000000,00000000,00000000,00000000,00000000
6,1500.0,14,3F4DA762,48873733,3B84E618,3B839E53,3A143CBB,390CEA26,3CDC2DDC,471333CA,00000000,00000000,00000000,00000000,00000000
6,1500.0,15,3F547757,488ACE61,3B9C87A9,3B87FA75,3A1490B1,3905963A,3CD0BABB,471C6E89,00000000,00000000,00000000,00000000,00000000
6,1500.0,16,3F5ADF88,488E1B15,3BB487E2,3B8C142E,3A14385B,38FE6680,3CC6C014,472591C4,00000000,00000000,00000000,00000000,00000000
6,1500.0,17,3F60E52C,4891231B,3BCCC96B,3B8FEED4,3A1CA375,38F2C5FE,3CBDAAAF,472E9D0C,00000000,00000000,00000000,00000000,00000000
6,1500.0,18,3F6686CE,4893DD30,3BE66383,3B938979,3A1F8BB3,38E7C28B,3CB50FFD,47378FE4,00000000,00000000,00000000,00000000,00000000
6,1500.0,19,3F6BBDC9,489663CC,3C004E75,3B96DFDD,3A206945,38DCF7F4,3CACA1B7,474069D0,00000000,00000000,00000000,00000000,00000000
6,1500.0,20,3F707FDA,4898A7C5,3C0D932A,3B99EB6D,3A1EFAD5,38D21F41,3CA4286B,47492A4A,00000000,00000000,00000000,00000000,00000000
6,1500.0,21,3F74C122,489A98C3,3C1AD130,3B9CA490,3A1C3D73,38C706AA,3C9B7D35,4751D0C6,00000000,00000000,00000000,00000000,00000000
6,1500.0,22,3F78768E,489C3114,3C27E6E3,3B9F0432,3A18D79A,38BB8C37,3C92858B,475A5CB1,00000000,00000000,00000000,00000000,00000000
6,1500.0,23,3F7B97FD,489D6D25,3C34BAAF,3BA1051D,3A14D6FF,38AFAB29,3C893DB8,4762CD6E,00000000,00000000,00000000,00000000,00000000
6,1500.0,24,3F7E1D4A,489E4958,3C41322C,3BA2A21B,3A103FCD,38A423D7,3C803C00,476B2254,00000000,00000000,00000000,00000000,00000000
6,1500.0,25,3F8000CE,489EC417,3C4D3514,3BA3D812,397358C8,3891AB66,3C722873,47735AB4,00000000,00000000,00000000,00000000,00000000
6,1500.0,26,3F80A030,489EDC1A,3C58B171,3B9ABFBC,3933B068,3880C169,3C66B908,477B75D0,00000000,00000000,00000000,00000000,00000000
6,1500.0,27,3F80E6A8,489E8B61,3C639071,3B8FDDFD,392E1C2E,3862AA4D,3C5B5F6E,4781B970,00000000,00000000,00000000,00000000,00000000
6,1500.0,28,3F80CDD1,489DCB64,3C6DB3AD,3B8515F2,39283F38,38469999,3C50158D,4785A886,00000000,00000000,00000000,00000000,00000000
6,1500.0,29,3F805003,489C967F,3C76FB9D,3B74EDB0,392217C3,382D220C,3C44D8F8,478987B5,00000000,00000000,00000000,00000000,00000000
6,1500.0,30,3F7ED15D,489AE860,3C7F481E,3B601E99,391BA545,38161660,3C39A85F,478D5682,00000000,00000000,00000000,00000000,00000000
6,1500.0,31,3F7C296A,4898BE61,3C833CD4,3B4BD994,3914ECA2,38014EC0,3C2E8826,47911463,00000000,00000000,00000000,00000000,00000000
6,1500.0,32,3F78A56F,489617EA,3C86392B,3B3837BB,390DF3DD,37DD460D,3C237CDD,4794C0C7,00000000,00000000,00000000,00000000,00000000
6,1500.0,33,3F7446BE,4892F6BB,3C888BC6,3B254F0B,3906C4EE,37BBDD54,3C188EB8,47985B0D,00000000,00000000,00000000,00000000,00000000
6,1500.0,34,3F6F1322,488F5F23,3C8A2978,3B1333D3,38FED99B,379E1C77,3C0DC788,479BE286,00000000,00000000,00000000,00000000,00000000
6,1500.0,35,3F69151B,488B5821,3C8B0A16,3B01F73D,38EFF50F,3783BF97,3C033269,479F5670,00000000,00000000,00000000,00000000,00000000
6,1500.0,36,3F625BEA,4886EB5E,3C8B2905,3AE34F7F,38E0FE19,37590CA9,3BF1B7DC,47A2B5F3,00000000,00000000,00000000,00000000,00000000
6,1500.0,37,3F5AFB69,48822515,3C8A85C9,3AC4A239,38D213FD,37306353,3BDDA012,47A60021,00000000,00000000,00000000,00000000,00000000
6,1500.0,38,3F530BA8,487A27A8,3C892471,3AA7F7BE,38C34BBD,370D0A54,3BCA3603,47A933EB,00000000,00000000,00000000,00000000,00000000
6,1500.0,39,3F4AA86E,486F9053,3C870DD4,3A8D5A22,38B49718,36DD1630,3BB78EF5,47AC501F,00000000,00000000,00000000,00000000,00000000
6,1500.0,40,3F41F080,4864A87E,3C844F8D,3A69970F,38A5AE80,36A9C603,3BA668A6,47AF535C,00000000,00000000,00000000,00000000,00000000
6,1500.0,41,3F38F191,4859808C,3C80F3A9,3A3CAEDE,38962783,367CC322,3B96312E,47B23C0A,00000000,00000000,00000000,00000000,00000000
6,1500.0,42,3F2FC6D7,484E384C,3C7A1967,3A13E8DD,38848648,36333091,3B869AE9,47B50844,00000000,00000000,00000000,00000000,00000000
6,1500.0,43,3F26971B,4842FCA1,3C716BCD,39DDC4E6,3859B890,35E90DBA,3B6F68EB,47B7B5C4,00000000,00000000,00000000,00000000,00000000
6,1500.0,44,3F1D8A89,4837FBC7,3C681DAE,39995BC7,380EACAF,3575F2DE,3B530164,47BA41BE,00000000,00000000,00000000,B53B6917,00000000
6,1500.0,45,3F14CA7B,482D6510,3C5E762D,392D6E67,00000000,33ACBBC8,3B43BE73,47BCA8A3,BBB48111,C4D21893,B904066F,B5BCF3F1,00000000
6,1500.0,46,3F158E39,482DEB1B,3C621224,3783F989,00000000,00000000,00000000,47BEE5BD,BBB48111,C4D1A7F5,B9058058,B5AC844B,80000000
6,1500.0,47,00000000,00000000,00000000,00000000,00000000,00000000,00000000,47C0F26C,BBB48111,C4D1411F,B906D960,B5983F80,80000000
6,1500.0,48,00000000,00000000,00000000,00000000,00000000,00000000,00000000,47C2C476,BBB48111,C4D0E660,B90809DF,B57C8B83,80000000
6,1500.0,49,00000000,00000000,00000000,00000000,00000000,00000000,00000000,47C4491D,BBB48111,C4D09B1C,B909066B,00000000,80000000
7,1500.0,1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,459C4000,00000000,00000000,00000000,00000000,00000000
7,1500.0,2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,45EE9B40,00000000,00000000,00000000,00000000,00000000
7,1500.0,3,3EC9F1EF,480AC1D5,360EE81C,399C72C8,395358FC,3865368B,3D34473D,46202EB0,00000000,00000000,00000000,00000000,00000000
7,1500.0,4,3EE07AD7,481A3590,3766697C,3A0EB4D4,399841EC,38A0FC6C,3D2C6DBE,4648C210,00000000,00000000,00000000,00000000,00000000
7,1500.0,5,3EF6088F,4828E877,386161AF,3A65B4CC,39C9D9F9,38D121C9,3D26FB58,467106C0,00000000,00000000,00000000,00000000,00000000
7,1500.0,6,3F0573FC,4836FA86,391EBC10,3AA723C8,39F981E4,38FE57F3,3D22EA0C,468C7DC8,00000000,00000000,00000000,00000000,00000000
7,1500.0,7,3F0FA297,4844749E,39B08E7B,3AE03EA8,3A11C0A6,3912E7B1,3D1FB693,46A04FA4,00000000,00000000,00000000,00000000,00000000
7,1500.0,8,3F199DEC,48515C72,3A24C324,3B0D4C32,3A2344CA,392399DE,3D1D160D,46B3F860,00000000,00000000,00000000,00000000,00000000
7,1500.0,9,3F236F10,485DBD9D,3A86BAF7,3B2A3646,3A31BBA0,3931EDAC,3D1ADB87,46C77754,00000000,00000000,00000000,00000000,00000000
7,1500.0,10,3F2D1C25,4869A4C8,3AC79F47,3B46E66C,3A3199CA,3931CFE1,3D10F969,46DACBE0,00000000,00000000,00000000,00000000,00000000
7,1500.0,11,3F362A4E,48746712,3B09A4AE,3B5F6D54,3A26B2E7,392A421E,3D061DBE,46EDF550,00000000,00000000,00000000,00000000,00000000
7,1500.0,12,3F3E8945,487E024F,3B3364DC,3B71E1F0,3A16C42A,391FA3EB,3CF97020,47007974,00000000,00000000,00000000,00000000,00000000
7,1500.0,13,3F464F48,48835376,3B5FE7E8,3B7DD61E,3A130781,391523EE,3CE90824,4709E1F6,00000000,00000000,00000000,00000000,00000000
7,1500.0,14,3F4D8D93,48873D0C,3B872397,3B838DCF,3A14F98A,390C4B10,3CDB354A,471333CA,00000000,00000000,00000000,00000000,00000000
7,1500.0,15,3F5455C3,488ACEE6,3B9EEB8B,3B87E4F7,3A15274A,3904E10B,3CCF9FA2,471C6E89,00000000,00000000,00000000,00000000,00000000
7,1500.0,16,3F5AB527,488E15D2,3BB70B4F,3B8BF90F,3A14CCC5,38FCD54C,3CC586A4,472591C4,00000000,00000000,00000000,00000000,00000000
7,1500.0,17,3F60B126,48911792,3BCF6A07,3B8FCD89,3A1E8638,38F111C6,3CBC55E3,472E9D0C,00000000,00000000,00000000,00000000,00000000
7,1500.0,18,3F664883,4893C99A,3BE949ED,3B93619B,3A204313,38E5EEB8,3CB3A280,47378FE4,00000000,00000000,00000000,00000000,00000000
7,1500.0,19,3F6B74DB,48964C8B,3C01D0A6,3B96B130,3A21334F,38DB06D8,3CAB1D59,474069D0,00000000,00000000,00000000,00000000,00000000
7,1500.0,20,3F702C42,489889B5,3C0F242A,3B99B5ED,3A1F8070,38D012E9,3CA28EC6,47492A4A,00000000,00000000,00000000,00000000,00000000
7,1500.0,21,3F74634B,489A740F,3C1C6B21,3B9C6882,3A1CBB86,38C4E0CA,3C99CF9E,4751D0C6,00000000,00000000,00000000,00000000,00000000
7,1500.0,22,3F780F6B,489C0658,3C298791,3B9EC230,3A19511C,38B94E70,3C90C548,475A5CB1,00000000,00000000,00000000,00000000,00000000
7,1500.0,23,3F7B2908,489D3D53,3C365FFD,3BA0BE19,3A155041,38AD5C00,3C876FE0,4762CD6E,00000000,00000000,00000000,00000000,00000000
7,1500.0,24,3F7DA887,489E15B0,3C42DA4D,3BA25760,3A10C058,38A1CFD0,3C7CD4B5,476B2254,00000000,00000000,00000000,00000000,00000000
7,1500.0,25,3F7F89D8,489E8E4B,3C4EDEFC,3BA38B6B,3987C1BB,38905866,3C6EB504,47735AB4,00000000,00000000,00000000,00000000,00000000
7,1500.0,26,3F806482,489EA63E,3C5A5D23,3B9B46EF,393385A8,387F6A94,3C63B077,477B75D0,00000000,00000000,00000000,00000000,00000000
7,1500.0,27,3F80ACD9,489E5779,3C653E6F,3B90583D,392DF831,38610944,3C58BC07,4781B970,00000000,00000000,00000000,00000000,00000000
7,1500.0,28,3F809764,489D9B3A,3C6F64DC,3B858452,39282373,38455BF2,3C4DD128,4785A886,00000000,00000000,00000000,00000000,00000000
7,1500.0,29,3F801E4C,489C6BA2,3C78B0B6,3B75B4F7,39220550,382C3609,3C42ED78,478987B5,00000000,00000000,00000000,00000000,00000000
7,1500.0,30,3F7E797F,489AC409,3C8080F1,3B60D18D,391B9C75,38156CC2,3C380F2C,478D5682,00000000,00000000,00000000,00000000,00000000
7,1500.0,31,3F7BDEAC,4898A171,3C841C36,3B4C79B8,3914ECE3,3800D994,3C2D3A3F,47911463,00000000,00000000,00000000,00000000,00000000
7,1500.0,32,3F7868B8,489602DA,3C871B26,3B38C578,390DFC14,37DCAE4E,3C227314,4794C0C7,00000000,00000000,00000000,00000000,00000000
7,1500.0,33,3F741841,4892E999,3C897012,3B25CBD7,3906D3BF,37BB83FE,3C17C1A3,47985B0D,00000000,00000000,00000000,00000000,00000000
7,1500.0,34,3F6EF257,488F598F,3C8B0FA1,3B13A01F,38FEFF56,379DF108,3C0D2F8B,479BE286,00000000,00000000,00000000,00000000,00000000
7,1500.0,35,3F6900CD,488B5958,3C8BF14C,3B0253F0,38F01DD2,3783B4D1,3C02C814,479F5670,00000000,00000000,00000000,00000000,00000000
7,1500.0,36,3F62523F,4886F23E,3C8C1024,3AE3EBEE,38E12456,3759229C,3BF12FE2,47A2B5F3,00000000,00000000,00000000,00000000,00000000
7,1500.0,37,3F5AF9FF,48823031,3C8B6B65,3AC523BC,38D23203,373094B5,3BDD5687,47A60021,00000000,00000000,00000000,00000000,00000000
7,1500.0,38,3F530FB8,487A4310,3C8A06C9,3AA861E1,38C35D83,370D4A58,3BCA1DC9,47A933EB,00000000,00000000,00000000,00000000,00000000
7,1500.0,39,3F4AAEEC,486FAD5B,3C87EB06,3A8DAFCE,38B49AA7,36DDA11D,3BB79BEE,47AC501F,00000000,00000000,00000000,00000000,00000000
7,1500.0,40,3F41F650,4864C38B,3C85259B,3A6A2050,38A5A7DE,36AA37DE,3BA67CA0,47AF535C,00000000,00000000,00000000,00000000,00000000
7,1500.0,41,3F38F5DE,485998AB,3C81C170,3A3D1B1B,3896184F,367D677F,3B964239,47B23C0A,00000000,00000000,00000000,00000000,00000000
7,1500.0,42,3F2FC9CB,484E4DB3,3C7BA347,3A143AB7,38846EA6,36339D7E,3B86A96C,47B50844,00000000,00000000,00000000,00000000,00000000
7,1500.0,43,3F2698DF,48430F8A,3C72E343,39DE361B,38597E82,35E989C9,3B6F8164,47B7B5C4,00000000,00000000,00000000,00000000,00000000
7,1500.0,44,3F1D8B4B,48380C6F,3C698261,39999E73,380E87C5,357660E9,3B5315E0,47BA41BE,00000000,00000000,00000000,B587E3B6,00000000
7,1500.0,45,3F14CA67,482D73BD,3C5FC818,392DAB0C,00000000,33ACECD5,3B43D1A1,47BCA8A3,BC02B091,C5182A47,B9404E6E,B6090010,00000000
7,1500.0,46,3F158E39,482DF9CF,3C6366D1,37841212,00000000,00000000,00000000,47BEE5BD,BC02B091,C517D89F,B942726F,B5FA3235,80000000
7,1500.0,47,00000000,00000000,00000000,00000000,00000000,00000000,00000000,47C0F26C,BC02B091,C5178E0F,B94466D4,B5DCCDDB,80000000
