phase,k,z_m,p_pa,pii,w_m_s,dz_m,theta_k,temp_k,qv,qc,qr,qi,qs,qg,ni_per_kg,nr_per_kg,effc_m,effi_m,effs_m,refl_dbz
before,1, 2.5000000000000000E+002, 9.6923320312500000E+004, 9.9110674858093262E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.6233300781250000E+002, 2.6000000000000000E+002, 1.2592934072017670E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1410650080943014E-007, 2.6716645606938982E-007, 2.6716645606938982E-007, 2.9479696875000000E+005, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,2, 7.5000000000000000E+002, 9.1051039062500000E+004, 9.7355687618255615E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.6706195068359375E+002, 2.6000000000000000E+002, 1.3406858779489994E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.7482922127528582E-007, 4.3440752506285207E-007, 4.3440752506285207E-007, 4.4563931250000000E+005, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,3, 1.2500000000000000E+003, 8.5534531250000000E+004, 9.5631772279739380E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.7187615966796875E+002, 2.6000000000000000E+002, 1.4273512642830610E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.7482922127528582E-007, 4.9913268185264315E-007, 4.9913268185264315E-007, 4.4563931250000000E+005, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,4, 1.7500000000000000E+003, 8.0352257812500000E+004, 9.3938380479812622E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.7677719116210938E+002, 2.6000000000000000E+002, 1.5196322929114103E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1410650080943014E-007, 4.0526398947804410E-007, 4.0526398947804410E-007, 2.9479696875000000E+005, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,5, 2.2500000000000000E+003, 7.5483960937500000E+004, 9.2274981737136841E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.8176651000976562E+002, 2.6000000000000000E+002, 1.6178952064365149E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.3745352589467075E-007, 2.3252158598552342E-007, 2.3252158598552342E-007, 1.2900364062500000E+005, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,6, 2.7500000000000000E+003, 7.0910617187500000E+004, 9.0641027688980103E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.8684582519531250E+002, 2.6000000000000000E+002, 1.7225294141098857E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.9790027273056694E-008, 9.4274000161931326E-008, 9.4274000161931326E-008, 3.7343953125000000E+004, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,7, 3.2500000000000000E+003, 6.6614359375000000E+004, 8.9036011695861816E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.9201666259765625E+002, 2.6000000000000000E+002, 1.8339506350457668E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.6196009501927620E-009, 2.7009946279576980E-008, 2.7009946279576980E-008, 7.1511894531250000E+003, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,8, 3.7500000000000000E+003, 6.2578398437500000E+004, 8.7459421157836914E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.9728073120117188E+002, 2.6000000000000000E+002, 1.9526015967130661E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.6522712045299386E-010, 5.4683839678659751E-009, 5.4683839678659751E-009, 9.0589019775390625E+002, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,9, 4.2500000000000000E+003, 5.8786964843750000E+004, 8.5910743474960327E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.0263967895507812E+002, 2.6000000000000000E+002, 2.0789545960724354E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.0884701714190044E-011, 7.8234335676441447E-010, 7.8234335676441447E-010, 7.5912353515625000E+001, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,10, 4.7500000000000000E+003, 5.5225246093750000E+004, 8.4389489889144897E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.0809524536132812E+002, 2.6000000000000000E+002, 2.2135127801448107E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,11, 5.2500000000000000E+003, 5.1879316406250000E+004, 8.2895171642303467E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.1364913940429688E+002, 2.6000000000000000E+002, 2.3568130563944578E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,12, 5.7500000000000000E+003, 4.8736105468750000E+004, 8.1427311897277832E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.1930319213867188E+002, 2.6000000000000000E+002, 2.5094279553741217E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,13, 6.2500000000000000E+003, 4.5783335937500000E+004, 7.9985451698303223E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.2505911254882812E+002, 2.6000000000000000E+002, 2.6719672605395317E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,14, 6.7500000000000000E+003, 4.3009464843750000E+004, 7.8569120168685913E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.3091882324218750E+002, 2.6000000000000000E+002, 2.8450826648622751E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
