scenario,dt_s,rainnc_mm,rainncv_mm,snownc_mm,snowncv_mm,graupelnc_mm,graupelncv_mm,sr
snow-melt, 1.0000000000000000E+001, 1.9180016824975610E-003, 1.9180016824975610E-003, 1.5532504767179489E-003, 1.5532504767179489E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.0982750654220581E-001
