scenario,dt_s,rainnc_mm,rainncv_mm,snownc_mm,snowncv_mm,graupelnc_mm,graupelncv_mm,sr
cloud-freeze, 1.0000000000000000E+001, 4.7466064643231221E-006, 4.7466064643231221E-006, 4.7466064643231221E-006, 4.7466064643231221E-006, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.9999982118606567E-001
