scenario,dt_s,rainnc_mm,rainncv_mm,snownc_mm,snowncv_mm,graupelnc_mm,graupelncv_mm,sr
ice-dep, 1.0000000000000000E+001, 1.9225200276196119E-007, 1.9225200276196119E-007, 1.9225200276196119E-007, 1.9225200276196119E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.9999481439590454E-001
