scenario,dt_s,rainnc_mm,rainncv_mm,snownc_mm,snowncv_mm,graupelnc_mm,graupelncv_mm,sr
graupel-rime, 1.0000000000000000E+001, 6.4675607718527317E-003, 6.4675607718527317E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.4675607718527317E-003, 6.4675607718527317E-003, 1.0000000000000000E+000
