scenario,dt_s,rainnc_mm,rainncv_mm,snownc_mm,snowncv_mm,graupelnc_mm,graupelncv_mm,sr
frozen-vapor-overlap, 1.0000000000000000E+001, 7.5255670708429534E-006, 7.5255670708429534E-006, 1.1639062904578168E-006, 1.1639062904578168E-006, 6.3616607803851366E-006, 6.3616607803851366E-006, 9.9999988079071045E-001
