scenario,dt_s,rainnc_mm,rainncv_mm,snownc_mm,snowncv_mm,graupelnc_mm,graupelncv_mm,sr
graupel-melt, 1.0000000000000000E+001, 7.6742153614759445E-003, 7.6742153614759445E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.5794607400894165E-003, 7.5794607400894165E-003, 9.8765283823013306E-001
