scenario,dt_s,rainnc_mm,rainncv_mm,snownc_mm,snowncv_mm,graupelnc_mm,graupelncv_mm,sr
graupel-dep, 1.0000000000000000E+001, 7.9548805952072144E-003, 7.9548805952072144E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.9548805952072144E-003, 7.9548805952072144E-003, 1.0000000000000000E+000
