scenario,dt_s,rainnc_mm,rainncv_mm,snownc_mm,snowncv_mm,graupelnc_mm,graupelncv_mm,sr
cold-cloud-overlap, 1.0000000000000000E+001, 7.7103627845644951E-003, 7.7103627845644951E-003, 1.1631442466750741E-003, 1.1631442466750741E-003, 6.5398314036428928E-003, 6.5398314036428928E-003, 9.9904191493988037E-001
