scenario,dt_s,rainnc_mm,rainncv_mm,snownc_mm,snowncv_mm,graupelnc_mm,graupelncv_mm,sr
rain-ice, 1.0000000000000000E+001, 6.8817846477031708E-004, 6.8817846477031708E-004, 6.6524297182013470E-010, 6.6524297182013470E-010, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.6667213256296236E-007
