phase,k,z_m,p_pa,pii,w_m_s,dz_m,theta_k,temp_k,qv,qc,qr,qi,qs,qg,ni_per_kg,nr_per_kg,effc_m,effi_m,effs_m,refl_dbz
before,22, 1.0750000000000000E+004, 2.6086560546875000E+004, 6.8104988336563110E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 3.5239709472656250E+002, 2.4000000000000000E+002, 6.4996798755601048E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,23, 1.1250000000000000E+004, 2.4506052734375000E+004, 6.6899025440216064E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 3.5874963378906250E+002, 2.4000001525878906E+002, 6.9193408126011491E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,24, 1.1750000000000000E+004, 2.3021306640625000E+004, 6.5714418888092041E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 3.6521664428710938E+002, 2.4000000000000000E+002, 7.3661282658576965E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,1, 2.5000000000000000E+002, 9.6923320312500000E+004, 9.9110674858093262E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 2.4215353393554688E+002, 2.4000000000000000E+002, 1.7480304813943803E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,2, 7.5000000000000000E+002, 9.1051039062500000E+004, 9.7355687618255615E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 2.4651872253417969E+002, 2.4000000000000000E+002, 1.8608022946864367E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.5486518734064703E-009, 2.8814753250117064E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 3.9500391721958295E-005,-3.5000000000000000E+001
after,3, 1.2500000000000000E+003, 8.5534531250000000E+004, 9.5631772279739380E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 2.5274635314941406E+002, 2.4170581054687500E+002, 1.9814466941170394E-004, 0.0000000000000000E+000, 2.9103830456733704E-011, 5.2245836741349194E-006, 5.4757022298872471E-003, 6.6207759082317352E-003, 9.5896882812500000E+004, 2.9355420338106342E-005, 2.4900000425986946E-006, 4.0363938751397654E-005, 3.2615746022202075E-004, 5.1899883270263672E+001
after,4, 1.7500000000000000E+003, 8.0352257812500000E+004, 9.3938380479812622E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 2.5705288696289062E+002, 2.4147131347656250E+002, 2.1092820679768920E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2104219371831277E-006, 4.6370062045753002E-003, 5.3675910457968712E-003, 1.0208479687500000E+005, 0.0000000000000000E+000, 2.4900000425986946E-006, 3.3608168450882658E-005, 3.1105158268474042E-004, 5.0920066833496094E+001
after,5, 2.2500000000000000E+003, 7.5483960937500000E+004, 9.2274981737136841E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 2.6112326049804688E+002, 2.4095144653320312E+002, 2.2453680867329240E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.5543608899170067E-006, 2.7692834846675396E-003, 3.0760811641812325E-003, 1.0867205468750000E+005, 0.0000000000000000E+000, 2.4900000425986946E-006, 3.0499961212626658E-005, 2.7793555636890233E-004, 4.8127296447753906E+001
after,6, 2.7500000000000000E+003, 7.0910617187500000E+004, 9.0641027688980103E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 2.6515087890625000E+002, 2.4033547973632812E+002, 2.7328549185767770E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0492983619769802E-006, 1.1540204286575317E-003, 9.2664256226271391E-004, 1.1568435937500000E+005, 0.0000000000000000E+000, 2.4900000425986946E-006, 2.2205093046068214E-005, 2.3615651298314333E-004, 4.1223232269287109E+001
after,7, 3.2500000000000000E+003, 6.6614359375000000E+004, 8.9036011695861816E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 2.6960699462890625E+002, 2.4004731750488281E+002, 3.1819532159715891E-004, 0.0000000000000000E+000, 3.6379788070917130E-012, 4.5478458332581795E-007, 3.3567284117452800E-004, 5.7159799325745553E-005, 1.2314877343750000E+005, 3.6694275422632927E-006, 2.4900000425986946E-006, 1.6457721358165145E-005, 1.9555044127628207E-004, 2.5939825057983398E+001
after,8, 3.7500000000000000E+003, 6.2578398437500000E+004, 8.7459421157836914E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 2.7442382812500000E+002, 2.4000949096679688E+002, 3.4889834932982922E-004, 0.0000000000000000E+000, 6.1880950852355454E-007, 4.7676380177108513E-007, 6.8589302827604115E-005, 4.5223691813589539E-006, 1.3109692187500000E+005, 6.2417644262313843E-001, 2.4900000425986946E-006, 1.6373747712350450E-005, 1.5661898942198604E-004, 1.7177167892456055E+001
after,9, 4.2500000000000000E+003, 5.8786964843750000E+004, 8.5910743474960327E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 2.7936187744140625E+002, 2.4000186157226562E+002, 3.7406469346024096E-004, 0.0000000000000000E+000, 4.6829109123791568E-007, 1.3955636291029805E-007, 9.9151911854278296E-006, 3.1293700430978788E-007, 1.3955637500000000E+005, 7.3800454139709473E+000, 2.4900000425986946E-006, 1.0647421731846407E-005, 1.1996057583019137E-004, 2.7478573322296143E+000
after,10, 4.7500000000000000E+003, 5.5225246093750000E+004, 8.4389489889144897E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 2.8439559936523438E+002, 2.4000000000000000E+002, 3.0685396632179618E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,11, 5.2500000000000000E+003, 5.1879316406250000E+004, 8.2895171642303467E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 2.8952227783203125E+002, 2.3999998474121094E+002, 3.2665475737303495E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
