scenario,dt_s,rainnc_mm,rainncv_mm,snownc_mm,snowncv_mm,graupelnc_mm,graupelncv_mm,sr
mixed, 1.0000000000000000E+001, 5.1606440683826804E-004, 5.1606440683826804E-004, 2.6011565124051117E-010, 2.6011565124051117E-010, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.0403718887537252E-007
