scenario,dt_s,rainnc_mm,rainncv_mm,snownc_mm,snowncv_mm,graupelnc_mm,graupelncv_mm,sr
snow-sed, 1.0000000000000000E+001, 1.1111430358141661E-003, 1.1111430358141661E-003, 1.1111430358141661E-003, 1.1111430358141661E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0000000000000000E+000
