phase,k,z_m,p_pa,pii,w_m_s,dz_m,theta_k,temp_k,qv,qc,qr,qi,qs,qg,ni_per_kg,nr_per_kg,effc_m,effi_m,effs_m,refl_dbz
after,8, 3.7500000000000000E+003, 6.2578398437500000E+004, 8.7459421157836914E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 3.0659933471679688E+002, 2.6814999389648438E+002, 4.2192577384412289E-003, 0.0000000000000000E+000, 3.2783159440441523E-006, 9.4829555319364545E-010, 1.3032126766621133E-010, 2.7085786946656754E-009, 2.7554306983947754E+000, 5.1694583892822266E+001, 2.4900000425986946E-006, 7.4615534686017781E-005, 9.9899998531327583E-006, 1.0880639076232910E+001
after,9, 4.2500000000000000E+003, 5.8786964843750000E+004, 8.5910743474960327E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 3.1212625122070312E+002, 2.6814999389648438E+002, 4.4933422468602657E-003, 0.0000000000000000E+000, 4.6940485276536492E-007, 8.8182280921778045E-011, 2.5689715112131584E-012, 0.0000000000000000E+000, 2.3128527402877808E-001, 7.3976287841796875E+000, 2.4900000425986946E-006, 7.7206808782648295E-005, 9.9899998531327583E-006, 2.1692214012145996E+000
after,10, 4.7500000000000000E+003, 5.5225246093750000E+004, 8.4389489889144897E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 3.1775283813476562E+002, 2.6814999389648438E+002, 4.7853668220341206E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,11, 5.2500000000000000E+003, 5.1879316406250000E+004, 8.2895171642303467E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 3.2348083496093750E+002, 2.6814999389648438E+002, 5.0965254195034504E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,12, 5.7500000000000000E+003, 4.8736105468750000E+004, 8.1427311897277832E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 3.2931210327148438E+002, 2.6814999389648438E+002, 5.4280920885503292E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,13, 6.2500000000000000E+003, 4.5783335937500000E+004, 7.9985451698303223E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 3.3524844360351562E+002, 2.6814999389648438E+002, 5.7814274914562702E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,14, 6.7500000000000000E+003, 4.3009464843750000E+004, 7.8569120168685913E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 3.4129183959960938E+002, 2.6814999389648438E+002, 6.1579891480505466E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,15, 7.2500000000000000E+003, 4.0403652343750000E+004, 7.7177864313125610E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 3.4744418334960938E+002, 2.6814999389648438E+002, 6.5593337640166283E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,16, 7.7500000000000000E+003, 3.7955718750000000E+004, 7.5811243057250977E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 3.5370742797851562E+002, 2.6814999389648438E+002, 6.9871265441179276E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,17, 8.2500000000000000E+003, 3.5656097656250000E+004, 7.4468827247619629E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 3.6008355712890625E+002, 2.6814999389648438E+002, 7.4431500397622585E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,18, 8.7500000000000000E+003, 3.3495804687500000E+004, 7.3150175809860229E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 3.6657464599609375E+002, 2.6814999389648438E+002, 7.9293111339211464E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,19, 9.2500000000000000E+003, 3.1466394531250000E+004, 7.1854877471923828E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 3.7318273925781250E+002, 2.6814999389648438E+002, 8.4476536139845848E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,20, 9.7500000000000000E+003, 2.9559943359375000E+004, 7.0582515001296997E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 3.7990994262695312E+002, 2.6814999389648438E+002, 9.0003637596964836E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,21, 1.0250000000000000E+004, 2.7768996093750000E+004, 6.9332683086395264E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 3.8675842285156250E+002, 2.6814999389648438E+002, 9.5897875726222992E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,22, 1.0750000000000000E+004, 2.6086560546875000E+004, 6.8104988336563110E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 3.9373031616210938E+002, 2.6814999389648438E+002, 1.0218434967100620E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,23, 1.1250000000000000E+004, 2.4506052734375000E+004, 6.6899025440216064E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 4.0082794189453125E+002, 2.6814999389648438E+002, 1.0889006778597832E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,24, 1.1750000000000000E+004, 2.3021306640625000E+004, 6.5714418888092041E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 4.0805349731445312E+002, 2.6814999389648438E+002, 1.1604389175772667E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
