leaf,case,slot,name,index,baseline_bits,already_zero,noutputs_changed,max_abs_delta
thermoprop,bare_soil_frozen,1,dzsnso,-2,00000000,1,0,0.00000000
thermoprop,bare_soil_frozen,2,dzsnso,-1,00000000,1,0,0.00000000
thermoprop,bare_soil_frozen,3,dzsnso,0,00000000,1,0,0.00000000
thermoprop,bare_soil_frozen,4,dzsnso,1,3DB851EC,0,2,1.12150133
thermoprop,bare_soil_frozen,5,dzsnso,2,3E8F5C29,0,1,0.00000000
thermoprop,bare_soil_frozen,6,dzsnso,3,3F147AE1,0,1,0.00000000
thermoprop,bare_soil_frozen,7,dzsnso,4,3F733333,0,1,0.00000000
thermoprop,bare_soil_frozen,8,snice,-2,00000000,1,0,0.00000000
thermoprop,bare_soil_frozen,9,snice,-1,00000000,1,0,0.00000000
thermoprop,bare_soil_frozen,10,snice,0,00000000,1,0,0.00000000
thermoprop,bare_soil_frozen,11,snliq,-2,00000000,1,0,0.00000000
thermoprop,bare_soil_frozen,12,snliq,-1,00000000,1,0,0.00000000
thermoprop,bare_soil_frozen,13,snliq,0,00000000,1,0,0.00000000
thermoprop,bare_soil_frozen,14,smc,1,3E8FDF3B,0,3,588131.750
thermoprop,bare_soil_frozen,15,smc,2,3E96872B,0,3,615340.625
thermoprop,bare_soil_frozen,16,smc,3,3E9FBE77,0,3,653014.500
thermoprop,bare_soil_frozen,17,smc,4,3E989375,0,3,623712.500
thermoprop,bare_soil_frozen,18,sh2o,1,3DBA5E35,0,3,190554.000
thermoprop,bare_soil_frozen,19,sh2o,2,3DD0E560,0,3,213588.000
thermoprop,bare_soil_frozen,20,sh2o,3,3E1EB852,0,3,324570.000
thermoprop,bare_soil_frozen,21,sh2o,4,3E4DD2F2,0,3,420893.875
thermoprop,bare_soil_frozen,22,stc,-2,43880CCD,0,0,0.00000000
thermoprop,bare_soil_frozen,23,stc,-1,43883333,0,0,0.00000000
thermoprop,bare_soil_frozen,24,stc,0,43886666,0,0,0.00000000
thermoprop,bare_soil_frozen,25,stc,1,4387F333,0,0,0.00000000
thermoprop,bare_soil_frozen,26,stc,2,43884CCD,0,0,0.00000000
thermoprop,bare_soil_frozen,27,stc,3,4388B333,0,0,0.00000000
thermoprop,bare_soil_frozen,28,stc,4,43890CCD,0,0,0.00000000
thermoprop,bare_soil_frozen,29,snowh,0,3C5D2F1B,0,1,0.168225169
thermoprop,bare_soil_frozen,30,dt,0,42340000,0,4,0.264879403E-3
thermoprop,bare_soil_frozen,31,tg,0,4387999A,0,0,0.00000000
thermoprop,bare_soil_frozen,32,ur,0,40A33333,0,0,0.00000000
thermoprop,bare_soil_frozen,33,lat,0,3F490FF9,0,0,0.00000000
thermoprop,bare_soil_frozen,34,z0m,0,3DA3D70A,0,0,0.00000000
thermoprop,bare_soil_frozen,35,zlvl,0,41C80000,0,0,0.00000000
thermoprop,bare_soil_frozen,36,smcmax,1,3ECED917,0,3,751034.250
thermoprop,bare_soil_frozen,37,smcmax,2,3ED2F1AA,0,3,765906.250
thermoprop,bare_soil_frozen,38,smcmax,3,3ED78D50,0,3,782637.000
thermoprop,bare_soil_frozen,39,smcmax,4,3EDC28F6,0,3,799368.000
thermoprop,bare_soil_frozen,40,csoil,0,49E30D00,0,8,1108560.00
thermoprop,bare_soil_frozen,41,quartz,1,3EA3D70A,0,1,0.308869123
thermoprop,bare_soil_frozen,42,quartz,2,3E99999A,0,1,0.328523040
thermoprop,bare_soil_frozen,43,quartz,3,3E8F5C29,0,1,0.284134269
thermoprop,bare_soil_frozen,44,quartz,4,3E851EB8,0,1,0.215836406
thermoprop,one_snow_layer,1,dzsnso,-2,00000000,1,0,0.00000000
thermoprop,one_snow_layer,2,dzsnso,-1,00000000,1,0,0.00000000
thermoprop,one_snow_layer,3,dzsnso,0,3D7DF3B6,0,7,1407046.88
thermoprop,one_snow_layer,4,dzsnso,1,3DE147AE,0,2,0.468356252
thermoprop,one_snow_layer,5,dzsnso,2,3EA3D70A,0,1,0.00000000
thermoprop,one_snow_layer,6,dzsnso,3,3F2147AE,0,1,0.00000000
thermoprop,one_snow_layer,7,dzsnso,4,3F866666,0,1,0.00000000
thermoprop,one_snow_layer,8,snice,-2,00000000,1,0,0.00000000
thermoprop,one_snow_layer,9,snice,-1,00000000,1,0,0.00000000
thermoprop,one_snow_layer,10,snice,0,416CCCCD,0,6,545101.500
thermoprop,one_snow_layer,11,snliq,-2,00000000,1,0,0.00000000
thermoprop,one_snow_layer,12,snliq,-1,00000000,1,0,0.00000000
thermoprop,one_snow_layer,13,snliq,0,40066666,0,5,141851.625
thermoprop,one_snow_layer,14,smc,1,3E79DB23,0,3,510690.750
thermoprop,one_snow_layer,15,smc,2,3E849BA6,0,3,542086.000
thermoprop,one_snow_layer,16,smc,3,3E8D4FDF,0,3,577666.750
thermoprop,one_snow_layer,17,smc,4,3E9374BC,0,3,602782.750
thermoprop,one_snow_layer,18,sh2o,1,3E79DB23,0,3,510936.000
thermoprop,one_snow_layer,19,sh2o,2,3E849BA6,0,3,542346.250
thermoprop,one_snow_layer,20,sh2o,3,3E8D4FDF,0,3,577944.000
thermoprop,one_snow_layer,21,sh2o,4,3E9374BC,0,3,603072.000
thermoprop,one_snow_layer,22,stc,-2,43860000,0,0,0.00000000
thermoprop,one_snow_layer,23,stc,-1,4386C000,0,0,0.00000000
thermoprop,one_snow_layer,24,stc,0,43877333,0,0,0.00000000
thermoprop,one_snow_layer,25,stc,1,4387E666,0,0,0.00000000
thermoprop,one_snow_layer,26,stc,2,43887333,0,0,0.00000000
thermoprop,one_snow_layer,27,stc,3,43890000,0,0,0.00000000
thermoprop,one_snow_layer,28,stc,4,4389999A,0,0,0.00000000
thermoprop,one_snow_layer,29,snowh,0,3D7DF3B6,0,0,0.00000000
thermoprop,one_snow_layer,30,dt,0,41F00000,0,5,0.704372593E-3
thermoprop,one_snow_layer,31,tg,0,43867333,0,0,0.00000000
thermoprop,one_snow_layer,32,ur,0,40133333,0,0,0.00000000
thermoprop,one_snow_layer,33,lat,0,3F060AA6,0,0,0.00000000
thermoprop,one_snow_layer,34,z0m,0,3E6147AE,0,0,0.00000000
thermoprop,one_snow_layer,35,zlvl,0,41900000,0,0,0.00000000
thermoprop,one_snow_layer,36,smcmax,1,3EED9168,0,3,987853.750
thermoprop,one_snow_layer,37,smcmax,2,3EE8F5C3,0,3,968692.750
thermoprop,one_snow_layer,38,smcmax,3,3EE4DD2F,0,3,951661.000
thermoprop,one_snow_layer,39,smcmax,4,3EE0C49C,0,3,934629.000
thermoprop,one_snow_layer,40,csoil,0,4A020140,0,8,1194930.00
thermoprop,one_snow_layer,41,quartz,1,3E3851EC,0,1,0.715319514E-1
thermoprop,one_snow_layer,42,quartz,2,3E570A3D,0,1,0.142350793
thermoprop,one_snow_layer,43,quartz,3,3E75C28F,0,1,0.176759839
thermoprop,one_snow_layer,44,quartz,4,3E8A3D71,0,1,0.213316679
thermoprop,two_snow_layers,1,dzsnso,-2,00000000,1,0,0.00000000
thermoprop,two_snow_layers,2,dzsnso,-1,3E010625,0,6,1314383.62
thermoprop,two_snow_layers,3,dzsnso,0,3D916873,0,7,1330605.25
thermoprop,two_snow_layers,4,dzsnso,1,3DF5C28F,0,2,0.696743727
thermoprop,two_snow_layers,5,dzsnso,2,3E947AE1,0,1,0.00000000
thermoprop,two_snow_layers,6,dzsnso,3,3F1C28F6,0,1,0.00000000
thermoprop,two_snow_layers,7,dzsnso,4,3F7AE148,0,1,0.00000000
thermoprop,two_snow_layers,8,snice,-2,00000000,1,0,0.00000000
thermoprop,two_snow_layers,9,snice,-1,42240000,0,5,743054.500
thermoprop,two_snow_layers,10,snice,0,418C0000,0,6,562842.688
thermoprop,two_snow_layers,11,snliq,-2,00000000,1,0,0.00000000
thermoprop,two_snow_layers,12,snliq,-1,3F8CCCCD,0,4,36561.9375
thermoprop,two_snow_layers,13,snliq,0,4059999A,0,5,200552.125
thermoprop,two_snow_layers,14,smc,1,3EA2D0E5,0,3,665572.500
thermoprop,two_snow_layers,15,smc,2,3E9C28F6,0,3,638363.500
thermoprop,two_snow_layers,16,smc,3,3E94FDF4,0,3,609061.500
thermoprop,two_snow_layers,17,smc,4,3E8DD2F2,0,3,579759.750
thermoprop,two_snow_layers,18,sh2o,1,3EA2D0E5,0,3,665892.000
thermoprop,two_snow_layers,19,sh2o,2,3E9C28F6,0,3,638670.000
thermoprop,two_snow_layers,20,sh2o,3,3E94FDF4,0,3,609353.750
thermoprop,two_snow_layers,21,sh2o,4,3E8DD2F2,0,3,580038.125
thermoprop,two_snow_layers,22,stc,-2,4387199A,0,0,0.00000000
thermoprop,two_snow_layers,23,stc,-1,4387B333,0,0,0.00000000
thermoprop,two_snow_layers,24,stc,0,43884CCD,0,0,0.00000000
thermoprop,two_snow_layers,25,stc,1,4388F333,0,0,0.00000000
thermoprop,two_snow_layers,26,stc,2,4389599A,0,0,0.00000000
thermoprop,two_snow_layers,27,stc,3,43898CCD,0,0,0.00000000
thermoprop,two_snow_layers,28,stc,4,4389E666,0,0,0.00000000
thermoprop,two_snow_layers,29,snowh,0,3E49BA5E,0,0,0.00000000
thermoprop,two_snow_layers,30,dt,0,42F00000,0,6,0.221397984E-2
thermoprop,two_snow_layers,31,tg,0,43894CCD,0,0,0.00000000
thermoprop,two_snow_layers,32,ur,0,408CCCCD,0,0,0.00000000
thermoprop,two_snow_layers,33,lat,0,3F5F6944,0,0,0.00000000
thermoprop,two_snow_layers,34,z0m,0,3CA3D70A,0,0,0.00000000
thermoprop,two_snow_layers,35,zlvl,0,41B00000,0,0,0.00000000
thermoprop,two_snow_layers,36,smcmax,1,3ED78D50,0,3,1014187.00
thermoprop,two_snow_layers,37,smcmax,2,3ED60419,0,3,1006960.00
thermoprop,two_snow_layers,38,smcmax,3,3ED47AE1,0,3,999733.250
thermoprop,two_snow_layers,39,smcmax,4,3ED2F1AA,0,3,992506.000
thermoprop,two_snow_layers,40,csoil,0,4A131840,0,8,1417080.12
thermoprop,two_snow_layers,41,quartz,1,3EB33333,0,1,0.204345703
thermoprop,two_snow_layers,42,quartz,2,3EBD70A4,0,1,0.344054103
thermoprop,two_snow_layers,43,quartz,3,3EC7AE14,0,1,0.361836314
thermoprop,two_snow_layers,44,quartz,4,3ED1EB85,0,1,0.378959894
thermoprop,three_snow_layers,1,dzsnso,-2,3E624DD3,0,6,1260316.00
thermoprop,three_snow_layers,2,dzsnso,-1,3E09374C,0,6,1295895.00
thermoprop,three_snow_layers,3,dzsnso,0,3D6D9168,0,7,1263888.38
thermoprop,three_snow_layers,4,dzsnso,1,3DA3D70A,0,2,0.581987321
thermoprop,three_snow_layers,5,dzsnso,2,3E851EB8,0,1,0.00000000
thermoprop,three_snow_layers,6,dzsnso,3,3F0CCCCD,0,1,0.00000000
thermoprop,three_snow_layers,7,dzsnso,4,3F666666,0,1,0.00000000
thermoprop,three_snow_layers,8,snice,-2,429ECCCD,0,5,820418.750
thermoprop,three_snow_layers,9,snice,-1,42386666,0,5,785603.500
thermoprop,three_snow_layers,10,snice,0,4195999A,0,6,736242.688
thermoprop,three_snow_layers,11,snliq,-2,3F333333,0,4,13265.1875
thermoprop,three_snow_layers,12,snliq,-1,3ECCCCCD,0,4,12501.5000
thermoprop,three_snow_layers,13,snliq,0,3FA66666,0,5,93868.9375
thermoprop,three_snow_layers,14,smc,1,3DD70A3D,0,3,219764.500
thermoprop,three_snow_layers,15,smc,2,3E2C0831,0,3,351623.250
thermoprop,three_snow_layers,16,smc,3,3E624DD3,0,3,462552.000
thermoprop,three_snow_layers,17,smc,4,3E820C4A,0,3,531620.875
thermoprop,three_snow_layers,18,sh2o,1,3D449BA6,0,3,100512.000
thermoprop,three_snow_layers,19,sh2o,2,3DC6A7F0,0,3,203118.000
thermoprop,three_snow_layers,20,sh2o,3,3E3B645A,0,3,383202.000
thermoprop,three_snow_layers,21,sh2o,4,3E74BC6A,0,3,500466.125
thermoprop,three_snow_layers,22,stc,-2,43812666,0,0,0.00000000
thermoprop,three_snow_layers,23,stc,-1,4382D99A,0,0,0.00000000
thermoprop,three_snow_layers,24,stc,0,4384B333,0,0,0.00000000
thermoprop,three_snow_layers,25,stc,1,4386E666,0,0,0.00000000
thermoprop,three_snow_layers,26,stc,2,4387999A,0,0,0.00000000
thermoprop,three_snow_layers,27,stc,3,43886666,0,0,0.00000000
thermoprop,three_snow_layers,28,stc,4,43894CCD,0,0,0.00000000
thermoprop,three_snow_layers,29,snowh,0,3ED374BC,0,0,0.00000000
thermoprop,three_snow_layers,30,dt,0,42B40000,0,7,0.186929584E-2
thermoprop,three_snow_layers,31,tg,0,4381B333,0,0,0.00000000
thermoprop,three_snow_layers,32,ur,0,40D9999A,0,0,0.00000000
thermoprop,three_snow_layers,33,lat,0,3F75BC02,0,0,0.00000000
thermoprop,three_snow_layers,34,z0m,0,3D4CCCCD,0,0,0.00000000
thermoprop,three_snow_layers,35,zlvl,0,41F00000,0,0,0.00000000
thermoprop,three_snow_layers,36,smcmax,1,3EAD9168,0,3,582739.375
thermoprop,three_snow_layers,37,smcmax,2,3EB1A9FC,0,3,596491.375
thermoprop,three_snow_layers,38,smcmax,3,3EB645A2,0,3,611962.375
thermoprop,three_snow_layers,39,smcmax,4,3EBA5E35,0,3,625714.000
thermoprop,three_snow_layers,40,csoil,0,49D1F600,0,8,1136920.00
thermoprop,three_snow_layers,41,quartz,1,3F6B851F,0,1,0.382099271
thermoprop,three_snow_layers,42,quartz,2,3F59999A,0,1,0.850095093
thermoprop,three_snow_layers,43,quartz,3,3F47AE14,0,1,0.835229158
thermoprop,three_snow_layers,44,quartz,4,3F35C28F,0,1,0.762488842
thermoprop,three_snow_layers_dense,1,dzsnso,-2,3E48B439,0,6,473371.750
thermoprop,three_snow_layers_dense,2,dzsnso,-1,3DF7CED9,0,6,694922.625
thermoprop,three_snow_layers_dense,3,dzsnso,0,3D6147AE,0,7,620689.375
thermoprop,three_snow_layers_dense,4,dzsnso,1,3E051EB8,0,2,0.555711985E-1
thermoprop,three_snow_layers_dense,5,dzsnso,2,3E9EB852,0,1,0.00000000
thermoprop,three_snow_layers_dense,6,dzsnso,3,3F170A3D,0,1,0.00000000
thermoprop,three_snow_layers_dense,7,dzsnso,4,3F828F5C,0,1,0.00000000
thermoprop,three_snow_layers_dense,8,snice,-2,4306B333,0,5,1569346.62
thermoprop,three_snow_layers_dense,9,snice,-1,428E6666,0,5,1343698.88
thermoprop,three_snow_layers_dense,10,snice,0,41EE6666,0,6,1237259.75
thermoprop,three_snow_layers_dense,11,snliq,-2,4019999A,0,4,51281.6250
thermoprop,three_snow_layers_dense,12,snliq,-1,3FCCCCCD,0,4,55378.5000
thermoprop,three_snow_layers_dense,13,snliq,0,40466666,0,5,236050.875
thermoprop,three_snow_layers_dense,14,smc,1,3E072B02,0,3,276275.375
thermoprop,three_snow_layers_dense,15,smc,2,3E439581,0,3,399762.125
thermoprop,three_snow_layers_dense,16,smc,3,3E71A9FC,0,3,493947.000
thermoprop,three_snow_layers_dense,17,smc,4,3E89374C,0,3,560922.750
thermoprop,three_snow_layers_dense,18,sh2o,1,3D79DB23,0,3,127734.000
thermoprop,three_snow_layers_dense,19,sh2o,2,3DE978D5,0,3,238716.000
thermoprop,three_snow_layers_dense,20,sh2o,3,3E4AC083,0,3,414612.125
thermoprop,three_snow_layers_dense,21,sh2o,4,3E79DB23,0,3,510936.000
thermoprop,three_snow_layers_dense,22,stc,-2,437E199A,0,0,0.00000000
thermoprop,three_snow_layers_dense,23,stc,-1,4381999A,0,0,0.00000000
thermoprop,three_snow_layers_dense,24,stc,0,4383E666,0,0,0.00000000
thermoprop,three_snow_layers_dense,25,stc,1,43864000,0,0,0.00000000
thermoprop,three_snow_layers_dense,26,stc,2,43873333,0,0,0.00000000
thermoprop,three_snow_layers_dense,27,stc,3,43880CCD,0,0,0.00000000
thermoprop,three_snow_layers_dense,28,stc,4,4388F333,0,0,0.00000000
thermoprop,three_snow_layers_dense,29,snowh,0,3EBE76C9,0,0,0.00000000
thermoprop,three_snow_layers_dense,30,dt,0,42960000,0,7,0.925559318E-3
thermoprop,three_snow_layers_dense,31,tg,0,43800CCD,0,0,0.00000000
thermoprop,three_snow_layers_dense,32,ur,0,40E66666,0,0,0.00000000
thermoprop,three_snow_layers_dense,33,lat,0,3F81930C,0,0,0.00000000
thermoprop,three_snow_layers_dense,34,z0m,0,3CF5C28F,0,0,0.00000000
thermoprop,three_snow_layers_dense,35,zlvl,0,41E00000,0,0,0.00000000
thermoprop,three_snow_layers_dense,36,smcmax,1,3EB43958,0,3,682526.500
thermoprop,three_snow_layers_dense,37,smcmax,2,3EB8D4FE,0,3,699977.250
thermoprop,three_snow_layers_dense,38,smcmax,3,3EBD70A4,0,3,717428.250
thermoprop,three_snow_layers_dense,39,smcmax,4,3EC20C4A,0,3,734879.250
thermoprop,three_snow_layers_dense,40,csoil,0,49ECD100,0,8,1257120.00
thermoprop,three_snow_layers_dense,41,quartz,1,3F19999A,0,1,0.301442266
thermoprop,three_snow_layers_dense,42,quartz,2,3F11EB85,0,1,0.519017458
thermoprop,three_snow_layers_dense,43,quartz,3,3F0A3D71,0,1,0.505604863
thermoprop,three_snow_layers_dense,44,quartz,4,3F028F5C,0,1,0.490002990
thermoprop,urban_override,1,dzsnso,-2,00000000,1,0,0.00000000
thermoprop,urban_override,2,dzsnso,-1,00000000,1,0,0.00000000
thermoprop,urban_override,3,dzsnso,0,00000000,1,0,0.00000000
thermoprop,urban_override,4,dzsnso,1,3E0F5C29,0,2,2.51616931
thermoprop,urban_override,5,dzsnso,2,3EAE147B,0,1,0.00000000
thermoprop,urban_override,6,dzsnso,3,3F28F5C3,0,1,0.00000000
thermoprop,urban_override,7,dzsnso,4,3F8CCCCD,0,1,0.00000000
thermoprop,urban_override,8,snice,-2,00000000,1,0,0.00000000
thermoprop,urban_override,9,snice,-1,00000000,1,0,0.00000000
thermoprop,urban_override,10,snice,0,00000000,1,0,0.00000000
thermoprop,urban_override,11,snliq,-2,00000000,1,0,0.00000000
thermoprop,urban_override,12,snliq,-1,00000000,1,0,0.00000000
thermoprop,urban_override,13,snliq,0,00000000,1,0,0.00000000
thermoprop,urban_override,14,smc,1,3E48B439,0,2,410227.250
thermoprop,urban_override,15,smc,2,3E591687,0,2,443715.000
thermoprop,urban_override,16,smc,3,3E73B646,0,2,498133.000
thermoprop,urban_override,17,smc,4,3E808312,0,2,525341.750
thermoprop,urban_override,18,sh2o,1,3E48B439,0,2,410424.125
thermoprop,urban_override,19,sh2o,2,3E591687,0,2,443928.000
thermoprop,urban_override,20,sh2o,3,3E73B646,0,2,498372.250
thermoprop,urban_override,21,sh2o,4,3E808312,0,2,525593.750
thermoprop,urban_override,22,stc,-2,43913333,0,0,0.00000000
thermoprop,urban_override,23,stc,-1,43918CCD,0,0,0.00000000
thermoprop,urban_override,24,stc,0,43920000,0,0,0.00000000
thermoprop,urban_override,25,stc,1,4392999A,0,0,0.00000000
thermoprop,urban_override,26,stc,2,43930000,0,0,0.00000000
thermoprop,urban_override,27,stc,3,43936666,0,0,0.00000000
thermoprop,urban_override,28,stc,4,4393C000,0,0,0.00000000
thermoprop,urban_override,29,snowh,0,3CAA64C3,0,1,0.373830795
thermoprop,urban_override,30,dt,0,41A00000,0,4,0.575317863E-4
thermoprop,urban_override,31,tg,0,43938CCD,0,0,0.00000000
thermoprop,urban_override,32,ur,0,3FF33333,0,0,0.00000000
thermoprop,urban_override,33,lat,0,3EDF62B7,0,0,0.00000000
thermoprop,urban_override,34,z0m,0,3EB33333,0,0,0.00000000
thermoprop,urban_override,35,zlvl,0,41400000,0,0,0.00000000
thermoprop,urban_override,36,smcmax,1,3EE45A1D,0,2,1337551.75
thermoprop,urban_override,37,smcmax,2,3EE1CAC1,0,2,1322557.00
thermoprop,urban_override,38,smcmax,3,3EDFBE77,0,2,1310561.00
thermoprop,urban_override,39,smcmax,4,3EDDB22D,0,2,1298565.00
thermoprop,urban_override,40,csoil,0,4A371B00,0,8,1700999.88
thermoprop,urban_override,41,quartz,1,3EF5C28F,0,0,0.00000000
thermoprop,urban_override,42,quartz,2,3EEB851F,0,0,0.00000000
thermoprop,urban_override,43,quartz,3,3EE147AE,0,0,0.00000000
thermoprop,urban_override,44,quartz,4,3ED70A3D,0,0,0.00000000
thermoprop,lake_thawed_column,1,dzsnso,-2,00000000,1,0,0.00000000
thermoprop,lake_thawed_column,2,dzsnso,-1,3E178D50,0,6,1236113.62
thermoprop,lake_thawed_column,3,dzsnso,0,3D8D4FDF,0,7,1209756.38
thermoprop,lake_thawed_column,4,dzsnso,1,3DCCCCCD,0,2,0.118594050
thermoprop,lake_thawed_column,5,dzsnso,2,3E8A3D71,0,1,0.00000000
thermoprop,lake_thawed_column,6,dzsnso,3,3F1EB852,0,1,0.00000000
thermoprop,lake_thawed_column,7,dzsnso,4,3F8147AE,0,1,0.00000000
thermoprop,lake_thawed_column,8,snice,-2,00000000,1,0,0.00000000
thermoprop,lake_thawed_column,9,snice,-1,42513333,0,5,806951.250
thermoprop,lake_thawed_column,10,snice,0,41AB3333,0,6,708226.250
thermoprop,lake_thawed_column,11,snliq,-2,00000000,1,0,0.00000000
thermoprop,lake_thawed_column,12,snliq,-1,3FE66666,0,4,50935.1250
thermoprop,lake_thawed_column,13,snliq,0,4039999A,0,5,176017.375
thermoprop,lake_thawed_column,14,smc,1,3EA978D5,0,0,0.00000000
thermoprop,lake_thawed_column,15,smc,2,3EA2D0E5,0,0,0.00000000
thermoprop,lake_thawed_column,16,smc,3,3E9C28F6,0,0,0.00000000
thermoprop,lake_thawed_column,17,smc,4,3E96872B,0,0,0.00000000
thermoprop,lake_thawed_column,18,sh2o,1,3EA978D5,0,0,0.00000000
thermoprop,lake_thawed_column,19,sh2o,2,3EA2D0E5,0,0,0.00000000
thermoprop,lake_thawed_column,20,sh2o,3,3E9C28F6,0,0,0.00000000
thermoprop,lake_thawed_column,21,sh2o,4,3E96872B,0,0,0.00000000
thermoprop,lake_thawed_column,22,stc,-2,43878CCD,0,0,0.00000000
thermoprop,lake_thawed_column,23,stc,-1,43883333,0,0,0.00000000
thermoprop,lake_thawed_column,24,stc,0,43888000,0,0,0.00000000
thermoprop,lake_thawed_column,25,stc,1,43896666,0,3,2094000.00
thermoprop,lake_thawed_column,26,stc,2,4389999A,0,3,2094000.00
thermoprop,lake_thawed_column,27,stc,3,438A0CCD,0,3,2094000.00
thermoprop,lake_thawed_column,28,stc,4,4389CCCD,0,3,2094000.00
thermoprop,lake_thawed_column,29,snowh,0,3E5E353F,0,0,0.00000000
thermoprop,lake_thawed_column,30,dt,0,42DC0000,0,6,0.180290011E-2
thermoprop,lake_thawed_column,31,tg,0,4389A666,0,0,0.00000000
thermoprop,lake_thawed_column,32,ur,0,40466666,0,0,0.00000000
thermoprop,lake_thawed_column,33,lat,0,3F1C63F1,0,0,0.00000000
thermoprop,lake_thawed_column,34,z0m,0,3D23D70A,0,0,0.00000000
thermoprop,lake_thawed_column,35,zlvl,0,41C00000,0,0,0.00000000
thermoprop,lake_thawed_column,36,smcmax,1,3EF3B646,0,0,0.00000000
thermoprop,lake_thawed_column,37,smcmax,2,3EEF9DB2,0,0,0.00000000
thermoprop,lake_thawed_column,38,smcmax,3,3EEB020C,0,0,0.00000000
thermoprop,lake_thawed_column,39,smcmax,4,3EE6E979,0,0,0.00000000
thermoprop,lake_thawed_column,40,csoil,0,4A0A8CC0,0,0,0.00000000
thermoprop,lake_thawed_column,41,quartz,1,3DCCCCCD,0,0,0.00000000
thermoprop,lake_thawed_column,42,quartz,2,3E051EB8,0,0,0.00000000
thermoprop,lake_thawed_column,43,quartz,3,3E23D70A,0,0,0.00000000
thermoprop,lake_thawed_column,44,quartz,4,3E428F5C,0,0,0.00000000
thermoprop,lake_frozen_column,1,dzsnso,-2,00000000,1,0,0.00000000
thermoprop,lake_frozen_column,2,dzsnso,-1,00000000,1,0,0.00000000
thermoprop,lake_frozen_column,3,dzsnso,0,3DAC0831,0,7,1345006.50
thermoprop,lake_frozen_column,4,dzsnso,1,3E19999A,0,2,1.22291112
thermoprop,lake_frozen_column,5,dzsnso,2,3EA8F5C3,0,1,0.00000000
thermoprop,lake_frozen_column,6,dzsnso,3,3F11EB85,0,1,0.00000000
thermoprop,lake_frozen_column,7,dzsnso,4,3F6E147B,0,1,0.00000000
thermoprop,lake_frozen_column,8,snice,-2,00000000,1,0,0.00000000
thermoprop,lake_frozen_column,9,snice,-1,00000000,1,0,0.00000000
thermoprop,lake_frozen_column,10,snice,0,41B4CCCD,0,6,614379.188
thermoprop,lake_frozen_column,11,snliq,-2,00000000,1,0,0.00000000
thermoprop,lake_frozen_column,12,snliq,-1,00000000,1,0,0.00000000
thermoprop,lake_frozen_column,13,snliq,0,402CCCCD,0,5,134614.312
thermoprop,lake_frozen_column,14,smc,1,3E88B439,0,0,0.00000000
thermoprop,lake_frozen_column,15,smc,2,3E8FDF3B,0,0,0.00000000
thermoprop,lake_frozen_column,16,smc,3,3E960419,0,0,0.00000000
thermoprop,lake_frozen_column,17,smc,4,3E9E353F,0,0,0.00000000
thermoprop,lake_frozen_column,18,sh2o,1,3E3F7CEE,0,0,0.00000000
thermoprop,lake_frozen_column,19,sh2o,2,3E78D4FE,0,0,0.00000000
thermoprop,lake_frozen_column,20,sh2o,3,3E960419,0,0,0.00000000
thermoprop,lake_frozen_column,21,sh2o,4,3E9E353F,0,0,0.00000000
thermoprop,lake_frozen_column,22,stc,-2,43870000,0,0,0.00000000
thermoprop,lake_frozen_column,23,stc,-1,43878000,0,0,0.00000000
thermoprop,lake_frozen_column,24,stc,0,43884000,0,0,0.00000000
thermoprop,lake_frozen_column,25,stc,1,43883333,0,0,0.00000000
thermoprop,lake_frozen_column,26,stc,2,4387E666,0,0,0.00000000
thermoprop,lake_frozen_column,27,stc,3,43878CCD,0,0,0.00000000
thermoprop,lake_frozen_column,28,stc,4,43872666,0,0,0.00000000
thermoprop,lake_frozen_column,29,snowh,0,3DAC0831,0,0,0.00000000
thermoprop,lake_frozen_column,30,dt,0,42480000,0,5,0.794717344E-3
thermoprop,lake_frozen_column,31,tg,0,43886666,0,0,0.00000000
thermoprop,lake_frozen_column,32,ur,0,40333333,0,0,0.00000000
thermoprop,lake_frozen_column,33,lat,0,3F3BA5E3,0,0,0.00000000
thermoprop,lake_frozen_column,34,z0m,0,3DE147AE,0,0,0.00000000
thermoprop,lake_frozen_column,35,zlvl,0,41800000,0,0,0.00000000
thermoprop,lake_frozen_column,36,smcmax,1,3ECBC6A8,0,0,0.00000000
thermoprop,lake_frozen_column,37,smcmax,2,3ECFDF3B,0,0,0.00000000
thermoprop,lake_frozen_column,38,smcmax,3,3ED3F7CF,0,0,0.00000000
thermoprop,lake_frozen_column,39,smcmax,4,3ED81062,0,0,0.00000000
thermoprop,lake_frozen_column,40,csoil,0,49EE0980,0,0,0.00000000
thermoprop,lake_frozen_column,41,quartz,1,3EE147AE,0,0,0.00000000
thermoprop,lake_frozen_column,42,quartz,2,3EF0A3D7,0,0,0.00000000
thermoprop,lake_frozen_column,43,quartz,3,3F000000,0,0,0.00000000
thermoprop,lake_frozen_column,44,quartz,4,3F07AE14,0,0,0.00000000
thermoprop,lake_mixed_column,1,dzsnso,-2,00000000,1,0,0.00000000
thermoprop,lake_mixed_column,2,dzsnso,-1,00000000,1,0,0.00000000
thermoprop,lake_mixed_column,3,dzsnso,0,00000000,1,0,0.00000000
thermoprop,lake_mixed_column,4,dzsnso,1,3D8F5C29,0,2,0.173267335
thermoprop,lake_mixed_column,5,dzsnso,2,3E800000,0,1,0.00000000
thermoprop,lake_mixed_column,6,dzsnso,3,3F23D70A,0,1,0.00000000
