leaf,case,slot,name,index,baseline_bits,already_zero,noutputs_changed,max_abs_delta
phasechange,no_layer_total_melt,10,dzsnso,0,3D75C28F,0,0,0.00000000
phasechange,no_layer_total_melt,11,dzsnso,1,3DB851EC,0,3,4.08587646
phasechange,no_layer_total_melt,12,dzsnso,2,3E8F5C29,0,4,1.94000244
phasechange,no_layer_total_melt,13,dzsnso,3,3F147AE1,0,4,1.04000854
phasechange,no_layer_total_melt,14,dzsnso,4,3F733333,0,4,1.00000000
phasechange,no_layer_total_melt,15,hcpct,-2,48956A00,0,0,0.00000000
phasechange,no_layer_total_melt,16,hcpct,-1,48F51E00,0,0,0.00000000
phasechange,no_layer_total_melt,17,hcpct,0,4935A400,0,0,0.00000000
phasechange,no_layer_total_melt,18,hcpct,1,4A11DFC0,0,0,0.00000000
phasechange,no_layer_total_melt,19,hcpct,2,4A19CF00,0,0,0.00000000
phasechange,no_layer_total_melt,20,hcpct,3,4A21BE40,0,0,0.00000000
phasechange,no_layer_total_melt,21,hcpct,4,4A273C80,0,0,0.00000000
phasechange,no_layer_total_melt,22,stc,-2,43877333,0,1,270.899994
phasechange,no_layer_total_melt,23,stc,-1,4387D99A,0,1,271.700012
phasechange,no_layer_total_melt,24,stc,0,43883333,0,1,272.399994
phasechange,no_layer_total_melt,25,stc,1,438B7333,0,7,239.883408
phasechange,no_layer_total_melt,26,stc,2,43898CCD,0,3,256.294678
phasechange,no_layer_total_melt,27,stc,3,4389199A,0,3,261.980682
phasechange,no_layer_total_melt,28,stc,4,4388C000,0,3,267.596313
phasechange,no_layer_total_melt,29,snice,-2,3E75C28F,0,1,0.239999995
phasechange,no_layer_total_melt,30,snice,-1,3EFAE148,0,1,0.490000010
phasechange,no_layer_total_melt,31,snice,0,3F47AE14,0,1,0.779999971
phasechange,no_layer_total_melt,32,snliq,-2,3D8F5C29,0,1,0.700000003E-1
phasechange,no_layer_total_melt,33,snliq,-1,3E23D70A,0,1,0.159999996
phasechange,no_layer_total_melt,34,snliq,0,3E851EB8,0,1,0.259999990
phasechange,no_layer_total_melt,35,smc,1,3E8F5C29,0,3,37.3624878
phasechange,no_layer_total_melt,36,smc,2,3E99999A,0,4,1.94000244
phasechange,no_layer_total_melt,37,smc,3,3E947AE1,0,4,1.04000854
phasechange,no_layer_total_melt,38,smc,4,3E8A3D71,0,4,1.00000000
phasechange,no_layer_total_melt,39,sh2o,1,3E428F5C,0,2,0.189999983
phasechange,no_layer_total_melt,40,sh2o,2,3E800000,0,2,0.249999985
phasechange,no_layer_total_melt,41,sh2o,3,3E23D70A,0,1,0.159999967
phasechange,no_layer_total_melt,42,sh2o,4,3DA3D70A,0,1,0.799999833E-1
phasechange,no_layer_total_melt,43,sneqv,0,3F59999A,0,4,0.850000024
phasechange,no_layer_total_melt,44,snowh,0,3B5ED289,0,0,0.00000000
phasechange,no_layer_total_melt,45,dt,0,45610000,0,8,0.850000024
phasechange,no_layer_total_melt,46,smcmax,1,3ED78D50,0,0,0.00000000
phasechange,no_layer_total_melt,47,smcmax,2,3ED60419,0,0,0.00000000
phasechange,no_layer_total_melt,48,smcmax,3,3ED47AE1,0,0,0.00000000
phasechange,no_layer_total_melt,49,smcmax,4,3ED2F1AA,0,0,0.00000000
phasechange,no_layer_total_melt,50,psisat,1,3D8D4FDF,0,0,0.00000000
phasechange,no_layer_total_melt,51,psisat,2,3D1374BC,0,0,0.00000000
phasechange,no_layer_total_melt,52,psisat,3,3E10624E,0,0,0.00000000
phasechange,no_layer_total_melt,53,psisat,4,3F1DF3B6,0,0,0.00000000
phasechange,no_layer_total_melt,54,bexp,1,40328F5C,0,0,0.00000000
phasechange,no_layer_total_melt,55,bexp,2,4053D70A,0,0,0.00000000
phasechange,no_layer_total_melt,56,bexp,3,4097AE14,0,0,0.00000000
phasechange,no_layer_total_melt,57,bexp,4,410B851F,0,0,0.00000000
phasechange,no_layer_heat_deficit,1,fact,-2,C61C3C00,0,0,0.00000000
phasechange,no_layer_heat_deficit,2,fact,-1,C61C3C00,0,0,0.00000000
phasechange,no_layer_heat_deficit,3,fact,0,C61C3C00,0,0,0.00000000
phasechange,no_layer_heat_deficit,4,fact,1,39D1B717,0,6,249.999954
phasechange,no_layer_heat_deficit,5,fact,2,3B2A64C3,0,2,0.305372179E-1
phasechange,no_layer_heat_deficit,6,fact,3,3AAA64C3,0,2,0.132764146
phasechange,no_layer_heat_deficit,7,fact,4,3A4F1801,0,2,0.228921026
phasechange,no_layer_heat_deficit,8,dzsnso,-2,3D03126F,0,0,0.00000000
phasechange,no_layer_heat_deficit,9,dzsnso,-1,3D408312,0,0,0.00000000
phasechange,no_layer_heat_deficit,10,dzsnso,0,3D851EB8,0,0,0.00000000
phasechange,no_layer_heat_deficit,11,dzsnso,1,3DF5C28F,0,2,0.00000000
phasechange,no_layer_heat_deficit,12,dzsnso,2,3E947AE1,0,4,1.94000244
phasechange,no_layer_heat_deficit,13,dzsnso,3,3F1C28F6,0,4,1.03997803
phasechange,no_layer_heat_deficit,14,dzsnso,4,3F7AE148,0,4,1.00000000
phasechange,no_layer_heat_deficit,15,hcpct,-2,48845300,0,0,0.00000000
phasechange,no_layer_heat_deficit,16,hcpct,-1,48D46700,0,0,0.00000000
phasechange,no_layer_heat_deficit,17,hcpct,0,4914AE80,0,0,0.00000000
phasechange,no_layer_heat_deficit,18,hcpct,1,4A077F80,0,0,0.00000000
phasechange,no_layer_heat_deficit,19,hcpct,2,4A100B00,0,0,0.00000000
phasechange,no_layer_heat_deficit,20,hcpct,3,4A17FA40,0,0,0.00000000
phasechange,no_layer_heat_deficit,21,hcpct,4,4A1D7880,0,0,0.00000000
phasechange,no_layer_heat_deficit,22,stc,-2,43874CCD,0,1,270.600006
phasechange,no_layer_heat_deficit,23,stc,-1,4387A666,0,1,271.299988
phasechange,no_layer_heat_deficit,24,stc,0,4388199A,0,1,272.200012
phasechange,no_layer_heat_deficit,25,stc,1,4388947E,0,7,222.452789
phasechange,no_layer_heat_deficit,26,stc,2,43898CCD,0,3,1.00000000
phasechange,no_layer_heat_deficit,27,stc,3,4389199A,0,2,1.00000000
phasechange,no_layer_heat_deficit,28,stc,4,4388C000,0,3,1.00000000
phasechange,no_layer_heat_deficit,29,snice,-2,3ED1EB85,0,1,0.409999996
phasechange,no_layer_heat_deficit,30,snice,-1,3F547AE1,0,1,0.829999983
phasechange,no_layer_heat_deficit,31,snice,0,3F947AE1,0,1,1.15999997
phasechange,no_layer_heat_deficit,32,snliq,-2,3E2E147B,0,1,0.170000002
phasechange,no_layer_heat_deficit,33,snliq,-1,3EA8F5C3,0,1,0.330000013
phasechange,no_layer_heat_deficit,34,snliq,0,3EF5C28F,0,1,0.479999989
phasechange,no_layer_heat_deficit,35,smc,1,3E88B439,0,1,0.266999990
phasechange,no_layer_heat_deficit,36,smc,2,3E8FDF3B,0,4,1.94000244
phasechange,no_layer_heat_deficit,37,smc,3,3E960419,0,4,1.03997803
phasechange,no_layer_heat_deficit,38,smc,4,3E9E353F,0,4,1.00000000
phasechange,no_layer_heat_deficit,39,sh2o,1,3E428F5C,0,1,0.189999998
phasechange,no_layer_heat_deficit,40,sh2o,2,3E800000,0,1,0.250000000
phasechange,no_layer_heat_deficit,41,sh2o,3,3E23D70A,0,2,0.159999982
phasechange,no_layer_heat_deficit,42,sh2o,4,3DA3D70A,0,2,0.800000280E-1
phasechange,no_layer_heat_deficit,43,sneqv,0,437A0000,0,5,249.999954
phasechange,no_layer_heat_deficit,44,snowh,0,3F0CCCCD,0,1,0.499999821E-1
phasechange,no_layer_heat_deficit,45,dt,0,42700000,0,8,0.462770462E-3
phasechange,no_layer_heat_deficit,46,smcmax,1,3ECBC6A8,0,0,0.00000000
phasechange,no_layer_heat_deficit,47,smcmax,2,3ECFDF3B,0,0,0.00000000
phasechange,no_layer_heat_deficit,48,smcmax,3,3ED3F7CF,0,0,0.00000000
phasechange,no_layer_heat_deficit,49,smcmax,4,3ED81062,0,0,0.00000000
phasechange,no_layer_heat_deficit,50,psisat,1,3F424DD3,0,0,0.00000000
phasechange,no_layer_heat_deficit,51,psisat,2,3D8D4FDF,0,0,0.00000000
phasechange,no_layer_heat_deficit,52,psisat,3,3DC8B439,0,0,0.00000000
phasechange,no_layer_heat_deficit,53,psisat,4,3D1374BC,0,0,0.00000000
phasechange,no_layer_heat_deficit,54,bexp,1,4138CCCD,0,0,0.00000000
phasechange,no_layer_heat_deficit,55,bexp,2,40328F5C,0,0,0.00000000
phasechange,no_layer_heat_deficit,56,bexp,3,40533333,0,0,0.00000000
phasechange,no_layer_heat_deficit,57,bexp,4,4053D70A,0,0,0.00000000
phasechange,three_snow_melt,1,fact,-2,3D978D50,0,7,21.6000004
phasechange,three_snow_melt,2,fact,-1,3D27EF9E,0,7,21.6000004
phasechange,three_snow_melt,3,fact,0,3CD4FDF4,0,0,0.00000000
phasechange,three_snow_melt,4,fact,1,3BFF9724,0,2,0.334975123E-1
phasechange,three_snow_melt,5,fact,2,3B2A64C3,0,2,0.169562697E-1
phasechange,three_snow_melt,6,fact,3,3AAA64C3,0,0,0.00000000
phasechange,three_snow_melt,7,fact,4,3A4F1801,0,0,0.00000000
phasechange,three_snow_melt,8,dzsnso,-2,3D4CCCCD,0,0,0.00000000
phasechange,three_snow_melt,9,dzsnso,-1,3DA3D70A,0,0,0.00000000
phasechange,three_snow_melt,10,dzsnso,0,3DF5C28F,0,0,0.00000000
phasechange,three_snow_melt,11,dzsnso,1,3DCCCCCD,0,4,1.00000000
phasechange,three_snow_melt,12,dzsnso,2,3E99999A,0,4,1.00000000
phasechange,three_snow_melt,13,dzsnso,3,3F19999A,0,2,0.00000000
phasechange,three_snow_melt,14,dzsnso,4,3F800000,0,2,0.00000000
phasechange,three_snow_melt,15,hcpct,-2,48A50A00,0,0,0.00000000
phasechange,three_snow_melt,16,hcpct,-1,4908F680,0,0,0.00000000
phasechange,three_snow_melt,17,hcpct,0,4940DF00,0,0,0.00000000
phasechange,three_snow_melt,18,hcpct,1,4A05AAC0,0,0,0.00000000
phasechange,three_snow_melt,19,hcpct,2,4A0E3640,0,0,0.00000000
phasechange,three_snow_melt,20,hcpct,3,4A162580,0,0,0.00000000
phasechange,three_snow_melt,21,hcpct,4,4A1BA3C0,0,0,0.00000000
phasechange,three_snow_melt,22,stc,-2,4388F333,0,7,260.816803
phasechange,three_snow_melt,23,stc,-1,4388B5C3,0,5,262.795746
phasechange,three_snow_melt,24,stc,0,4388947B,0,4,258.222137
phasechange,three_snow_melt,25,stc,1,43890CCD,0,3,235.574417
phasechange,three_snow_melt,26,stc,2,4388CCCD,0,3,231.237595
phasechange,three_snow_melt,27,stc,3,43887333,0,3,251.215988
phasechange,three_snow_melt,28,stc,4,4387E666,0,3,263.015198
phasechange,three_snow_melt,29,snice,-2,3D23D70A,0,6,1.00000000
phasechange,three_snow_melt,30,snice,-1,41066666,0,5,8.35182571
phasechange,three_snow_melt,31,snice,0,41ACCCCD,0,2,21.6000004
phasechange,three_snow_melt,32,snliq,-2,3F666666,0,1,0.899999976
phasechange,three_snow_melt,33,snliq,-1,3FACCCCD,0,1,1.35000038
phasechange,three_snow_melt,34,snliq,0,40466666,0,1,3.09999990
phasechange,three_snow_melt,35,smc,1,3E99999A,0,4,1.00000000
phasechange,three_snow_melt,36,smc,2,3E9EB852,0,4,1.00000000
phasechange,three_snow_melt,37,smc,3,3E970A3D,0,1,0.294999987
phasechange,three_snow_melt,38,smc,4,3E8F5C29,0,1,0.280000001
phasechange,three_snow_melt,39,sh2o,1,3E851EB8,0,1,0.259999990
phasechange,three_snow_melt,40,sh2o,2,3E947AE1,0,1,0.289999992
phasechange,three_snow_melt,41,sh2o,3,3E19999A,0,1,0.150000006
phasechange,three_snow_melt,42,sh2o,4,3D75C28F,0,1,0.599999987E-1
phasechange,three_snow_melt,43,sneqv,0,420D999A,0,1,35.4000015
phasechange,three_snow_melt,44,snowh,0,3E800000,0,1,0.250000000
phasechange,three_snow_melt,45,dt,0,44E10000,0,7,0.481739044E-1
phasechange,three_snow_melt,46,smcmax,1,3EAD9168,0,0,0.00000000
phasechange,three_snow_melt,47,smcmax,2,3EB1A9FC,0,0,0.00000000
phasechange,three_snow_melt,48,smcmax,3,3EB645A2,0,3,2.00000000
phasechange,three_snow_melt,49,smcmax,4,3EBA5E35,0,3,2.00000000
phasechange,three_snow_melt,50,psisat,1,3DC8B439,0,0,0.00000000
phasechange,three_snow_melt,51,psisat,2,3E86A7F0,0,0,0.00000000
phasechange,three_snow_melt,52,psisat,3,3EB5C28F,0,3,2.00000000
phasechange,three_snow_melt,53,psisat,4,3E10624E,0,3,2.00000000
phasechange,three_snow_melt,54,bexp,1,40533333,0,0,0.00000000
phasechange,three_snow_melt,55,bexp,2,40D8A3D7,0,0,0.00000000
phasechange,three_snow_melt,56,bexp,3,40A80000,0,3,2.00000000
phasechange,three_snow_melt,57,bexp,4,4097AE14,0,3,2.00000000
phasechange,three_snow_freeze,1,fact,-2,3D79DB23,0,3,2.23370647
phasechange,three_snow_freeze,2,fact,-1,3D0F5C29,0,3,2.91808701
phasechange,three_snow_freeze,3,fact,0,3CB43958,0,3,5.47001266
phasechange,three_snow_freeze,4,fact,1,3BE21965,0,2,0.604100674E-1
phasechange,three_snow_freeze,5,fact,2,3B16BB99,0,2,0.129987925
phasechange,three_snow_freeze,6,fact,3,3A902DE0,0,2,0.102004781
phasechange,three_snow_freeze,7,fact,4,3A324207,0,0,0.00000000
phasechange,three_snow_freeze,8,dzsnso,-2,3D23D70A,0,0,0.00000000
phasechange,three_snow_freeze,9,dzsnso,-1,3D8F5C29,0,0,0.00000000
phasechange,three_snow_freeze,10,dzsnso,0,3DCCCCCD,0,0,0.00000000
phasechange,three_snow_freeze,11,dzsnso,1,3DE147AE,0,4,2.00000000
phasechange,three_snow_freeze,12,dzsnso,2,3E9EB852,0,4,2.00000000
phasechange,three_snow_freeze,13,dzsnso,3,3F1EB852,0,4,2.26000977
phasechange,three_snow_freeze,14,dzsnso,4,3F828F5C,0,2,0.00000000
phasechange,three_snow_freeze,15,hcpct,-2,48790600,0,0,0.00000000
phasechange,three_snow_freeze,16,hcpct,-1,48CA2600,0,0,0.00000000
phasechange,three_snow_freeze,17,hcpct,0,49277B00,0,0,0.00000000
phasechange,three_snow_freeze,18,hcpct,1,4A13B480,0,0,0.00000000
phasechange,three_snow_freeze,19,hcpct,2,4A1BA3C0,0,0,0.00000000
phasechange,three_snow_freeze,20,hcpct,3,4A239300,0,0,0.00000000
phasechange,three_snow_freeze,21,hcpct,4,4A291140,0,0,0.00000000
phasechange,three_snow_freeze,22,stc,-2,4386B333,0,3,218.894394
phasechange,three_snow_freeze,23,stc,-1,43876666,0,3,232.942657
phasechange,three_snow_freeze,24,stc,0,43880CCD,0,3,227.493896
phasechange,three_snow_freeze,25,stc,1,43883333,0,2,202.826004
phasechange,three_snow_freeze,26,stc,2,4387CCCD,0,2,225.588638
phasechange,three_snow_freeze,27,stc,3,43877333,0,2,237.768753
phasechange,three_snow_freeze,28,stc,4,4386D99A,0,3,255.559814
phasechange,three_snow_freeze,29,snice,-2,416B3333,0,1,14.6999998
phasechange,three_snow_freeze,30,snice,-1,41D26666,0,1,26.2999992
phasechange,three_snow_freeze,31,snice,0,4224CCCD,0,2,41.2000008
phasechange,three_snow_freeze,32,snliq,-2,4019999A,0,4,3.76000977
phasechange,three_snow_freeze,33,snliq,-1,40466666,0,4,2.91808701
phasechange,three_snow_freeze,34,snliq,0,40B33333,0,4,5.47001266
phasechange,three_snow_freeze,35,smc,1,3EA3D70A,0,3,69.5740051
phasechange,three_snow_freeze,36,smc,2,3E99999A,0,3,46.0113831
phasechange,three_snow_freeze,37,smc,3,3E91EB85,0,3,33.1312561
phasechange,three_snow_freeze,38,smc,4,3E8A3D71,0,1,0.269999981
phasechange,three_snow_freeze,39,sh2o,1,3E800000,0,4,2.00000000
phasechange,three_snow_freeze,40,sh2o,2,3E3851EC,0,3,2.00000000
phasechange,three_snow_freeze,41,sh2o,3,3E0F5C29,0,3,2.26000977
phasechange,three_snow_freeze,42,sh2o,4,3D6147AE,0,2,0.549999997E-1
phasechange,three_snow_freeze,43,sneqv,0,42BA999A,0,1,93.3000031
phasechange,three_snow_freeze,44,snowh,0,3E570A3D,0,1,0.209999993
phasechange,three_snow_freeze,45,dt,0,44610000,0,10,0.181913376
phasechange,three_snow_freeze,46,smcmax,1,3EE45A1D,0,0,0.00000000
phasechange,three_snow_freeze,47,smcmax,2,3EE1CAC1,0,0,0.00000000
phasechange,three_snow_freeze,48,smcmax,3,3EDFBE77,0,0,0.00000000
phasechange,three_snow_freeze,49,smcmax,4,3EDDB22D,0,3,3.45999146
phasechange,three_snow_freeze,50,psisat,1,3E86A7F0,0,0,0.00000000
phasechange,three_snow_freeze,51,psisat,2,3DC8B439,0,0,0.00000000
phasechange,three_snow_freeze,52,psisat,3,3D1374BC,0,0,0.00000000
phasechange,three_snow_freeze,53,psisat,4,3F424DD3,0,3,3.45999146
phasechange,three_snow_freeze,54,bexp,1,40D8A3D7,0,0,0.00000000
phasechange,three_snow_freeze,55,bexp,2,40533333,0,0,0.00000000
phasechange,three_snow_freeze,56,bexp,3,4053D70A,0,0,0.00000000
phasechange,three_snow_freeze,57,bexp,4,4138CCCD,0,3,3.45999146
phasechange,lake_two_snow_ist2,1,fact,-2,C61C3C00,0,0,0.00000000
phasechange,lake_two_snow_ist2,2,fact,-1,3CF5C28F,0,3,2.64844131
phasechange,lake_two_snow_ist2,3,fact,0,3C9BA5E3,0,5,33.3630867
phasechange,lake_two_snow_ist2,4,fact,1,3BB0F27C,0,2,0.879461020E-1
phasechange,lake_two_snow_ist2,5,fact,2,3B03126F,0,2,0.196712986
phasechange,lake_two_snow_ist2,6,fact,3,3A807358,0,2,0.124704771
phasechange,lake_two_snow_ist2,7,fact,4,3A1D4952,0,0,0.00000000
phasechange,lake_two_snow_ist2,8,dzsnso,-2,3D178D50,0,0,0.00000000
phasechange,lake_two_snow_ist2,9,dzsnso,-1,3D75C28F,0,0,0.00000000
phasechange,lake_two_snow_ist2,10,dzsnso,0,3DB851EC,0,0,0.00000000
phasechange,lake_two_snow_ist2,11,dzsnso,1,3DF5C28F,0,4,1.00000000
phasechange,lake_two_snow_ist2,12,dzsnso,2,3E947AE1,0,4,2.00000000
phasechange,lake_two_snow_ist2,13,dzsnso,3,3F1C28F6,0,4,2.00000000
phasechange,lake_two_snow_ist2,14,dzsnso,4,3F7AE148,0,2,0.00000000
phasechange,lake_two_snow_ist2,15,hcpct,-2,489D3A00,0,0,0.00000000
phasechange,lake_two_snow_ist2,16,hcpct,-1,4904D000,0,0,0.00000000
phasechange,lake_two_snow_ist2,17,hcpct,0,49327780,0,0,0.00000000
phasechange,lake_two_snow_ist2,18,hcpct,1,4A09F080,0,0,0.00000000
phasechange,lake_two_snow_ist2,19,hcpct,2,4A11DFC0,0,0,0.00000000
phasechange,lake_two_snow_ist2,20,hcpct,3,4A19CF00,0,0,0.00000000
phasechange,lake_two_snow_ist2,21,hcpct,4,4A1F4D40,0,0,0.00000000
phasechange,lake_two_snow_ist2,22,stc,-2,4386599A,0,1,268.700012
phasechange,lake_two_snow_ist2,23,stc,-1,43882666,0,3,228.124008
phasechange,lake_two_snow_ist2,24,stc,0,4388C666,0,5,221.396378
phasechange,lake_two_snow_ist2,25,stc,1,4388F333,0,3,193.896622
phasechange,lake_two_snow_ist2,26,stc,2,43880CCD,0,2,208.664017
phasechange,lake_two_snow_ist2,27,stc,3,4387B333,0,2,229.951019
phasechange,lake_two_snow_ist2,28,stc,4,43894CCD,0,3,187.964081
phasechange,lake_two_snow_ist2,29,snice,-2,3F051EB8,0,1,0.519999981
phasechange,lake_two_snow_ist2,30,snice,-1,4191999A,0,2,18.2000008
phasechange,lake_two_snow_ist2,31,snice,0,4205999A,0,5,33.3630867
phasechange,lake_two_snow_ist2,32,snliq,-2,3E570A3D,0,1,0.209999993
phasechange,lake_two_snow_ist2,33,snliq,-1,402CCCCD,0,4,2.64844131
phasechange,lake_two_snow_ist2,34,snliq,0,409CCCCD,0,1,4.90000153
phasechange,lake_two_snow_ist2,35,smc,1,3E9EB852,0,4,1.00000000
phasechange,lake_two_snow_ist2,36,smc,2,3E970A3D,0,3,63.4360046
phasechange,lake_two_snow_ist2,37,smc,3,3E9374BC,0,3,41.4489746
phasechange,lake_two_snow_ist2,38,smc,4,3E87AE14,0,1,0.265000015
phasechange,lake_two_snow_ist2,39,sh2o,1,3E6147AE,0,1,0.219999999
phasechange,lake_two_snow_ist2,40,sh2o,2,3E4CCCCD,0,3,2.00000000
phasechange,lake_two_snow_ist2,41,sh2o,3,3E051EB8,0,3,2.00000000
phasechange,lake_two_snow_ist2,42,sh2o,4,3E87AE14,0,3,1.44000244
phasechange,lake_two_snow_ist2,43,sneqv,0,426CCCCD,0,1,59.2000008
phasechange,lake_two_snow_ist2,44,snowh,0,3E19999A,0,1,0.150000006
phasechange,lake_two_snow_ist2,45,dt,0,44160000,0,8,0.515594482E-1
phasechange,lake_two_snow_ist2,46,smcmax,1,3EF3B646,0,0,0.00000000
phasechange,lake_two_snow_ist2,47,smcmax,2,3EEF9DB2,0,0,0.00000000
phasechange,lake_two_snow_ist2,48,smcmax,3,3EEB020C,0,0,0.00000000
phasechange,lake_two_snow_ist2,49,smcmax,4,3EE6E979,0,0,0.00000000
phasechange,lake_two_snow_ist2,50,psisat,1,3EB5C28F,0,0,0.00000000
phasechange,lake_two_snow_ist2,51,psisat,2,3F1DF3B6,0,0,0.00000000
phasechange,lake_two_snow_ist2,52,psisat,3,3D8D4FDF,0,0,0.00000000
phasechange,lake_two_snow_ist2,53,psisat,4,3E86A7F0,0,0,0.00000000
phasechange,lake_two_snow_ist2,54,bexp,1,40A80000,0,0,0.00000000
phasechange,lake_two_snow_ist2,55,bexp,2,410B851F,0,0,0.00000000
phasechange,lake_two_snow_ist2,56,bexp,3,40328F5C,0,0,0.00000000
phasechange,lake_two_snow_ist2,57,bexp,4,40D8A3D7,0,0,0.00000000
phasechange,one_snow_mixed,1,fact,-2,C61C3C00,0,0,0.00000000
phasechange,one_snow_mixed,2,fact,-1,C61C3C00,0,0,0.00000000
phasechange,one_snow_mixed,3,fact,0,3C656042,0,5,12.3910074
phasechange,one_snow_mixed,4,fact,1,3B4B295F,0,1,0.00000000
phasechange,one_snow_mixed,5,fact,2,3A9D4952,0,1,0.00000000
phasechange,one_snow_mixed,6,fact,3,3A1FE868,0,2,0.594103336E-1
phasechange,one_snow_mixed,7,fact,4,39C1FC8F,0,1,0.00000000
phasechange,one_snow_mixed,8,dzsnso,-2,3D0B4396,0,0,0.00000000
phasechange,one_snow_mixed,9,dzsnso,-1,3D3C6A7F,0,0,0.00000000
phasechange,one_snow_mixed,10,dzsnso,0,3DB851EC,0,0,0.00000000
phasechange,one_snow_mixed,11,dzsnso,1,3DCCCCCD,0,4,2.00000000
phasechange,one_snow_mixed,12,dzsnso,2,3E99999A,0,4,2.00000000
phasechange,one_snow_mixed,13,dzsnso,3,3F19999A,0,4,1.00000000
phasechange,one_snow_mixed,14,dzsnso,4,3F800000,0,4,2.00000000
phasechange,one_snow_mixed,15,hcpct,-2,48883B00,0,0,0.00000000
phasechange,one_snow_mixed,16,hcpct,-1,48E5FB00,0,0,0.00000000
phasechange,one_snow_mixed,17,hcpct,0,491F6C80,0,0,0.00000000
phasechange,one_snow_mixed,18,hcpct,1,4A0E3640,0,0,0.00000000
phasechange,one_snow_mixed,19,hcpct,2,4A162580,0,0,0.00000000
phasechange,one_snow_mixed,20,hcpct,3,4A1E14C0,0,0,0.00000000
phasechange,one_snow_mixed,21,hcpct,4,4A239300,0,0,0.00000000
phasechange,one_snow_mixed,22,stc,-2,4385F333,0,1,267.899994
phasechange,one_snow_mixed,23,stc,-1,43868CCD,0,1,269.100006
phasechange,one_snow_mixed,24,stc,0,4388A666,0,5,243.580811
phasechange,one_snow_mixed,25,stc,1,43886CCD,0,2,229.395966
phasechange,one_snow_mixed,26,stc,2,4387F99A,0,2,258.304352
phasechange,one_snow_mixed,27,stc,3,4388B333,0,3,160.830200
phasechange,one_snow_mixed,28,stc,4,43874CCD,0,2,254.750916
phasechange,one_snow_mixed,29,snice,-2,3E428F5C,0,1,0.189999998
phasechange,one_snow_mixed,30,snice,-1,3EC28F5C,0,1,0.379999995
phasechange,one_snow_mixed,31,snice,0,41466666,0,5,12.3910074
phasechange,one_snow_mixed,32,snliq,-2,3D75C28F,0,1,0.599999987E-1
phasechange,one_snow_mixed,33,snliq,-1,3E051EB8,0,1,0.129999995
phasechange,one_snow_mixed,34,snliq,0,3FF33333,0,1,1.89999962
phasechange,one_snow_mixed,35,smc,1,3E3F1412,0,3,43.4540100
phasechange,one_snow_mixed,36,smc,2,3DC46738,0,3,13.6456604
phasechange,one_snow_mixed,37,smc,3,3EAC0831,0,4,1.00000000
phasechange,one_snow_mixed,38,smc,4,3DD16873,0,3,15.8490906
phasechange,one_snow_mixed,39,sh2o,1,3E01A36E,0,3,2.00000000
phasechange,one_snow_mixed,40,sh2o,2,3D130BE1,0,3,2.00000000
phasechange,one_snow_mixed,41,sh2o,3,3E8D4FDF,0,1,0.275999993
phasechange,one_snow_mixed,42,sh2o,4,3D2D0E56,0,3,2.00000000
phasechange,one_snow_mixed,43,sneqv,0,4164CCCD,0,1,14.3000002
phasechange,one_snow_mixed,44,snowh,0,3DB851EC,0,1,0.900000036E-1
phasechange,one_snow_mixed,45,dt,0,43960000,0,10,1.02575684
phasechange,one_snow_mixed,46,smcmax,1,3ED2F1AA,0,2,0.122467041
phasechange,one_snow_mixed,47,smcmax,2,3ED91687,0,2,0.484161377
phasechange,one_snow_mixed,48,smcmax,3,3EDF3B64,0,0,0.00000000
phasechange,one_snow_mixed,49,smcmax,4,3EE56042,0,2,1.02575684
phasechange,one_snow_mixed,50,psisat,1,3E10624E,0,2,0.122467041
phasechange,one_snow_mixed,51,psisat,2,3D1374BC,0,2,0.484161377
phasechange,one_snow_mixed,52,psisat,3,3F1DF3B6,0,0,0.00000000
phasechange,one_snow_mixed,53,psisat,4,3DC8B439,0,2,1.02575684
phasechange,one_snow_mixed,54,bexp,1,4097AE14,0,2,0.122467041
phasechange,one_snow_mixed,55,bexp,2,4053D70A,0,2,0.484161377
phasechange,one_snow_mixed,56,bexp,3,410B851F,0,0,0.00000000
phasechange,one_snow_mixed,57,bexp,4,40533333,0,2,1.02575684
phasechange,fact_sign_probe,1,fact,-2,C61C3C00,0,0,0.00000000
phasechange,fact_sign_probe,2,fact,-1,C61C3C00,0,0,0.00000000
phasechange,fact_sign_probe,3,fact,0,C61C3C00,0,0,0.00000000
phasechange,fact_sign_probe,4,fact,1,BBAA64C3,0,3,1.00000000
phasechange,fact_sign_probe,5,fact,2,BAEBEDFA,0,3,2.00000000
phasechange,fact_sign_probe,6,fact,3,3A766A55,0,0,0.00000000
phasechange,fact_sign_probe,7,fact,4,3A102DE0,0,0,0.00000000
phasechange,fact_sign_probe,8,dzsnso,-2,3D072B02,0,0,0.00000000
phasechange,fact_sign_probe,9,dzsnso,-1,3D50E560,0,0,0.00000000
phasechange,fact_sign_probe,10,dzsnso,0,3D89374C,0,0,0.00000000
phasechange,fact_sign_probe,11,dzsnso,1,3E051EB8,0,3,2.13998413
phasechange,fact_sign_probe,12,dzsnso,2,3EA8F5C3,0,3,1.45999146
phasechange,fact_sign_probe,13,dzsnso,3,3F266666,0,2,0.00000000
phasechange,fact_sign_probe,14,dzsnso,4,3F866666,0,2,0.00000000
phasechange,fact_sign_probe,15,hcpct,-2,48A68100,0,0,0.00000000
phasechange,fact_sign_probe,16,hcpct,-1,48FCEE00,0,0,0.00000000
