phase,k,z_m,p_pa,pii,w_m_s,dz_m,theta_k,temp_k,qv,qc,qr,qi,qs,qg,ni_per_kg,nr_per_kg,nc_per_kg,nwfa_per_kg,nifa_per_kg,effc_m,effi_m,effs_m,refl_dbz
before,1, 2.5000000000000000E+002, 9.6923320312500000E+004, 9.9111115932464600E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 2.8755603027343750E+002, 2.8500000000000000E+002, 9.0430434793233871E-003, 4.3760161497630179E-004, 1.8846390594262630E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.3761628906250000E+004, 8.5630336000000000E+007, 2.5689100800000000E+009, 8.5630337500000000E+005, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,2, 7.5000000000000000E+002, 9.1051039062500000E+004, 9.7356981039047241E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 2.9273709106445312E+002, 2.8500000000000000E+002, 9.6353041008114815E-003, 8.1333552952855825E-004, 2.8489754186011851E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.5920035156250000E+004, 9.1238568000000000E+007, 2.7371571200000000E+009, 9.1238568750000000E+005, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,3, 1.2500000000000000E+003, 8.5534531250000000E+004, 9.5633894205093384E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 2.9801150512695312E+002, 2.8500000000000000E+002, 1.0266984812915325E-002, 1.0000000474974513E-003, 2.8489754186011851E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.5920035156250000E+004, 9.7220064000000000E+007, 2.9166018560000000E+009, 9.7220062500000000E+005, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,4, 1.7500000000000000E+003, 8.0352257812500000E+004, 9.3941307067871094E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 3.0338092041015625E+002, 2.8500000000000000E+002, 1.0940795764327049E-002, 8.1333552952855825E-004, 1.8846390594262630E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.3761628906250000E+004, 1.0360052000000000E+008, 3.1080156160000000E+009, 1.0360051875000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,5, 2.2500000000000000E+003, 7.5483960937500000E+004, 9.2278671264648438E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 3.0884710693359375E+002, 2.8500000000000000E+002, 1.1659643612802029E-002, 4.3760161497630179E-004, 8.2472120993770659E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0398128906250000E+004, 1.1040742400000000E+008, 3.3122227200000000E+009, 1.1040742500000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,6, 2.7500000000000000E+003, 7.0910617187500000E+004, 9.0645462274551392E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 3.1441177368164062E+002, 2.8500000000000000E+002, 1.2426650151610374E-002, 1.5574984718114138E-004, 2.3874017642810941E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0100488281250000E+003, 1.1767036800000000E+008, 3.5301109760000000E+009, 1.1767036250000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,7, 3.2500000000000000E+003, 6.6614359375000000E+004, 8.9041161537170410E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 3.2007669067382812E+002, 2.8500000000000000E+002, 1.3245166279375553E-002, 3.6670400731964037E-005, 4.5717606553807855E-006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.7640997314453125E+002, 1.2542105600000000E+008, 3.7626316800000000E+009, 1.2542106250000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,8, 3.7500000000000000E+003, 6.2578398437500000E+004, 8.7465250492095947E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 3.2584368896484375E+002, 2.8500000000000000E+002, 1.4118797145783901E-002, 5.7114129958790727E-006, 5.7913626960726106E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.3017807006835938E+001, 1.3369362400000000E+008, 4.0108088320000000E+009, 1.3369362500000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,9, 4.2500000000000000E+003, 5.8786964843750000E+004, 8.5917234420776367E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 3.3171459960937500E+002, 2.8500000000000000E+002, 1.5051416121423244E-002, 5.8845131434281939E-007, 4.8530825580428427E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.1187925338745117E+000, 1.4252478400000000E+008, 4.2757434880000000E+009, 1.4252477500000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,10, 4.7500000000000000E+003, 5.5225246093750000E+004, 8.4396618604660034E-001, 1.0000000000000000E+000, 1.0000000000000000E+008, 3.3769125366210938E+002, 2.8500000000000000E+002, 1.6047192737460136E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.5195398400000000E+008, 4.5586191360000000E+009, 1.5195397500000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
