scenario,dt_s,rainnc_mm,rainncv_mm,snownc_mm,snowncv_mm,graupelnc_mm,graupelncv_mm,sr,nwfa2d_kg_s,nifa2d_kg_s
aero-ice-koop, 1.0000000000000000E+001, 3.2127229765421816E-009, 3.2127229765421816E-009, 3.2127229765421816E-009, 3.2127229765421816E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.9968880414962769E-001, 0.0000000000000000E+000, 0.0000000000000000E+000
