phase,k,z_m,p_pa,pii,w_m_s,dz_m,theta_k,temp_k,qv,qc,qr,qi,qs,qg,ni_per_kg,nr_per_kg,nc_per_kg,nwfa_per_kg,nifa_per_kg,effc_m,effi_m,effs_m,refl_dbz
before,11, 5.2500000000000000E+003, 5.1879316406250000E+004, 8.2902908325195312E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.8949526977539062E+002, 2.4000000000000000E+002, 4.2465116712264717E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.9863648000000000E+008, 1.3287882500000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,12, 5.7500000000000000E+003, 4.8736105468750000E+004, 8.1435638666152954E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.9471127319335938E+002, 2.4000000000000000E+002, 4.5205414062365890E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.2436505600000000E+008, 1.4145502500000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,13, 6.2500000000000000E+003, 4.5783335937500000E+004, 7.9994338750839233E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.0002124023437500E+002, 2.4000000000000000E+002, 4.8122645239345729E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5175542400000000E+008, 1.5058513750000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,14, 6.7500000000000000E+003, 4.3009464843750000E+004, 7.8578549623489380E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.0542684936523438E+002, 2.3999998474121094E+002, 5.1228259690105915E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.8091510400000000E+008, 1.6030503750000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,15, 7.2500000000000000E+003, 4.0403652343750000E+004, 7.7187812328338623E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.1092990112304688E+002, 2.3999998474121094E+002, 5.4534425726160407E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.1195868800000000E+008, 1.7065290000000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,16, 7.7500000000000000E+003, 3.7955718750000000E+004, 7.5821697711944580E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.1653207397460938E+002, 2.3999998474121094E+002, 5.8054120745509863E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.4500793600000000E+008, 1.8166931250000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,17, 8.2500000000000000E+003, 3.5656097656250000E+004, 7.4479752779006958E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.2223522949218750E+002, 2.4000000000000000E+002, 6.1801145784556866E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.8019289600000000E+008, 1.9339763750000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,18, 8.7500000000000000E+003, 3.3495804687500000E+004, 7.3161560297012329E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.2804110717773438E+002, 2.4000000000000000E+002, 6.5790221560746431E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.1765171200000000E+008, 2.0588391250000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,19, 9.2500000000000000E+003, 3.1466394531250000E+004, 7.1866703033447266E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.3395159912109375E+002, 2.4000000000000000E+002, 7.0037011755630374E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.5753164800000000E+008, 2.1917722500000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,20, 9.7500000000000000E+003, 2.9559943359375000E+004, 7.0594757795333862E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.3996859741210938E+002, 2.4000001525878906E+002, 7.4558169580996037E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.9998969600000000E+008, 2.3332990000000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,21, 1.0250000000000000E+004, 2.7768996093750000E+004, 6.9345325231552124E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.4609399414062500E+002, 2.4000000000000000E+002, 7.9371483298018575E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.4519270400000000E+008, 2.4839755000000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,22, 1.0750000000000000E+004, 2.6086560546875000E+004, 6.8118005990982056E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.5232974243164062E+002, 2.4000000000000000E+002, 8.4495835471898317E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.9331865600000000E+008, 2.6443957500000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,23, 1.1250000000000000E+004, 2.4506052734375000E+004, 6.6912412643432617E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.5867785644531250E+002, 2.4000000000000000E+002, 8.9951429981738329E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4455731200000000E+008, 2.8151912500000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,24, 1.1750000000000000E+004, 2.3021306640625000E+004, 6.5728151798248291E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.6514035034179688E+002, 2.4000000000000000E+002, 9.5759663963690400E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.9911046400000000E+008, 2.9970350000000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,1, 2.5000000000000000E+002, 9.6923320312500000E+004, 9.9111115932464600E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.4215246582031250E+002, 2.4000001525878906E+002, 2.2723902657162398E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.9357824494222768E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.9357534179687500E+003, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.1330708800000000E+008, 7.0608793750000000E+005, 2.4900000425986946E-006, 1.0647443559719250E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,2, 7.5000000000000000E+002, 9.1051039062500000E+004, 9.7356981039047241E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.4651547241210938E+002, 2.4000001525878906E+002, 2.4189907708205283E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.2144621953686965E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.2144296875000000E+003, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.2706952000000000E+008, 7.5168400000000000E+005, 2.4900000425986946E-006, 1.0647444469213951E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,3, 1.2500000000000000E+003, 8.5534531250000000E+004, 9.5633894205093384E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.5095706176757812E+002, 2.4000001525878906E+002, 2.5750524946488440E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.5088862360719304E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.5088520507812500E+003, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4172033600000000E+008, 8.0022575000000000E+005, 2.4900000425986946E-006, 1.0647444469213951E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,4, 1.7500000000000000E+003, 8.0352257812500000E+004, 9.3941307067871094E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.5547868347167969E+002, 2.4000001525878906E+002, 2.7411858900450170E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.8199423058624689E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.8199042968750000E+003, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.5731684800000000E+008, 8.5190300000000000E+005, 2.4900000425986946E-006, 1.0647444469213951E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,5, 2.2500000000000000E+003, 7.5483960937500000E+004, 9.2278671264648438E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.6008175659179688E+002, 2.3999998474121094E+002, 2.9180414276197553E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.1485798674709713E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.1485380859375000E+003, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.7392009600000000E+008, 9.0691862500000000E+005, 2.4900000425986946E-006, 1.0647445378708653E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,6, 2.7500000000000000E+003, 7.0910617187500000E+004, 9.0645462274551392E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.6476779174804688E+002, 2.3999998474121094E+002, 3.1063117785379291E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.4957763612483177E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.4957294921875000E+003, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9159526400000000E+008, 9.6548862500000000E+005, 2.4900000425986946E-006, 1.0647448107192758E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,7, 3.2500000000000000E+003, 6.6614359375000000E+004, 8.9041161537170410E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.6953826904296875E+002, 2.4000000000000000E+002, 3.3067341428250074E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.8625793936405444E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.8625283203125000E+003, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1041158400000000E+008, 1.0278428750000000E+006, 2.4900000425986946E-006, 1.0647448107192758E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,8, 3.7500000000000000E+003, 6.2578398437500000E+004, 8.7465250492095947E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.7439471435546875E+002, 2.4000003051757812E+002, 3.5200934507884085E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.2501205039543493E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.2500654296875000E+003, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.3044275200000000E+008, 1.0942258750000000E+006, 2.4900000425986946E-006, 1.0647449016687460E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,9, 4.2500000000000000E+003, 5.8786964843750000E+004, 8.5917234420776367E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.7933862304687500E+002, 2.4000001525878906E+002, 3.7472255644388497E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.6595600972950706E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.6595000000000000E+003, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.5176726400000000E+008, 1.1648981250000000E+006, 2.4900000425986946E-006, 1.0647450835676864E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,10, 4.7500000000000000E+003, 5.5225246093750000E+004, 8.4396618604660034E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.8437161254882812E+002, 2.4000003051757812E+002, 3.9890204789116979E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.0921394030042393E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.0920732421875000E+003, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.7446886400000000E+008, 1.2401375000000000E+006, 2.4900000425986946E-006, 1.0647451745171566E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,11, 5.2500000000000000E+003, 5.1879316406250000E+004, 8.2902908325195312E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.8949530029296875E+002, 2.4000003051757812E+002, 4.2464261059649289E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.5491684842509130E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.5490957031250000E+003, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.9863648000000000E+008, 1.3202392500000000E+006, 2.4900000425986946E-006, 1.0647452654666267E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,12, 5.7500000000000000E+003, 4.8736105468750000E+004, 8.1435638666152954E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.9471130371093750E+002, 2.4000003051757812E+002, 4.5204511843621731E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.0320302348345649E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.0319501953125000E+003, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.2436505600000000E+008, 1.4055185000000000E+006, 2.4900000425986946E-006, 1.0647453564160969E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,13, 6.2500000000000000E+003, 4.5783335937500000E+004, 7.9994338750839233E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.0002127075195312E+002, 2.4000003051757812E+002, 4.8121690633706748E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.5421892609692804E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.5421015625000000E+003, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5175542400000000E+008, 1.4963095000000000E+006, 2.4900000425986946E-006, 1.0647455383150373E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,14, 6.7500000000000000E+003, 4.3009464843750000E+004, 7.8578549623489380E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.0542687988281250E+002, 2.4000001525878906E+002, 5.1227252697572112E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0081206980316892E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0081114257812500E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.8091510400000000E+008, 1.5929695000000000E+006, 2.4900000425986946E-006, 1.0647455383150373E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,15, 7.2500000000000000E+003, 4.0403652343750000E+004, 7.7187812328338623E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.1092993164062500E+002, 2.4000001525878906E+002, 5.4533360525965691E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0650685666746540E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0650583984375000E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.1195868800000000E+008, 1.6958786250000000E+006, 2.4900000425986946E-006, 1.0647456292645074E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,16, 7.7500000000000000E+003, 3.7955718750000000E+004, 7.5821697711944580E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.1653210449218750E+002, 2.4000001525878906E+002, 5.8052997337654233E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.1252368814496094E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.1252258789062500E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.4500793600000000E+008, 1.8054411250000000E+006, 2.4900000425986946E-006, 1.0647456292645074E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,17, 8.2500000000000000E+003, 3.5656097656250000E+004, 7.4479752779006958E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.2223526000976562E+002, 2.4000003051757812E+002, 6.1799958348274231E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.1888060313935966E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.1887939453125000E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.8019289600000000E+008, 1.9220886250000000E+006, 2.4900000425986946E-006, 1.0647459021129180E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,18, 8.7500000000000000E+003, 3.3495804687500000E+004, 7.3161560297012329E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.2804116821289062E+002, 2.4000003051757812E+002, 6.5788964275270700E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.2559729256622632E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.2559592773437500E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.1765171200000000E+008, 2.0462797500000000E+006, 2.4900000425986946E-006, 1.0647460840118583E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,19, 9.2500000000000000E+003, 3.1466394531250000E+004, 7.1866703033447266E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.3395162963867188E+002, 2.4000003051757812E+002, 7.0035684620961547E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.3269395360282488E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.3269247070312500E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.5753164800000000E+008, 2.1785032500000000E+006, 2.4900000425986946E-006, 1.0647461749613285E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,20, 9.7500000000000000E+003, 2.9559943359375000E+004, 7.0594757795333862E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.3996865844726562E+002, 2.4000004577636719E+002, 7.4556766776368022E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.4019187588587556E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.4019026367187500E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.9998969600000000E+008, 2.3192802500000000E+006, 2.4900000425986946E-006, 1.0647461749613285E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,21, 1.0250000000000000E+004, 2.7768996093750000E+004, 6.9345325231552124E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.4609405517578125E+002, 2.4000004577636719E+002, 7.9370004823431373E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.4811463167063721E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.4811283203125000E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.4519270400000000E+008, 2.4691645000000000E+006, 2.4900000425986946E-006, 1.0647464478097390E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,22, 1.0750000000000000E+004, 2.6086560546875000E+004, 6.8118005990982056E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.5232980346679688E+002, 2.4000003051757812E+002, 8.4494269685819745E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.5648556228597954E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.5648360351562500E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.9331865600000000E+008, 2.6287477500000000E+006, 2.4900000425986946E-006, 1.0647467206581496E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,23, 1.1250000000000000E+004, 2.4506052734375000E+004, 6.6912412643432617E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.5867791748046875E+002, 2.4000004577636719E+002, 8.9949776884168386E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.6533034497001609E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.6532822265625000E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4455731200000000E+008, 2.7986587500000000E+006, 2.4900000425986946E-006, 1.0647468116076197E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
