phase,k,z_m,p_pa,pii,w_m_s,dz_m,theta_k,temp_k,qv,qc,qr,qi,qs,qg,ni_per_kg,nr_per_kg,nc_per_kg,nwfa_per_kg,nifa_per_kg,effc_m,effi_m,effs_m,refl_dbz
before,13, 6.2500000000000000E+003, 4.5783335937500000E+004, 7.9994338750839233E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.0002124023437500E+002, 2.4000000000000000E+002, 4.8122645239345729E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.5058513600000000E+008, 4.5175542400000000E+008, 7.5292568359375000E+003, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,14, 6.7500000000000000E+003, 4.3009464843750000E+004, 7.8578549623489380E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.0542684936523438E+002, 2.3999998474121094E+002, 5.1228259690105915E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.6030504000000000E+008, 4.8091510400000000E+008, 8.0152518750000000E+005, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,15, 7.2500000000000000E+003, 4.0403652343750000E+004, 7.7187812328338623E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.1092990112304688E+002, 2.3999998474121094E+002, 5.4534425726160407E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.7065289600000000E+008, 5.1195868800000000E+008, 8.5326448000000000E+007, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,16, 7.7500000000000000E+003, 3.7955718750000000E+004, 7.5821697711944580E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.1653207397460938E+002, 2.3999998474121094E+002, 5.8054120745509863E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.8166931200000000E+008, 5.4500793600000000E+008, 9.0834657280000000E+009, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,17, 8.2500000000000000E+003, 3.5656097656250000E+004, 7.4479752779006958E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.2223522949218750E+002, 2.4000000000000000E+002, 6.1801145784556866E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.9339763200000000E+008, 5.8019289600000000E+008, 9.6698818359375000E+003, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,18, 8.7500000000000000E+003, 3.3495804687500000E+004, 7.3161560297012329E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.2804110717773438E+002, 2.4000000000000000E+002, 6.5790221560746431E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0588390400000000E+008, 6.1765171200000000E+008, 1.0294195625000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,19, 9.2500000000000000E+003, 3.1466394531250000E+004, 7.1866703033447266E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.3395159912109375E+002, 2.4000000000000000E+002, 7.0037011755630374E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.1917721600000000E+008, 6.5753164800000000E+008, 1.0958860800000000E+008, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,20, 9.7500000000000000E+003, 2.9559943359375000E+004, 7.0594757795333862E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.3996859741210938E+002, 2.4000001525878906E+002, 7.4558169580996037E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.3332988800000000E+008, 6.9998969600000000E+008, 1.1666494464000000E+010, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,21, 1.0250000000000000E+004, 2.7768996093750000E+004, 6.9345325231552124E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.4609399414062500E+002, 2.4000000000000000E+002, 7.9371483298018575E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4839756800000000E+008, 7.4519270400000000E+008, 1.2419877929687500E+004, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,22, 1.0750000000000000E+004, 2.6086560546875000E+004, 6.8118005990982056E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.5232974243164062E+002, 2.4000000000000000E+002, 8.4495835471898317E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.6443956800000000E+008, 7.9331865600000000E+008, 1.3221978750000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,23, 1.1250000000000000E+004, 2.4506052734375000E+004, 6.6912412643432617E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.5867785644531250E+002, 2.4000000000000000E+002, 8.9951429981738329E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.8151910400000000E+008, 8.4455731200000000E+008, 1.4075955200000000E+008, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,24, 1.1750000000000000E+004, 2.3021306640625000E+004, 6.5728151798248291E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.6514035034179688E+002, 2.4000000000000000E+002, 9.5759663963690400E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9970348800000000E+008, 8.9911046400000000E+008, 1.4985175040000000E+010, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,1, 2.5000000000000000E+002, 9.6923320312500000E+004, 9.9111115932464600E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.4215333557128906E+002, 2.4000086975097656E+002, 2.4234970624092966E-004, 1.6247817256953567E-004, 4.9389884225092828E-005, 4.1924955439753830E-005, 0.0000000000000000E+000, 1.0856334120035172E-004, 7.1033243750000000E+005, 1.0809067382812500E+004, 6.3252684000000000E+007, 2.1678628800000000E+008, 5.0000000000000000E+003, 9.0757494035642594E-006, 4.1455434256931767E-005, 9.9899998531327583E-006, 2.3001626968383789E+001
after,2, 7.5000000000000000E+002, 9.1051039062500000E+004, 9.7356981039047241E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.4653770446777344E+002, 2.4002166748046875E+002, 2.5850592646747828E-004, 2.4521481827832758E-004, 6.3242972828447819E-005, 7.1060356276575476E-005, 0.0000000000000000E+000, 1.7335166921839118E-004, 7.5623000000000000E+005, 1.5054323242187500E+004, 6.7675376000000000E+007, 2.2878632000000000E+008, 3.7844496875000000E+005, 1.0178470802202355E-005, 4.8406345740659162E-005, 9.9899998531327583E-006, 2.4627737045288086E+001
after,3, 1.2500000000000000E+003, 8.5534531250000000E+004, 9.5633894205093384E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.5099769592285156E+002, 2.4003886413574219E+002, 2.7564453193917871E-004, 1.7825650866143405E-004, 4.7889712732285261E-005, 1.3961993681732565E-004, 0.0000000000000000E+000, 1.8453654774930328E-004, 8.0478406250000000E+005, 1.3312514648437500E+004, 5.2495896000000000E+007, 2.4207052800000000E+008, 4.0286296000000000E+007, 9.8840664577437565E-006, 5.9383688494563103E-005, 9.9899998531327583E-006, 2.4475028991699219E+001
after,4, 1.7500000000000000E+003, 8.0352257812500000E+004, 9.3941307067871094E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.5549572753906250E+002, 2.4001602172851562E+002, 2.9278261354193091E-004, 9.6297975687775761E-005, 1.8738064682111144E-005, 1.1120660929009318E-004, 0.0000000000000000E+000, 1.3096226030029356E-004, 8.5586950000000000E+005, 7.7661030273437500E+003, 4.8741704000000000E+007, 2.5821342400000000E+008, 4.2885852160000000E+009, 8.2515298345242627E-006, 5.3928561101201922E-005, 9.9899998531327583E-006, 2.2559474945068359E+001
after,5, 2.2500000000000000E+003, 7.5483960937500000E+004, 9.2278671264648438E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.6005407714843750E+002, 2.3997444152832031E+002, 3.1042209593579173E-004, 6.1510691011790186E-005, 8.8589877123013139E-007, 2.0078057787031867E-005, 0.0000000000000000E+000, 6.3979328842833638E-005, 9.1087275000000000E+005, 3.4917368164062500E+003, 6.1419608000000000E+007, 3.0239372800000000E+008, 5.0000000000000000E+003, 6.5792569330369588E-006, 2.9853767046006396E-005, 9.9899998531327583E-006, 1.9242038726806641E+001
after,6, 2.7500000000000000E+003, 7.0910617187500000E+004, 9.0645462274551392E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.6471917724609375E+002, 2.3995591735839844E+002, 3.2986115547828376E-004, 4.5244523789733648E-006, 4.3068830564152449E-006, 4.6740051402593963E-006, 0.0000000000000000E+000, 1.4840838048257865E-005, 5.4114574218750000E+004, 1.2223846435546875E+003, 9.7059306250000000E+005, 3.8768390400000000E+008, 4.8599175000000000E+005, 1.0985131666529924E-005, 4.7065517719602212E-005, 9.9899998531327583E-006, 1.2738594055175781E+001
after,7, 3.2500000000000000E+003, 6.6614359375000000E+004, 8.9041161537170410E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.6952706909179688E+002, 2.3999003601074219E+002, 3.3502580481581390E-004, 0.0000000000000000E+000, 4.4804437493439764E-007, 1.2283475143703981E-006, 0.0000000000000000E+000, 3.1597000997862779E-006, 2.1448053125000000E+005, 1.9375514221191406E+002, 0.0000000000000000E+000, 4.1386508800000000E+008, 5.1536148000000000E+007, 2.4900000425986946E-006, 1.9049735783482902E-005, 9.9899998531327583E-006, 5.5658135414123535E+000
after,8, 3.7500000000000000E+003, 6.2578398437500000E+004, 8.7465250492095947E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.7443453979492188E+002, 2.4003485107421875E+002, 3.3972220262512565E-004, 0.0000000000000000E+000, 5.4996752396618831E-007, 1.2846222489315551E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0988641250000000E+006, 7.0581138610839844E+001, 0.0000000000000000E+000, 4.4059033600000000E+008, 5.4945044480000000E+009, 2.4900000425986946E-006, 2.4165083232219331E-005, 9.9899998531327583E-006,-5.4670605659484863E+000
after,9, 4.2500000000000000E+003, 5.8786964843750000E+004, 8.5917234420776367E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.7933847045898438E+002, 2.3999989318847656E+002, 3.7477590376511216E-004, 0.0000000000000000E+000, 4.5824073424682865E-008, 2.8933562212785091E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.8928442382812500E+003, 5.8944296836853027E+000, 0.0000000000000000E+000, 4.6902300800000000E+008, 5.0000000000000000E+003, 2.4900000425986946E-006, 1.0648050192685332E-005, 9.9899998531327583E-006,-1.6504550933837891E+001
after,10, 4.7500000000000000E+003, 5.5225246093750000E+004, 8.4396618604660034E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.8437161254882812E+002, 2.4000003051757812E+002, 3.9890574407763779E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.6626920102710301E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5647851562500000E+003, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.7446886400000000E+008, 6.1971318750000000E+005, 2.4900000425986946E-006, 1.0723008017521352E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,11, 5.2500000000000000E+003, 5.1879316406250000E+004, 8.2902908325195312E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.8949618530273438E+002, 2.4000076293945312E+002, 4.2438547825440764E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0259371897045639E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.6756971875000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.9863648000000000E+008, 6.6173716000000000E+007, 2.4900000425986946E-006, 1.1093079592683353E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,12, 5.7500000000000000E+003, 4.8736105468750000E+004, 8.1435638666152954E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.9476684570312500E+002, 2.4004525756835938E+002, 4.3601536890491843E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.5999177776393481E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.4109592500000000E+006, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.2436505600000000E+008, 7.0567121920000000E+009, 2.4900000425986946E-006, 2.3920607418403961E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,13, 6.2500000000000000E+003, 4.5783335937500000E+004, 7.9994338750839233E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.0002124023437500E+002, 2.4000000000000000E+002, 4.8122357111424208E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.8947269026247113E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.8937006835937500E+003, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5175542400000000E+008, 5.0000000000000000E+003, 2.4900000425986946E-006, 1.0648681382008363E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,14, 6.7500000000000000E+003, 4.3009464843750000E+004, 7.8578549623489380E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.0542684936523438E+002, 2.3999998474121094E+002, 5.1227712538093328E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.8521179013837354E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.7138906250000000E+003, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.8091510400000000E+008, 7.9604168750000000E+005, 2.4900000425986946E-006, 1.0732596820162144E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,15, 7.2500000000000000E+003, 4.0403652343750000E+004, 7.7187812328338623E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.1093109130859375E+002, 2.4000090026855469E+002, 5.4501323029398918E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.8257044820966257E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.3371162500000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.1195868800000000E+008, 8.4995440000000000E+007, 2.4900000425986946E-006, 1.1143574738525786E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,16, 7.7500000000000000E+003, 3.7955718750000000E+004, 7.5821697711944580E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.1660641479492188E+002, 2.4005636596679688E+002, 5.6055968161672354E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.9926224922528490E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.8117398750000000E+006, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.4500793600000000E+008, 9.0634844160000000E+009, 2.4900000425986946E-006, 2.3678501747781411E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,17, 8.2500000000000000E+003, 3.5656097656250000E+004, 7.4479752779006958E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.2223526000976562E+002, 2.4000003051757812E+002, 6.1800854746252298E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.8967706011684413E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.8949787597656250E+003, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.8019289600000000E+008, 6.7778994140625000E+003, 2.4900000425986946E-006, 1.0649619071045890E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,18, 8.7500000000000000E+003, 3.3495804687500000E+004, 7.3161560297012329E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.2804113769531250E+002, 2.4000001525878906E+002, 6.5789540531113744E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.3520793897330350E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.1569155273437500E+003, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.1765171200000000E+008, 1.0225879375000000E+006, 2.4900000425986946E-006, 1.0743337952590082E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,19, 9.2500000000000000E+003, 3.1466394531250000E+004, 7.1866703033447266E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.3395321655273438E+002, 2.4000115966796875E+002, 6.9995771627873182E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.8445104994243593E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.1629328125000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.5753164800000000E+008, 1.0917621600000000E+008, 2.4900000425986946E-006, 1.1199396794836503E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,20, 9.7500000000000000E+003, 2.9559943359375000E+004, 7.0594757795333862E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.4006808471679688E+002, 2.4007023620605469E+002, 7.2068721055984497E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4817170924507082E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.3264452500000000E+006, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.9998969600000000E+008, 9.9989995520000000E+009, 2.4900000425986946E-006, 2.3438560674549080E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,21, 1.0250000000000000E+004, 2.7768996093750000E+004, 6.9345325231552124E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.4609399414062500E+002, 2.4000000000000000E+002, 7.9371192259714007E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.8997784173867558E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.8968579101562500E+003, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.4519270400000000E+008, 9.5278955078125000E+003, 2.4900000425986946E-006, 1.0650998774508480E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,22, 1.0750000000000000E+004, 2.6086560546875000E+004, 6.8118005990982056E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.5232980346679688E+002, 2.4000003051757812E+002, 8.4494985640048981E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.2465999301794000E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.9710195312500000E+003, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.9331865600000000E+008, 1.3136861250000000E+006, 2.4900000425986946E-006, 1.0755350558611099E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
after,23, 1.1250000000000000E+004, 2.4506052734375000E+004, 6.6912412643432617E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.5868002319335938E+002, 2.4000144958496094E+002, 8.9900050079450011E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.1453414446077659E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.1944978125000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4455731200000000E+008, 1.4024572800000000E+008, 2.4900000425986946E-006, 1.1261043255217373E-005, 9.9899998531327583E-006,-3.5000000000000000E+001
