phase,k,z_m,p_pa,pii,w_m_s,dz_m,theta_k,temp_k,qv,qc,qr,qi,qs,qg,ni_per_kg,nr_per_kg,nc_per_kg,nwfa_per_kg,nifa_per_kg,effc_m,effi_m,effs_m,refl_dbz
before,11, 5.2500000000000000E+003, 5.1879316406250000E+004, 8.2902908325195312E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.4377563476562500E+002, 2.8500000000000000E+002, 1.7110617831349373E-002, 3.0000001424923539E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.1011886080000000E+009, 4.8607129600000000E+008, 1.6202376250000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,12, 5.7500000000000000E+003, 4.8736105468750000E+004, 8.1435638666152954E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.4996963500976562E+002, 2.8500000000000000E+002, 1.8246531486511230E-002, 3.0000001424923539E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4555990016000000E+010, 5.1833984000000000E+008, 1.7277995000000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,13, 6.2500000000000000E+003, 4.5783335937500000E+004, 7.9994338750839233E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.5627520751953125E+002, 2.8500000000000000E+002, 1.9460149109363556E-002, 1.9999999920083944E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.6854383945465088E+000, 5.5281574400000000E+008, 1.8427192500000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,14, 6.7500000000000000E+003, 4.3009464843750000E+004, 7.8578549623489380E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.6269439697265625E+002, 2.8500000000000000E+002, 2.0757103338837624E-002, 1.9999999920083944E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.8276512145996094E+001, 5.8965907200000000E+008, 1.9655302500000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,15, 7.2500000000000000E+003, 4.0403652343750000E+004, 7.7187812328338623E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.6922927856445312E+002, 2.8500000000000000E+002, 2.2143481299281120E-002, 3.0000001424923539E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0484047000000000E+007, 6.2904281600000000E+008, 2.0968092500000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,16, 7.7500000000000000E+003, 3.7955718750000000E+004, 7.5821697711944580E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.7588183593750000E+002, 2.8500000000000000E+002, 2.3625858128070831E-002, 3.0000001424923539E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.2371782400000000E+008, 6.7115347200000000E+008, 2.2371782500000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,17, 8.2500000000000000E+003, 3.5656097656250000E+004, 7.4479752779006958E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.8265432739257812E+002, 2.8500000000000000E+002, 2.5211356580257416E-002, 3.0000001424923539E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.1936562176000000E+010, 7.1619372800000000E+008, 2.3873122500000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,18, 8.7500000000000000E+003, 3.3495804687500000E+004, 7.3161560297012329E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.8954882812500000E+002, 2.8500000000000000E+002, 2.6907689869403839E-002, 3.0000001424923539E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.0958823424000000E+010, 7.6438240000000000E+008, 2.5479412500000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,19, 9.2500000000000000E+003, 3.1466394531250000E+004, 7.1866703033447266E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.9656750488281250E+002, 2.8500000000000000E+002, 2.8723226860165596E-002, 1.9999999920083944E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.4397163391113281E+000, 8.1595744000000000E+008, 2.7198580000000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,20, 9.7500000000000000E+003, 2.9559943359375000E+004, 7.0594757795333862E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 4.0371270751953125E+002, 2.8500000000000000E+002, 3.0667049810290337E-002, 1.9999999920083944E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.4519613647460938E+002, 8.7117683200000000E+008, 2.9039227500000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,21, 1.0250000000000000E+004, 2.7768996093750000E+004, 6.9345325231552124E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 4.1098660278320312E+002, 2.8500000000000000E+002, 3.2749041914939880E-002, 3.0000001424923539E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.5505352000000000E+007, 9.3032115200000000E+008, 3.1010705000000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,22, 1.0750000000000000E+004, 2.6086560546875000E+004, 6.8118005990982056E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 4.1839157104492188E+002, 2.8500000000000000E+002, 3.4979950636625290E-002, 3.0000001424923539E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.3123196800000000E+008, 9.9369593600000000E+008, 3.3123197500000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,23, 1.1250000000000000E+004, 2.4506052734375000E+004, 6.6912412643432617E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 4.2592993164062500E+002, 2.8500000000000000E+002, 3.7371516227722168E-002, 3.0000001424923539E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.7693906944000000E+010, 1.0616344320000000E+009, 3.5387815000000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
before,24, 1.1750000000000000E+004, 2.3021306640625000E+004, 6.5728151798248291E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 4.3360415649414062E+002, 2.8500000000000000E+002, 3.9936523884534836E-002, 3.0000001424923539E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.5633344512000000E+010, 1.1345002240000000E+009, 3.7816672500000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,1, 2.5000000000000000E+002, 9.6923320312500000E+004, 9.9111115932464600E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.8755603027343750E+002, 2.8500000000000000E+002, 9.0430434793233871E-003, 1.9999999920083944E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.7126089334487915E+000, 2.5689100800000000E+008, 8.5630337500000000E+005, 6.9249967964424286E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,2, 7.5000000000000000E+002, 9.1051039062500000E+004, 9.7356981039047241E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.9273709106445312E+002, 2.8500000000000000E+002, 9.6353041008114815E-003, 1.9999999920083944E-012, 1.4339234155613667E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.5217962265014648E+000, 4.5619342803955078E+001, 2.7371571200000000E+008, 9.1238568750000000E+005, 2.5100000584643567E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-7.6231050491333008E+000
after,3, 1.2500000000000000E+003, 8.5534531250000000E+004, 9.5633894205093384E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 2.9801150512695312E+002, 2.8500000000000000E+002, 1.0266984812915325E-002, 2.9711361275985837E-004, 2.7336434413882671E-006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.8386337280273438E+002, 4.8169075000000000E+006, 2.9166019200000000E+008, 9.7220062500000000E+005, 2.5982468287111260E-005, 4.9899999794433825E-006, 9.9899998531327583E-006, 2.9569458961486816E+000
after,4, 1.7500000000000000E+003, 8.0352257812500000E+004, 9.3941307067871094E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.0338092041015625E+002, 2.8500000000000000E+002, 1.0940795764327049E-002, 2.9999908292666078E-004, 8.7088503075705148E-010, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.1297199875116348E-001, 1.0360040800000000E+008, 3.1080156800000000E+008, 1.0360051875000000E+006, 9.4898668976384215E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.1721536636352539E+001
after,5, 2.2500000000000000E+003, 7.5483960937500000E+004, 9.2278671264648438E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.0884710693359375E+002, 2.8500000000000000E+002, 1.1659643612802029E-002, 3.0000001424923539E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.9990024960000000E+009, 3.3122227200000000E+008, 1.1040742500000000E+006, 4.0101790546032134E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,6, 2.7500000000000000E+003, 7.0910617187500000E+004, 9.0645462274551392E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.1441177368164062E+002, 2.8500000000000000E+002, 1.2426650151610374E-002, 3.0000001424923539E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.9990024960000000E+009, 3.5301110400000000E+008, 1.1767036250000000E+006, 4.0101790546032134E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,7, 3.2500000000000000E+003, 6.6614359375000000E+004, 8.9041161537170410E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.2007669067382812E+002, 2.8500000000000000E+002, 1.3245166279375553E-002, 1.9999999920083944E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.5084247589111328E+000, 3.7626316800000000E+008, 1.2542106250000000E+006, 6.0977827160968445E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,8, 3.7500000000000000E+003, 6.2578398437500000E+004, 8.7465250492095947E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.2584368896484375E+002, 2.8500000000000000E+002, 1.4118797145783901E-002, 1.9999999920083944E-012, 5.7820898291538469E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.8395309448242188E+000, 6.6846908569335938E+001, 4.0108089600000000E+008, 1.3369362500000000E+006, 2.5100000584643567E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-1.3213627815246582E+001
after,9, 4.2500000000000000E+003, 5.8786964843750000E+004, 8.5917234420776367E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.3171459960937500E+002, 2.8500000000000000E+002, 1.5051416121423244E-002, 2.9903827817179263E-004, 9.0008205688718590E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.3867134094238281E+001, 7.1090665000000000E+006, 4.2757433600000000E+008, 1.4252477500000000E+006, 2.2870046450407244E-005, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5461118221282959E+000
after,10, 4.7500000000000000E+003, 5.5225246093750000E+004, 8.4396618604660034E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.3769125366210938E+002, 2.8500000000000000E+002, 1.6047192737460136E-002, 3.0000001424923539E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.5195416000000000E+008, 4.5586195200000000E+008, 1.5195397500000000E+006, 8.3523791545303538E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,11, 5.2500000000000000E+003, 5.1879316406250000E+004, 8.2902908325195312E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.4377563476562500E+002, 2.8500000000000000E+002, 1.7110617831349373E-002, 3.0000001424923539E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.9990024960000000E+009, 4.8607129600000000E+008, 1.6202376250000000E+006, 4.0101790546032134E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,12, 5.7500000000000000E+003, 4.8736105468750000E+004, 8.1435638666152954E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.4996963500976562E+002, 2.8500000000000000E+002, 1.8246531486511230E-002, 3.0000001424923539E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.9990024960000000E+009, 5.1833984000000000E+008, 1.7277995000000000E+006, 4.0101790546032134E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,13, 6.2500000000000000E+003, 4.5783335937500000E+004, 7.9994338750839233E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.5627520751953125E+002, 2.8500000000000000E+002, 1.9460149109363556E-002, 1.9999999920083944E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.6854426860809326E+000, 5.5281574400000000E+008, 1.8427192500000000E+006, 5.3638391364074778E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,14, 6.7500000000000000E+003, 4.3009464843750000E+004, 7.8578549623489380E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.6269439697265625E+002, 2.8500000000000000E+002, 2.0757103338837624E-002, 1.9999999920083944E-012, 2.2598474203050500E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.5006333589553833E+000, 9.8276657104492188E+001, 5.8965907200000000E+008, 1.9655302500000000E+006, 2.5100000584643567E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-1.8917411804199219E+001
after,15, 7.2500000000000000E+003, 4.0403652343750000E+004, 7.7187812328338623E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.6922927856445312E+002, 2.8500000000000000E+002, 2.2143481299281120E-002, 2.9968991293571889E-004, 2.8599910706361698E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9986394882202148E+001, 1.0475908000000000E+007, 6.2904281600000000E+008, 2.0968092500000000E+006, 2.0112025595153682E-005, 4.9899999794433825E-006, 9.9899998531327583E-006,-1.0218075752258301E+001
after,16, 7.7500000000000000E+003, 3.7955718750000000E+004, 7.5821697711944580E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.7588183593750000E+002, 2.8500000000000000E+002, 2.3625858128070831E-002, 3.0000001424923539E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.2371808000000000E+008, 6.7115347200000000E+008, 2.2371782500000000E+006, 7.3419942054897547E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,17, 8.2500000000000000E+003, 3.5656097656250000E+004, 7.4479752779006958E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.8265432739257812E+002, 2.8500000000000000E+002, 2.5211356580257416E-002, 3.0000001424923539E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.9990024960000000E+009, 7.1619372800000000E+008, 2.3873122500000000E+006, 4.0101790546032134E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,18, 8.7500000000000000E+003, 3.3495804687500000E+004, 7.3161560297012329E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.8954882812500000E+002, 2.8500000000000000E+002, 2.6907689869403839E-002, 3.0000001424923539E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.9990024960000000E+009, 7.6438240000000000E+008, 2.5479412500000000E+006, 4.0101790546032134E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,19, 9.2500000000000000E+003, 3.1466394531250000E+004, 7.1866703033447266E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 3.9656750488281250E+002, 2.8500000000000000E+002, 2.8723226860165596E-002, 1.9999999920083944E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.4397239685058594E+000, 8.1595744000000000E+008, 2.7198580000000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,20, 9.7500000000000000E+003, 2.9559943359375000E+004, 7.0594757795333862E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 4.0371270751953125E+002, 2.8500000000000000E+002, 3.0667049810290337E-002, 1.9999999920083944E-012, 8.4253928278599233E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.5949586629867554E-001, 5.8078532218933105E+000, 8.7117683200000000E+008, 2.9039227500000000E+006, 2.4900000425986946E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-2.4701393127441406E+001
after,21, 1.0250000000000000E+004, 2.7768996093750000E+004, 6.9345325231552124E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 4.1098660278320312E+002, 2.8500000000000000E+002, 3.2749041914939880E-002, 2.9990484472364187E-004, 8.6173344016060582E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.0965681076049805E+000, 1.5501674000000000E+007, 9.3032115200000000E+008, 3.1010705000000000E+006, 1.7653490431257524E-005, 4.9899999794433825E-006, 9.9899998531327583E-006,-1.7121116638183594E+001
after,22, 1.0750000000000000E+004, 2.6086560546875000E+004, 6.8118005990982056E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 4.1839157104492188E+002, 2.8500000000000000E+002, 3.4979950636625290E-002, 3.0000001424923539E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.3123241600000000E+008, 9.9369593600000000E+008, 3.3123197500000000E+006, 6.4417440626129974E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
after,23, 1.1250000000000000E+004, 2.4506052734375000E+004, 6.6912412643432617E-001, 1.0000000000000000E+000, 5.0000000000000000E+002, 4.2592993164062500E+002, 2.8500000000000000E+002, 3.7371516227722168E-002, 3.0000001424923539E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.9990026240000000E+009, 1.0616344320000000E+009, 3.5387815000000000E+006, 3.8823782233521342E-006, 4.9899999794433825E-006, 9.9899998531327583E-006,-3.5000000000000000E+001
