case,k,dz,zw,zw_next,p,rho,u,v,w,th,thl,thv,tk,qt,qv,qc,exner,qke,qnc,qni,qnwfa,qnifa,qnbca,vt_before,vq_before,sgm,rstoch,qc_bl_before,cldfra_bl_before,qc_bl_old,cldfra_bl_old,dt,ust,flt,fltv,flq,flqv,pblh,kpbl,dx,landsea,ts,psig_shcu,edmf_a,edmf_w,edmf_qt,edmf_thl,edmf_ent,edmf_qc,s_aw,s_awthl,s_awqt,s_awqv,s_awqc,s_awu,s_awv,s_awqke,s_awqnc,s_awqni,s_awqnwfa,s_awqnifa,s_awqnbca,s_aw_next,s_awthl_next,s_awqt_next,s_awqv_next,s_awqc_next,s_awu_next,s_awv_next,sub_thl,sub_sqv,sub_u,sub_v,det_thl,det_sqv,det_sqc,det_u,det_v,qc_bl,cldfra_bl,vt,vq,maxwidth,ktop,ztop,maxmf
stable_off,21, 3.5000000000000000E+002, 3.8500000000000000E+003, 4.2000000000000000E+003, 6.2280027343750000E+004, 7.6919889450073242E-001, 9.0375003814697266E+000, 2.2200000286102295E+000, 1.9999999552965164E-002, 3.2298748779296875E+002, 3.2298748779296875E+002, 3.2302676391601562E+002, 2.8211633300781250E+002, 1.9999999494757503E-004, 1.9999999494757503E-004, 0.0000000000000000E+000, 8.7345898151397705E-001, 5.0000000745058060E-002, 1.0000000000000000E+008, 1.0000000000000000E+005, 1.0000000000000000E+009, 1.0000000000000000E+006, 1.0000000000000000E+007,-2.0000000298023224E-001, 5.0000000745058060E-002, 9.9999997473787516E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0000000000000000E+001, 3.4999999403953552E-001,-2.9999999329447746E-002,-2.9818816110491753E-002, 9.9999999747524271E-007, 9.9999999747524271E-007, 2.5000000000000000E+002,12, 3.0000000000000000E+003, 1.0000000000000000E+000, 2.9800000000000000E+002, 1.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-2.0000000298023224E-001, 5.0000000745058060E-002, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000
stable_off,22, 3.6500000000000000E+002, 4.2000000000000000E+003, 4.5650000000000000E+003, 5.9714925781250000E+004, 7.4273484945297241E-001, 9.5737495422363281E+000, 2.5059998035430908E+000, 1.9999999552965164E-002, 3.2459625244140625E+002, 3.2459625244140625E+002, 3.2463571166992188E+002, 2.8013488769531250E+002, 1.9999999494757503E-004, 1.9999999494757503E-004, 0.0000000000000000E+000, 8.6302560567855835E-001, 5.0000000745058060E-002, 1.0000000000000000E+008, 1.0000000000000000E+005, 1.0000000000000000E+009, 1.0000000000000000E+006, 1.0000000000000000E+007,-2.0000000298023224E-001, 5.0000000745058060E-002, 9.9999997473787516E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0000000000000000E+001, 3.4999999403953552E-001,-2.9999999329447746E-002,-2.9818816110491753E-002, 9.9999999747524271E-007, 9.9999999747524271E-007, 2.5000000000000000E+002,12, 3.0000000000000000E+003, 1.0000000000000000E+000, 2.9800000000000000E+002, 1.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-2.0000000298023224E-001, 5.0000000745058060E-002, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000
stable_off,23, 3.8000000000000000E+002, 4.5650000000000000E+003, 4.9450000000000000E+003, 5.7154519531250000E+004, 7.1614730358123779E-001, 1.0132499694824219E+001, 2.8039999008178711E+000, 1.9999999552965164E-002, 3.2627249145507812E+002, 3.2627249145507812E+002, 3.2631216430664062E+002, 2.7807778930664062E+002, 1.9999999494757503E-004, 1.9999999494757503E-004, 0.0000000000000000E+000, 8.5228699445724487E-001, 5.0000000745058060E-002, 1.0000000000000000E+008, 1.0000000000000000E+005, 1.0000000000000000E+009, 1.0000000000000000E+006, 1.0000000000000000E+007,-2.0000000298023224E-001, 5.0000000745058060E-002, 9.9999997473787516E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0000000000000000E+001, 3.4999999403953552E-001,-2.9999999329447746E-002,-2.9818816110491753E-002, 9.9999999747524271E-007, 9.9999999747524271E-007, 2.5000000000000000E+002,12, 3.0000000000000000E+003, 1.0000000000000000E+000, 2.9800000000000000E+002, 1.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-2.0000000298023224E-001, 5.0000000745058060E-002, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000
stable_off,24, 3.9500000000000000E+002, 4.9450000000000000E+003, 5.3400000000000000E+003, 5.4607437500000000E+004, 6.8951779603958130E-001, 1.0713749885559082E+001, 3.1139998435974121E+000, 1.9999999552965164E-002, 3.2801623535156250E+002, 3.2801623535156250E+002, 3.2805612182617188E+002, 2.7594619750976562E+002, 1.9999999494757503E-004, 1.9999999494757503E-004, 0.0000000000000000E+000, 8.4125775098800659E-001, 5.0000000745058060E-002, 1.0000000000000000E+008, 1.0000000000000000E+005, 1.0000000000000000E+009, 1.0000000000000000E+006, 1.0000000000000000E+007,-2.0000000298023224E-001, 5.0000000745058060E-002, 9.9999997473787516E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0000000000000000E+001, 3.4999999403953552E-001,-2.9999999329447746E-002,-2.9818816110491753E-002, 9.9999999747524271E-007, 9.9999999747524271E-007, 2.5000000000000000E+002,12, 3.0000000000000000E+003, 1.0000000000000000E+000, 2.9800000000000000E+002, 1.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-2.0000000298023224E-001, 5.0000000745058060E-002, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000
stable_off,25, 4.1000000000000000E+002, 5.3400000000000000E+003, 5.7500000000000000E+003, 5.2081890625000000E+004, 6.6292536258697510E-001, 1.1317500114440918E+001, 3.4359998703002930E+000, 1.9999999552965164E-002, 3.2982751464843750E+002, 3.2982751464843750E+002, 3.2986761474609375E+002, 2.7374124145507812E+002, 1.9999999494757503E-004, 1.9999999494757503E-004, 0.0000000000000000E+000, 8.2995271682739258E-001, 5.0000000745058060E-002, 1.0000000000000000E+008, 1.0000000000000000E+005, 1.0000000000000000E+009, 1.0000000000000000E+006, 1.0000000000000000E+007,-2.0000000298023224E-001, 5.0000000745058060E-002, 9.9999997473787516E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0000000000000000E+001, 3.4999999403953552E-001,-2.9999999329447746E-002,-2.9818816110491753E-002, 9.9999999747524271E-007, 9.9999999747524271E-007, 2.5000000000000000E+002,12, 3.0000000000000000E+003, 1.0000000000000000E+000, 2.9800000000000000E+002, 1.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-2.0000000298023224E-001, 5.0000000745058060E-002, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000
stable_off,26, 4.2500000000000000E+002, 5.7500000000000000E+003, 6.1750000000000000E+003, 4.9585558593750000E+004, 6.3644522428512573E-001, 1.1943750381469727E+001, 3.7699999809265137E+000, 1.9999999552965164E-002, 3.3170623779296875E+002, 3.3170623779296875E+002, 3.3174658203125000E+002, 2.7146401977539062E+002, 1.9999999494757503E-004, 1.9999999494757503E-004, 0.0000000000000000E+000, 8.1838685274124146E-001, 5.0000000745058060E-002, 1.0000000000000000E+008, 1.0000000000000000E+005, 1.0000000000000000E+009, 1.0000000000000000E+006, 1.0000000000000000E+007,-2.0000000298023224E-001, 5.0000000745058060E-002, 9.9999997473787516E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0000000000000000E+001, 3.4999999403953552E-001,-2.9999999329447746E-002,-2.9818816110491753E-002, 9.9999999747524271E-007, 9.9999999747524271E-007, 2.5000000000000000E+002,12, 3.0000000000000000E+003, 1.0000000000000000E+000, 2.9800000000000000E+002, 1.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-2.0000000298023224E-001, 5.0000000745058060E-002, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000
stable_off,27, 4.4000000000000000E+002, 6.1750000000000000E+003, 6.6150000000000000E+003, 4.7125640625000000E+004, 6.1014920473098755E-001, 1.2592499732971191E+001, 4.1159996986389160E+000, 1.9999999552965164E-002, 3.3365249633789062E+002, 3.3365249633789062E+002, 3.3369305419921875E+002, 2.6911587524414062E+002, 1.9999999494757503E-004, 1.9999999494757503E-004, 0.0000000000000000E+000, 8.0657529830932617E-001, 5.0000000745058060E-002, 1.0000000000000000E+008, 1.0000000000000000E+005, 1.0000000000000000E+009, 1.0000000000000000E+006, 1.0000000000000000E+007,-2.0000000298023224E-001, 5.0000000745058060E-002, 9.9999997473787516E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0000000000000000E+001, 3.4999999403953552E-001,-2.9999999329447746E-002,-2.9818816110491753E-002, 9.9999999747524271E-007, 9.9999999747524271E-007, 2.5000000000000000E+002,12, 3.0000000000000000E+003, 1.0000000000000000E+000, 2.9800000000000000E+002, 1.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-2.0000000298023224E-001, 5.0000000745058060E-002, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000
stable_off,28, 4.5500000000000000E+002, 6.6150000000000000E+003, 7.0700000000000000E+003, 4.4708792968750000E+004, 5.8410525321960449E-001, 1.3263750076293945E+001, 4.4739999771118164E+000, 1.9999999552965164E-002, 3.3566625976562500E+002, 3.3566625976562500E+002, 3.3570706176757812E+002, 2.6669812011718750E+002, 1.9999999494757503E-004, 1.9999999494757503E-004, 0.0000000000000000E+000, 7.9453361034393311E-001, 5.0000000745058060E-002, 1.0000000000000000E+008, 1.0000000000000000E+005, 1.0000000000000000E+009, 1.0000000000000000E+006, 1.0000000000000000E+007,-2.0000000298023224E-001, 5.0000000745058060E-002, 9.9999997473787516E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0000000000000000E+001, 3.4999999403953552E-001,-2.9999999329447746E-002,-2.9818816110491753E-002, 9.9999999747524271E-007, 9.9999999747524271E-007, 2.5000000000000000E+002,12, 3.0000000000000000E+003, 1.0000000000000000E+000, 2.9800000000000000E+002, 1.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-2.0000000298023224E-001, 5.0000000745058060E-002, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000
stable_off,29, 4.7000000000000000E+002, 7.0700000000000000E+003, 7.5400000000000000E+003, 4.2341105468750000E+004, 5.5837702751159668E-001, 1.3957500457763672E+001, 4.8439998626708984E+000, 1.9999999552965164E-002, 3.3774749755859375E+002, 3.3774749755859375E+002, 3.3778857421875000E+002, 2.6421212768554688E+002, 1.9999999494757503E-004, 1.9999999494757503E-004, 0.0000000000000000E+000, 7.8227710723876953E-001, 5.0000000745058060E-002, 1.0000000000000000E+008, 1.0000000000000000E+005, 1.0000000000000000E+009, 1.0000000000000000E+006, 1.0000000000000000E+007,-2.0000000298023224E-001, 5.0000000745058060E-002, 9.9999997473787516E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0000000000000000E+001, 3.4999999403953552E-001,-2.9999999329447746E-002,-2.9818816110491753E-002, 9.9999999747524271E-007, 9.9999999747524271E-007, 2.5000000000000000E+002,12, 3.0000000000000000E+003, 1.0000000000000000E+000, 2.9800000000000000E+002, 1.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-2.0000000298023224E-001, 5.0000000745058060E-002, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000
stable_off,30, 4.8500000000000000E+002, 7.5400000000000000E+003, 8.0250000000000000E+003, 4.0028109375000000E+004, 5.3302401304244995E-001, 1.4673749923706055E+001, 5.2259998321533203E+000, 1.9999999552965164E-002, 3.3989624023437500E+002, 3.3989624023437500E+002, 3.3993756103515625E+002, 2.6165942382812500E+002, 1.9999999494757503E-004, 1.9999999494757503E-004, 0.0000000000000000E+000, 7.6982146501541138E-001, 5.0000000745058060E-002, 1.0000000000000000E+008, 1.0000000000000000E+005, 1.0000000000000000E+009, 1.0000000000000000E+006, 1.0000000000000000E+007,-2.0000000298023224E-001, 5.0000000745058060E-002, 9.9999997473787516E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0000000000000000E+001, 3.4999999403953552E-001,-2.9999999329447746E-002,-2.9818816110491753E-002, 9.9999999747524271E-007, 9.9999999747524271E-007, 2.5000000000000000E+002,12, 3.0000000000000000E+003, 1.0000000000000000E+000, 2.9800000000000000E+002, 1.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-2.0000000298023224E-001, 5.0000000745058060E-002, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000
resolved_w,1, 5.0000000000000000E+001, 0.0000000000000000E+000, 5.0000000000000000E+001, 9.9706312500000000E+004, 1.1552098989486694E+000, 3.0374999046325684E+000,-9.8000001907348633E-001, 2.5999999046325684E+000, 3.0098498535156250E+002, 3.0098498535156250E+002, 3.0387500000000000E+002, 3.0073214721679688E+002, 1.5792498365044594E-002, 1.5792498365044594E-002, 0.0000000000000000E+000, 9.9915999174118042E-001, 1.3799999952316284E+000, 1.0000000000000000E+008, 1.0000000000000000E+005, 1.0000000000000000E+009, 1.0000000000000000E+006, 1.0000000000000000E+007,-2.0000000298023224E-001, 5.0000000745058060E-002, 9.9999997473787516E-005, 0.0000000000000000E+000, 2.9999999242136255E-005, 6.9999998807907104E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0000000000000000E+001, 3.4999999403953552E-001, 1.0999999940395355E-001, 1.2101331353187561E-001, 5.9999998484272510E-005, 5.9999998484272510E-005, 8.5000000000000000E+002,12, 3.0000000000000000E+003, 1.0000000000000000E+000, 3.0189999389648438E+002, 1.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9999999242136255E-005, 6.9999998807907104E-001,-2.0000000298023224E-001, 5.0000000745058060E-002, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000
resolved_w,2, 6.5000000000000000E+001, 5.0000000000000000E+001, 1.1500000000000000E+002, 9.9034109375000000E+004, 1.1497731208801270E+000, 3.1237499713897705E+000,-9.3400001525878906E-001, 2.5499999523162842E+000, 3.0095050048828125E+002, 3.0095050048828125E+002, 3.0383700561523438E+002, 3.0011709594726562E+002, 1.5775248408317566E-002, 1.5775248408317566E-002, 0.0000000000000000E+000, 9.9723070859909058E-001, 1.3339999914169312E+000, 1.0000000000000000E+008, 1.0000000000000000E+005, 1.0000000000000000E+009, 1.0000000000000000E+006, 1.0000000000000000E+007,-2.0000000298023224E-001, 5.0000000745058060E-002, 9.9999997473787516E-005, 0.0000000000000000E+000, 2.9999999242136255E-005, 6.9999998807907104E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0000000000000000E+001, 3.4999999403953552E-001, 1.0999999940395355E-001, 1.2101331353187561E-001, 5.9999998484272510E-005, 5.9999998484272510E-005, 8.5000000000000000E+002,12, 3.0000000000000000E+003, 1.0000000000000000E+000, 3.0189999389648438E+002, 1.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9999999242136255E-005, 6.9999998807907104E-001,-2.0000000298023224E-001, 5.0000000745058060E-002, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000
