case,k,dz,zw,zw_next,xland,dx,pblh,hfx,rmo,spp_pbl,th,thl,qw,qv,qc,qi,qs,p,exner,tsq,qsq,cov,sh,el,vt_before,vq_before,sgm_before,rstoch,qc_bl,qi_bl,cldfra,vt_after,vq_after,sgm_after
liquid_cloud,12,684.000000,5940.00000,6624.00000,1.00000000,3000.00000,900.000000,85.0000000,-0.300000003E-2,0,316.233307,316.233307,0.107240956E-2,0.107240956E-2,0.00000000,0.00000000,0.00000000,45600.5703,0.799029708,0.332302385E-3,0.718788862E-9,-0.733092307E-7,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.654220581E-3,10.3936005,0.595783058E-4
liquid_cloud,13,708.000000,6624.00000,7332.00000,1.00000000,3000.00000,900.000000,85.0000000,-0.300000003E-2,0,318.745300,318.745300,0.758242735E-3,0.758242735E-3,0.00000000,0.00000000,0.00000000,41800.9961,0.779412925,0.272377307E-3,0.359332480E-9,-0.469272337E-7,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.462532043E-3,11.9259033,0.421245932E-4
liquid_cloud,14,732.000000,7332.00000,8064.00000,1.00000000,3000.00000,900.000000,85.0000000,-0.300000003E-2,0,321.266113,321.266113,0.513352104E-3,0.513352104E-3,0.00000000,0.00000000,0.00000000,38203.2344,0.759626389,0.221733004E-3,0.164706457E-9,-0.286656494E-7,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.313162804E-3,13.4636078,0.285196038E-4
liquid_cloud,15,756.000000,8064.00000,8820.00000,1.00000000,3000.00000,900.000000,85.0000000,-0.300000003E-2,0,323.781647,323.781647,0.332810509E-3,0.332810509E-3,0.00000000,0.00000000,0.00000000,34810.5352,0.739707768,0.179271708E-3,0.692267632E-10,-0.167102971E-7,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.203013420E-3,14.9980774,0.184894707E-4
liquid_cloud,16,780.000000,8820.00000,9600.00000,1.00000000,3000.00000,900.000000,85.0000000,-0.300000003E-2,0,326.276001,326.276001,0.219430207E-3,0.219430207E-3,0.00000000,0.00000000,0.00000000,31624.1211,0.719694376,0.143951154E-3,0.300935041E-10,-0.987268312E-8,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.133872032E-3,16.5196381,0.121905659E-4
liquid_cloud,17,804.000000,9600.00000,10404.0000,1.00000000,3000.00000,900.000000,85.0000000,-0.300000003E-2,0,328.731232,328.731232,0.139789598E-3,0.139789598E-3,0.00000000,0.00000000,0.00000000,28643.3184,0.699622571,0.114799637E-3,0.122132061E-10,-0.561663693E-8,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.852346420E-4,18.0173340,0.776608886E-5
liquid_cloud,18,828.000000,10404.0000,11232.0000,1.00000000,3000.00000,900.000000,85.0000000,-0.300000003E-2,0,331.127289,331.127289,0.857251798E-4,0.857251798E-4,0.00000000,0.00000000,0.00000000,25865.7637,0.679527760,0.909259543E-4,0.459300306E-11,-0.306537484E-8,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.523328781E-4,19.4789276,0.476250989E-5
liquid_cloud,19,852.000000,11232.0000,12084.0000,1.00000000,3000.00000,900.000000,85.0000000,-0.300000003E-2,0,340.525909,340.525909,0.901275416E-4,0.901275416E-4,0.00000000,0.00000000,0.00000000,23287.5801,0.659444690,0.715248825E-4,0.507685777E-11,-0.285836266E-8,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.549554825E-4,25.2120819,0.500708529E-5
liquid_cloud,20,876.000000,12084.0000,12960.0000,1.00000000,3000.00000,900.000000,85.0000000,-0.300000003E-2,0,352.548615,352.548615,0.111506495E-3,0.111506495E-3,0.00000000,0.00000000,0.00000000,20903.5742,0.639406860,0.558789798E-4,0.777106070E-11,-0.312576032E-8,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.549554825E-4,25.2120819,0.00000000
ice_anvil_water,1,420.000000,0.00000000,420.000000,2.00000000,3000.00000,700.000000,30.0000000,-0.100000005E-2,0,291.900055,291.900055,0.100742532E-1,0.100742532E-1,0.00000000,0.00000000,0.00000000,97409.1562,0.992528081,0.188352913E-2,0.489038463E-7,-0.143962359E-5,0.349999994,24.7999992,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.614523888E-2,-4.44969177,0.307141891E-3
ice_anvil_water,2,444.000000,420.000000,864.000000,2.00000000,3000.00000,700.000000,30.0000000,-0.100000005E-2,0,293.742279,293.742279,0.895818789E-2,0.895818789E-2,0.00000000,0.00000000,0.00000000,92288.5625,0.977332294,0.166482280E-2,0.386685279E-7,-0.120352229E-5,0.349999994,59.3600006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.546455383E-2,-3.32592773,0.402899954E-3
ice_anvil_water,3,468.000000,864.000000,1332.00000,2.00000000,3000.00000,700.000000,30.0000000,-0.100000005E-2,0,295.672363,295.672363,0.788473897E-2,0.788473897E-2,0.00000000,0.00000000,0.00000000,87175.2266,0.961544633,0.146145560E-2,0.299565563E-7,-0.992498940E-6,0.349999994,95.8399963,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.480973721E-2,-2.14857483,0.359236350E-3
ice_anvil_water,4,492.000000,1332.00000,1824.00000,2.00000000,3000.00000,700.000000,30.0000000,-0.100000005E-2,0,297.687012,297.687012,0.686421571E-2,0.686421571E-2,0.00000000,0.00000000,0.00000000,82098.5391,0.945201516,0.127416383E-2,0.227038282E-7,-0.806776882E-6,0.349999994,134.239990,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.418722630E-2,-0.919647217,0.316758407E-3
ice_anvil_water,5,516.000000,1824.00000,2340.00000,2.00000000,3000.00000,700.000000,30.0000000,-0.100000005E-2,0,299.782166,299.782166,0.590565288E-2,0.590565288E-2,0.00000000,0.00000000,0.00000000,77085.8828,0.928340077,0.110328279E-2,0.168055632E-7,-0.645893920E-6,0.349999994,174.559998,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.360250473E-2,0.358398438,0.275981263E-3
ice_anvil_water,6,540.000000,2340.00000,2880.00000,2.00000000,3000.00000,700.000000,30.0000000,-0.100000005E-2,0,301.953369,301.953369,0.501671014E-2,0.501671014E-2,0.00000000,0.00000000,0.00000000,72162.4766,0.910998285,0.948790635E-3,0.121270549E-7,-0.508808228E-6,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.306022167E-2,1.68283081,0.237376065E-3
ice_anvil_water,7,564.000000,2880.00000,3444.00000,2.00000000,3000.00000,700.000000,30.0000000,-0.100000005E-2,0,304.195465,304.195465,0.420339452E-2,0.420339452E-2,0.00000000,0.00000000,0.00000000,67351.1641,0.893214464,0.810356229E-3,0.851368576E-8,-0.393992622E-6,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.256407261E-2,3.05050659,0.201352872E-3
ice_anvil_water,8,588.000000,3444.00000,4032.00000,2.00000000,3000.00000,700.000000,30.0000000,-0.100000005E-2,0,306.502625,306.502625,0.346995145E-2,0.346995145E-2,0.00000000,0.00000000,0.00000000,62672.3398,0.875027478,0.687390508E-3,0.580181769E-8,-0.299553960E-6,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.211668015E-2,4.45787048,0.168250335E-3
ice_anvil_water,9,612.000000,4032.00000,4644.00000,2.00000000,3000.00000,700.000000,30.0000000,-0.100000005E-2,0,308.868073,308.868073,0.279686064E-2,0.279686064E-2,0.00000000,0.00000000,0.00000000,58143.8555,0.856476367,0.579099345E-3,0.376928488E-8,-0.221614059E-6,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.170612335E-2,5.90080261,0.136432223E-3
ice_anvil_water,10,636.000000,4644.00000,5280.00000,2.00000000,3000.00000,700.000000,30.0000000,-0.100000005E-2,0,311.284302,311.284302,0.218952238E-2,0.218952238E-2,0.00000000,0.00000000,0.00000000,53780.9961,0.837600291,0.484534306E-3,0.231002151E-8,-0.158694391E-6,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.133562088E-2,7.37469482,0.106805972E-3
ice_anvil_water,11,660.000000,5280.00000,5940.00000,2.00000000,3000.00000,700.000000,30.0000000,-0.100000005E-2,0,313.742584,313.668671,0.144100736E-2,0.141968741E-2,0.00000000,0.213199983E-4,0.149239986E-4,49596.4961,0.818438411,0.402641017E-3,0.133270617E-8,-0.109879707E-6,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.209066184E-4,1.00000000,-0.213006437,1464.43066,0.811249920E-4
ice_anvil_water,12,684.000000,5940.00000,6624.00000,2.00000000,3000.00000,700.000000,30.0000000,-0.100000005E-2,0,316.233307,316.128967,0.107200444E-2,0.104262040E-2,0.00000000,0.293839985E-4,0.205687993E-4,45600.5703,0.799029708,0.332302385E-3,0.718788862E-9,-0.733092307E-7,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.205038505E-4,1.00000000,-0.180513740,1649.10181,0.595783058E-4
ice_anvil_water,13,708.000000,6624.00000,7332.00000,2.00000000,3000.00000,700.000000,30.0000000,-0.100000005E-2,0,318.745300,318.607941,0.774916378E-3,0.737180409E-3,0.00000000,0.377359975E-4,0.264151986E-4,41800.9961,0.779412925,0.272377307E-3,0.359332480E-9,-0.469272337E-7,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.182685162E-4,1.00000000,-0.146845281,1850.92847,0.421245932E-4
ice_anvil_water,14,732.000000,7332.00000,8064.00000,2.00000000,3000.00000,700.000000,30.0000000,-0.100000005E-2,0,321.266113,321.092896,0.545468298E-3,0.499092275E-3,0.00000000,0.463759970E-4,0.324631983E-4,38203.2344,0.759626389,0.221733004E-3,0.164706457E-9,-0.286656494E-7,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.150096812E-4,1.00000000,-0.113724530,2064.79395,0.285196038E-4
ice_anvil_water,15,756.000000,8064.00000,8820.00000,2.00000000,3000.00000,700.000000,30.0000000,-0.100000005E-2,0,323.781647,323.610199,0.368261739E-3,0.323565735E-3,0.00000000,0.446960003E-4,0.312871998E-4,34810.5352,0.739707768,0.179271708E-3,0.692267632E-10,-0.167102971E-7,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.113069254E-4,1.00000000,-0.833467841E-1,2278.85840,0.184894707E-4
ice_anvil_water,16,780.000000,8820.00000,9600.00000,2.00000000,3000.00000,700.000000,30.0000000,-0.100000005E-2,0,326.276001,326.136139,0.248814933E-3,0.213334919E-3,0.00000000,0.354799995E-4,0.248359993E-4,31624.1211,0.719694376,0.143951154E-3,0.300935041E-10,-0.987268312E-8,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.745493617E-5,1.00000000,-0.597302318E-1,2446.24780,0.121905659E-4
ice_anvil_water,17,804.000000,9600.00000,10404.0000,2.00000000,3000.00000,700.000000,30.0000000,-0.100000005E-2,0,328.731232,328.625885,0.161882548E-3,0.135906550E-3,0.00000000,0.259759981E-4,0.181831983E-4,28643.3184,0.699622571,0.114799637E-3,0.122132061E-10,-0.561663693E-8,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.474922126E-5,1.00000000,-0.410570502E-1,2603.55347,0.776608886E-5
ice_anvil_water,18,828.000000,10404.0000,11232.0000,2.00000000,3000.00000,700.000000,30.0000000,-0.100000005E-2,0,331.127289,331.127289,0.833439190E-4,0.833439190E-4,0.00000000,0.00000000,0.00000000,25865.7637,0.679527760,0.909259543E-4,0.459300306E-11,-0.306537484E-8,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.507831573E-4,19.4789276,0.476250989E-5
ice_anvil_water,19,852.000000,11232.0000,12084.0000,2.00000000,3000.00000,700.000000,30.0000000,-0.100000005E-2,0,340.525909,340.525909,0.876239937E-4,0.876239937E-4,0.00000000,0.00000000,0.00000000,23287.5801,0.659444690,0.715248825E-4,0.507685777E-11,-0.285836266E-8,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.534057617E-4,25.2120819,0.500708529E-5
ice_anvil_water,20,876.000000,12084.0000,12960.0000,2.00000000,3000.00000,700.000000,30.0000000,-0.100000005E-2,0,352.548615,352.548615,0.108409084E-3,0.108409084E-3,0.00000000,0.00000000,0.00000000,20903.5742,0.639406860,0.558789798E-4,0.777106070E-11,-0.312576032E-8,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.534057617E-4,25.2120819,0.00000000
high_variance_fine_grid,1,60.0000000,0.00000000,60.0000000,2.00000000,750.000000,600.000000,60.0000000,-0.400000019E-2,0,291.128754,291.128754,0.116001470E-1,0.116001470E-1,0.00000000,0.00000000,0.00000000,99625.7031,0.998929143,0.198293058E-2,0.325610221E-3,-0.120529694E-3,0.349999994,10.3999996,0.00000000,0.00000000,0.00000000,0.00000000,0.263723871E-2,0.00000000,0.532216370,-0.222890854,278.694031,0.858410913E-2
high_variance_fine_grid,2,60.0000000,60.0000000,120.000000,2.00000000,750.000000,600.000000,60.0000000,-0.400000019E-2,0,291.386078,291.386078,0.114169512E-1,0.114169512E-1,0.00000000,0.00000000,0.00000000,98881.3047,0.996790886,0.194922707E-2,0.215694701E-3,-0.972617854E-4,0.349999994,15.1999998,0.00000000,0.00000000,0.00000000,0.00000000,0.259558996E-2,0.00000000,0.532216370,-0.451056719,568.754211,0.844854396E-2
high_variance_fine_grid,3,60.0000000,120.000000,180.000000,2.00000000,750.000000,600.000000,60.0000000,-0.400000019E-2,0,291.643188,291.643188,0.112359440E-1,0.112359440E-1,0.00000000,0.00000000,0.00000000,98142.4688,0.994657159,0.191609655E-2,0.142865189E-3,-0.784807562E-4,0.349999994,20.0000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.685393810E-2,-4.60638428,0.831459928E-2
high_variance_fine_grid,4,60.0000000,180.000000,240.000000,2.00000000,750.000000,600.000000,60.0000000,-0.400000019E-2,0,291.900055,291.900055,0.110571068E-1,0.110571068E-1,0.00000000,0.00000000,0.00000000,97409.1562,0.992528081,0.188352913E-2,0.946146611E-4,-0.633223026E-4,0.349999994,24.7999992,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.674486160E-2,-4.44969177,0.818225928E-2
high_variance_fine_grid,5,60.0000000,240.000000,300.000000,2.00000000,750.000000,600.000000,60.0000000,-0.400000019E-2,0,292.156677,292.156677,0.108804265E-1,0.108804265E-1,0.00000000,0.00000000,0.00000000,96681.3125,0.990403473,0.185151526E-2,0.626520559E-4,-0.510884347E-4,0.349999994,29.6000004,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.663709641E-2,-4.29315186,0.791530497E-2
high_variance_fine_grid,6,60.0000000,300.000000,360.000000,2.00000000,750.000000,600.000000,60.0000000,-0.400000019E-2,0,292.413055,292.413055,0.107058836E-1,0.107058836E-1,0.00000000,0.00000000,0.00000000,95958.9219,0.988283455,0.182004552E-2,0.414817041E-4,-0.412155132E-4,0.349999994,34.4000015,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.653064251E-2,-4.13676453,0.644062925E-2
high_variance_fine_grid,7,60.0000000,360.000000,420.000000,2.00000000,750.000000,600.000000,60.0000000,-0.400000019E-2,0,292.669220,292.669220,0.105334660E-1,0.105334660E-1,0.00000000,0.00000000,0.00000000,95241.9219,0.986167967,0.178911060E-2,0.274613758E-4,-0.332484196E-4,0.349999994,39.1999969,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.642538071E-2,-3.98049927,0.524036027E-2
high_variance_fine_grid,8,60.0000000,420.000000,480.000000,2.00000000,750.000000,600.000000,60.0000000,-0.400000019E-2,0,292.925110,292.925110,0.103631578E-1,0.103631578E-1,0.00000000,0.00000000,0.00000000,94530.2812,0.984057009,0.175870152E-2,0.181774103E-4,-0.268196654E-4,0.349999994,44.0000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.632154942E-2,-3.82440186,0.426349742E-2
high_variance_fine_grid,9,60.0000000,480.000000,540.000000,2.00000000,750.000000,600.000000,60.0000000,-0.400000019E-2,0,293.180756,293.180756,0.101949442E-1,0.101949442E-1,0.00000000,0.00000000,0.00000000,93823.9531,0.981950581,0.172880932E-2,0.120305549E-4,-0.216325461E-4,0.349999994,48.7999992,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.621891022E-2,-3.66845703,0.346850906E-2
high_variance_fine_grid,10,60.0000000,540.000000,600.000000,2.00000000,750.000000,600.000000,60.0000000,-0.400000019E-2,0,293.436127,293.436127,0.100288074E-1,0.100288074E-1,0.00000000,0.00000000,0.00000000,93122.9062,0.979848683,0.169942516E-2,0.796127279E-5,-0.174475135E-4,0.349999994,53.5999985,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.611758232E-2,-3.51268005,0.282157282E-2
high_variance_fine_grid,11,60.0000000,600.000000,660.000000,2.00000000,750.000000,600.000000,60.0000000,-0.400000019E-2,0,293.691284,293.691284,0.986473262E-2,0.986473262E-2,0.00000000,0.00000000,0.00000000,92427.1016,0.977751255,0.167054054E-2,0.526771964E-5,-0.140711991E-4,0.349999994,58.3999977,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.601744652E-2,-3.35704041,0.229515135E-2
high_variance_fine_grid,12,60.0000000,660.000000,720.000000,2.00000000,750.000000,600.000000,60.0000000,-0.400000019E-2,0,293.946136,293.946136,0.970268901E-2,0.970268901E-2,0.00000000,0.00000000,0.00000000,91736.4844,0.975658298,0.164214673E-2,0.348501271E-5,-0.113474798E-4,0.349999994,63.1999969,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.591862202E-2,-3.20158386,0.186681887E-2
high_variance_fine_grid,13,60.0000000,720.000000,780.000000,2.00000000,750.000000,600.000000,60.0000000,-0.400000019E-2,0,294.200775,294.200775,0.699797459E-2,0.699797459E-2,0.00000000,0.00000000,0.00000000,91051.0391,0.973569810,0.161423557E-2,0.230531373E-5,-0.915039345E-5,0.349999994,68.0000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.426876545E-2,-3.04624939,0.151832600E-2
high_variance_fine_grid,14,60.0000000,780.000000,840.000000,2.00000000,750.000000,600.000000,60.0000000,-0.400000019E-2,0,294.455139,294.455139,0.688212318E-2,0.688212318E-2,0.00000000,0.00000000,0.00000000,90370.7109,0.971485853,0.158679869E-2,0.152474877E-5,-0.737821529E-5,0.349999994,72.7999954,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.419807434E-2,-2.89108276,0.123480719E-2
high_variance_fine_grid,15,60.0000000,840.000000,900.000000,2.00000000,750.000000,600.000000,60.0000000,-0.400000019E-2,0,294.709229,294.709229,0.676774001E-2,0.676774001E-2,0.00000000,0.00000000,0.00000000,89695.4688,0.969406366,0.155982841E-2,0.100834461E-5,-0.594886569E-5,0.349999994,77.5999985,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.412833691E-2,-2.73609924,0.100416364E-2
high_variance_fine_grid,16,60.0000000,900.000000,960.000000,2.00000000,750.000000,600.000000,60.0000000,-0.400000019E-2,0,294.963074,294.963074,0.665481295E-2,0.665481295E-2,0.00000000,0.00000000,0.00000000,89025.2656,0.967331231,0.153331633E-2,0.666747439E-6,-0.479609571E-5,0.349999994,82.4000015,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.405943394E-2,-2.58125305,0.816546031E-3
high_variance_fine_grid,17,60.0000000,960.000000,1020.00000,2.00000000,750.000000,600.000000,60.0000000,-0.400000019E-2,0,295.216644,295.216644,0.654332899E-2,0.654332899E-2,0.00000000,0.00000000,0.00000000,88360.0703,0.965260625,0.150725490E-2,0.440813892E-6,-0.386644888E-5,0.349999994,87.1999969,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.399148464E-2,-2.42657471,0.663938175E-3
high_variance_fine_grid,18,60.0000000,1020.00000,1080.00000,2.00000000,750.000000,600.000000,60.0000000,-0.400000019E-2,0,295.469940,295.469940,0.643327786E-2,0.643327786E-2,0.00000000,0.00000000,0.00000000,87699.8516,0.963194430,0.148163643E-2,0.291400596E-6,-0.311678855E-5,0.349999994,92.0000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.392425060E-2,-2.27206421,0.539815344E-3
high_variance_fine_grid,19,60.0000000,1080.00000,1140.00000,2.00000000,750.000000,600.000000,60.0000000,-0.400000019E-2,0,295.722961,295.722961,0.632464886E-2,0.632464886E-2,0.00000000,0.00000000,0.00000000,87044.5625,0.961132646,0.145645346E-2,0.192604617E-6,-0.251230836E-5,0.349999994,96.7999954,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.385808945E-2,-2.11772156,0.438867428E-3
high_variance_fine_grid,20,60.0000000,1140.00000,1200.00000,2.00000000,750.000000,600.000000,60.0000000,-0.400000019E-2,0,295.975739,295.975739,0.621743081E-2,0.621743081E-2,0.00000000,0.00000000,0.00000000,86394.1641,0.959075272,0.143169856E-2,0.127286995E-6,-0.202492583E-5,0.349999994,101.599998,0.00000000,0.00000000,0.750000007E-3,0.00000000,0.00000000,0.00000000,0.00000000,0.385808945E-2,-2.11772156,0.750000007E-3
high_variance_transition_grid,1,300.000000,0.00000000,300.000000,1.00000000,12000.0000,1500.00000,110.000000,-0.499999989E-2,0,291.643188,291.643188,0.107140979E-1,0.107140979E-1,0.00000000,0.00000000,0.00000000,98142.4688,0.994657159,0.191609655E-2,0.374453200E-3,-0.127057036E-3,0.349999994,20.0000000,0.00000000,0.00000000,0.00000000,0.00000000,0.260753185E-2,0.00000000,0.501852274,-0.431425750,552.222351,0.897976756E-2
high_variance_transition_grid,2,300.000000,300.000000,600.000000,1.00000000,12000.0000,1500.00000,110.000000,-0.499999989E-2,0,292.925110,292.925110,0.984039437E-2,0.984039437E-2,0.00000000,0.00000000,0.00000000,94530.2812,0.984057009,0.175870152E-2,0.205150704E-3,-0.900998057E-4,0.349999994,44.0000000,0.00000000,0.00000000,0.00000000,0.00000000,0.239058258E-2,0.00000000,0.498609036,-0.420548856,582.009705,0.828223582E-2
high_variance_transition_grid,3,300.000000,600.000000,900.000000,1.00000000,12000.0000,1500.00000,110.000000,-0.499999989E-2,0,294.200775,294.200775,0.902314577E-2,0.902314577E-2,0.00000000,0.00000000,0.00000000,91051.0391,0.973569810,0.161423557E-2,0.112031710E-3,-0.637889170E-4,0.349999994,68.0000000,0.00000000,0.00000000,0.00000000,0.00000000,0.218813517E-2,0.00000000,0.495366067,-0.409317970,613.339294,0.762651954E-2
high_variance_transition_grid,4,300.000000,900.000000,1200.00000,1.00000000,12000.0000,1500.00000,110.000000,-0.499999989E-2,0,295.469940,295.469940,0.825993903E-2,0.825993903E-2,0.00000000,0.00000000,0.00000000,87699.8516,0.963194430,0.148163643E-2,0.609777562E-4,-0.450866355E-4,0.349999994,92.0000000,0.00000000,0.00000000,0.00000000,0.00000000,0.199952000E-2,0.00000000,0.492123783,-0.397734821,646.248230,0.701110298E-2
high_variance_transition_grid,5,300.000000,1200.00000,1500.00000,1.00000000,12000.0000,1500.00000,110.000000,-0.499999989E-2,0,296.732330,296.732330,0.754833221E-2,0.754833221E-2,0.00000000,0.00000000,0.00000000,84472.0078,0.952929556,0.135992968E-2,0.330771472E-4,-0.318136517E-4,0.349999994,116.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.174443505E-2,0.00000000,0.483837008,-0.382981777,675.835999,0.621137535E-2
high_variance_transition_grid,6,300.000000,1500.00000,1800.00000,1.00000000,12000.0000,1500.00000,110.000000,-0.499999989E-2,0,297.987610,297.987610,0.688592391E-2,0.688592391E-2,0.00000000,0.00000000,0.00000000,81362.9609,0.942774117,0.124822010E-2,0.178802893E-4,-0.224090836E-4,0.349999994,140.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.119086169E-2,0.00000000,0.444218814,-0.350359201,672.892639,0.456678960E-2
high_variance_transition_grid,7,300.000000,1800.00000,2100.00000,1.00000000,12000.0000,1500.00000,110.000000,-0.499999989E-2,0,299.235535,299.235535,0.627039094E-2,0.627039094E-2,0.00000000,0.00000000,0.00000000,78368.3516,0.932726860,0.114568695E-2,0.963118055E-5,-0.157566556E-4,0.349999994,164.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.795318279E-3,0.00000000,0.395830661,-0.312487841,654.476990,0.335168745E-2
high_variance_transition_grid,8,300.000000,2100.00000,2400.00000,1.00000000,12000.0000,1500.00000,110.000000,-0.499999989E-2,0,300.475708,300.475708,0.569939148E-2,0.569939148E-2,0.00000000,0.00000000,0.00000000,75483.9609,0.922786713,0.105157611E-2,0.516896216E-5,-0.110589353E-4,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.516791246E-3,0.00000000,0.339589834,-0.269986868,618.007751,0.245541800E-2
high_variance_transition_grid,9,300.000000,2400.00000,2700.00000,1.00000000,12000.0000,1500.00000,110.000000,-0.499999989E-2,0,301.707947,301.707947,0.517068058E-2,0.517068058E-2,0.00000000,0.00000000,0.00000000,72705.7266,0.912952483,0.965195883E-3,0.276384776E-5,-0.774740147E-5,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.324472989E-3,0.00000000,0.278635681,-0.224923015,564.108765,0.179548096E-2
high_variance_transition_grid,10,300.000000,2700.00000,3000.00000,1.00000000,12000.0000,1500.00000,110.000000,-0.499999989E-2,0,302.931824,302.931824,0.468200678E-2,0.468200678E-2,0.00000000,0.00000000,0.00000000,70029.7500,0.903223038,0.885911286E-3,0.147221590E-5,-0.541716599E-5,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.195130066E-3,0.00000000,0.217860401,-0.180498004,497.425720,0.131041696E-2
high_variance_transition_grid,11,300.000000,3000.00000,3300.00000,1.00000000,12000.0000,1500.00000,110.000000,-0.499999989E-2,0,304.147064,304.147064,0.423121220E-2,0.423121220E-2,0.00000000,0.00000000,0.00000000,67452.2656,0.893597305,0.813139370E-3,0.781164147E-6,-0.378046252E-5,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.111157271E-3,0.00000000,0.162077516,-0.140797853,425.304626,0.954541669E-3
